所属同花顺行业,market_code,股票代码,code
国防军工-军工装备-航空装备,33,301696.SZ,301696
有色金属-金属新材料-其他金属新材料,17,688811.SH,688811
电子-其他电子-其他电子Ⅲ,151,920181.BJ,920181
电力设备-电池-锂电池,151,920237.BJ,920237
医药生物-化学制药-原料药,17,688690.SH,688690
电子-半导体-半导体设备,17,688478.SH,688478
电子-其他电子-其他电子Ⅲ,33,300131.SZ,300131
计算机-软件开发-垂直应用软件,33,300561.SZ,300561
电子-消费电子-品牌消费电子,33,301189.SZ,301189
电力设备-电池-锂电池,33,300207.SZ,300207
计算机-软件开发-垂直应用软件,33,300468.SZ,300468
电子-消费电子-消费电子零部件及组装,33,300868.SZ,300868
轻工制造-家居用品-其他家居用品,33,301055.SZ,301055
电子-半导体-半导体设备,33,301369.SZ,301369
医药生物-化学制药-原料药,33,301246.SZ,301246
电子-消费电子-品牌消费电子,33,300866.SZ,300866
电力设备-电池-锂电专用设备,17,688573.SH,688573
环保-环境治理-综合环境治理,33,300355.SZ,300355
医药生物-医疗服务-医疗研发外包,17,688046.SH,688046
通信-通信服务-通信工程及服务,33,300050.SZ,300050
汽车-汽车零部件-底盘与发动机系统,33,301667.SZ,301667
电子-光学光电子-光学元件,33,300489.SZ,300489
国防军工-军工电子-军工电子Ⅲ,33,301517.SZ,301517
电子-半导体-数字芯片设计,33,300458.SZ,300458
电力设备-电池-电池化学品,33,300390.SZ,300390
轻工制造-造纸-造纸Ⅲ,17,600103.SH,600103
通信-通信服务-通信工程及服务,33,000889.SZ,000889
基础化工-塑料制品-膜材料,33,002263.SZ,002263
纺织服饰-纺织制造-其他纺织,17,603889.SH,603889
家用电器-白色家电-家电零部件,33,002418.SZ,002418
家用电器-白色家电-冰洗,17,600983.SH,600983
电子-光学光电子-面板,17,600707.SH,600707
电力设备-电池-其他电池,33,002580.SZ,002580
非银金融-多元金融-多元金融Ⅲ,17,603093.SH,603093
汽车-汽车零部件-底盘与发动机系统,33,002363.SZ,002363
电子-光学光电子-光学元件,33,002962.SZ,002962
轻工制造-家居用品-其他家居用品,17,603272.SH,603272
电力设备-光伏设备-光伏辅材,33,001269.SZ,001269
有色金属-工业金属-铝,33,002824.SZ,002824
传媒-文化传媒-出版,17,601999.SH,601999
机械设备-专用设备-纺织服装设备,33,003036.SZ,003036
有色金属-工业金属-铝,33,002988.SZ,002988
电力设备-其他电源设备-其他电源设备Ⅲ,17,600482.SH,600482
汽车-汽车零部件-其他汽车零部件,33,002328.SZ,002328
机械设备-通用设备-其他通用设备,17,605060.SH,605060
电力设备-电池-锂电池,33,002074.SZ,002074
汽车-汽车零部件-底盘与发动机系统,17,603950.SH,603950
轻工制造-家居用品-其他家居用品,33,001211.SZ,001211
电子-半导体-数字芯片设计,33,001309.SZ,001309
钢铁-钢铁-冶钢原料,33,000762.SZ,000762
电力设备-光伏设备-光伏电池组件,17,600537.SH,600537
电子-其他电子-其他电子Ⅲ,17,603933.SH,603933
建筑材料-建筑材料-玻璃玻纤,17,605006.SH,605006
电力设备-电池-其他电池,33,002733.SZ,002733
环保-环境治理-水务及水治理,17,603200.SH,603200
医药生物-医药商业-医药流通,17,600713.SH,600713
商贸零售-零售-百货零售,17,601010.SH,601010
电力设备-光伏设备-逆变器,17,605117.SH,605117
电力设备-电池-电池化学品,17,603026.SH,603026
通信-通信设备-其他通信设备,17,600345.SH,600345
汽车-汽车零部件-底盘与发动机系统,17,605255.SH,605255
电子-光学光电子-面板,17,603773.SH,603773
医药生物-生物制品-其他生物制品,33,000534.SZ,000534
电力设备-其他电源设备-其他电源设备Ⅲ,33,002364.SZ,002364
汽车-汽车零部件-其他汽车零部件,17,600480.SH,600480
通信-通信设备-通信线缆及配套,17,600105.SH,600105
纺织服饰-纺织制造-其他纺织,17,600156.SH,600156
电子-其他电子-其他电子Ⅲ,33,000670.SZ,000670
机械设备-通用设备-机床工具,17,603088.SH,603088
食品饮料-食品加工制造-休闲食品,17,603777.SH,603777
公用事业-燃气-燃气Ⅲ,33,001299.SZ,001299
医药生物-生物制品-其他生物制品,33,301393.SZ,301393
轻工制造-包装印刷-包装,33,002787.SZ,002787
医药生物-医疗器械-医疗耗材,33,002950.SZ,002950
轻工制造-包装印刷-包装,33,000659.SZ,000659
商贸零售-零售-商业物业经营,33,002177.SZ,002177
环保-环境治理-综合环境治理,17,605069.SH,605069
商贸零售-零售-百货零售,17,603101.SH,603101
商贸零售-贸易-贸易Ⅲ,33,000626.SZ,000626
商贸零售-零售-商业物业经营,17,600743.SH,600743
电力设备-光伏设备-光伏辅材,17,600876.SH,600876
房地产-房地产-住宅开发,33,000402.SZ,000402
电子-元件-印制电路板,17,603459.SH,603459
机械设备-通用设备-仪器仪表,33,301197.SZ,301197
电力设备-电池-电池化学品,17,688275.SH,688275
电力设备-电池-锂电专用设备,151,920779.BJ,920779
基础化工-化学纤维-其他纤维,33,300905.SZ,300905
环保-环境治理-水务及水治理,33,301372.SZ,301372
汽车-汽车零部件-汽车电子电气系统,33,301310.SZ,301310
计算机-计算机设备-其他计算机设备,33,301391.SZ,301391
钢铁-钢铁-特钢,33,300881.SZ,300881
医药生物-化学制药-原料药,17,603538.SH,603538
国防军工-军工电子-军工电子Ⅲ,17,688175.SH,688175
电子-半导体-数字芯片设计,17,688279.SH,688279
电子-元件-印制电路板,33,002384.SZ,002384
机械设备-通用设备-其他通用设备,33,300145.SZ,300145
基础化工-化学制品-其他化学制品,17,688625.SH,688625
机械设备-专用设备-其他专用设备,17,603800.SH,603800
电子-光学光电子-面板,33,003019.SZ,003019
机械设备-自动化设备-机器人,33,300853.SZ,300853
电子-半导体-分立器件,17,688498.SH,688498
电力设备-风电设备-风电零部件,33,300904.SZ,300904
电力设备-电网设备-输变电设备,17,603045.SH,603045
电力设备-电池-锂电池,33,300068.SZ,300068
非银金融-证券-证券Ⅲ,17,600864.SH,600864
机械设备-自动化设备-其他自动化设备,17,688686.SH,688686
汽车-汽车零部件-底盘与发动机系统,33,300432.SZ,300432
交通运输-物流-物流Ⅲ,33,001228.SZ,001228
基础化工-化学制品-其他化学制品,17,688398.SH,688398
电子-元件-印制电路板,33,002916.SZ,002916
环保-环保设备-环保设备Ⅲ,33,000967.SZ,000967
医药生物-化学制药-原料药,17,688758.SH,688758
汽车-汽车整车-商用载货车,17,600166.SH,600166
基础化工-橡胶制品-其他橡胶制品,151,920225.BJ,920225
医药生物-医疗服务-医疗研发外包,17,688293.SH,688293
电力设备-电池-其他电池,151,920627.BJ,920627
基础化工-化学原料-无机盐,17,600929.SH,600929
电力设备-电池-锂电池,33,001283.SZ,001283
机械设备-专用设备-其他专用设备,17,688022.SH,688022
电子-半导体-半导体材料,17,688234.SH,688234
非银金融-证券-证券Ⅲ,17,600030.SH,600030
社会服务-旅游及酒店-自然景点,17,600749.SH,600749
石油石化-石油加工贸易-石油加工,17,603798.SH,603798
电力设备-电池-锂电池,33,300438.SZ,300438
电子-元件-印制电路板,17,688183.SH,688183
电力设备-光伏设备-逆变器,17,688717.SH,688717
非银金融-多元金融-多元金融Ⅲ,33,300773.SZ,300773
基础化工-化学制品-涂料油墨,33,300522.SZ,300522
计算机-软件开发-垂直应用软件,151,920799.BJ,920799
机械设备-专用设备-其他专用设备,33,300813.SZ,300813
纺织服饰-纺织制造-棉纺,33,002083.SZ,002083
轻工制造-家居用品-瓷砖地板,17,600499.SH,600499
石油石化-油气开采及服务-油气开采,33,300191.SZ,300191
环保-环保设备-环保设备Ⅲ,33,300862.SZ,300862
电力设备-电池-锂电池,33,300750.SZ,300750
传媒-游戏-游戏Ⅲ,33,002517.SZ,002517
基础化工-化学制品-其他化学制品,17,603217.SH,603217
通信-通信设备-通信网络设备及器件,33,300502.SZ,300502
汽车-汽车零部件-底盘与发动机系统,33,000559.SZ,000559
电力设备-电池-其他电池,17,600847.SH,600847
电子-电子化学品-电子化学品Ⅲ,17,603256.SH,603256
建筑材料-建筑材料-耐火材料,33,002066.SZ,002066
计算机-IT服务-IT服务Ⅲ,151,920171.BJ,920171
电力设备-电池-电池化学品,33,002709.SZ,002709
机械设备-专用设备-其他专用设备,33,002837.SZ,002837
计算机-软件开发-垂直应用软件,33,300348.SZ,300348
建筑装饰-建筑装饰-工程咨询服务,33,300668.SZ,300668
医药生物-医疗器械-医疗耗材,33,301234.SZ,301234
轻工制造-家居用品-其他家居用品,17,603091.SH,603091
轻工制造-家居用品-瓷砖地板,33,002918.SZ,002918
电力设备-光伏设备-光伏电池组件,17,600732.SH,600732
传媒-游戏-游戏Ⅲ,33,300315.SZ,300315
机械设备-专用设备-能源及重型设备,33,300480.SZ,300480
电力设备-电池-电池化学品,33,300037.SZ,300037
电子-半导体-数字芯片设计,17,688525.SH,688525
医药生物-医疗器械-医疗设备,17,688273.SH,688273
机械设备-专用设备-能源及重型设备,17,688377.SH,688377
电力设备-电池-电池化学品,33,301358.SZ,301358
电力设备-光伏设备-光伏辅材,17,688503.SH,688503
医药生物-化学制药-化学制剂,33,300254.SZ,300254
医药生物-医疗器械-医疗耗材,17,688013.SH,688013
电力设备-电池-锂电池,33,300014.SZ,300014
轻工制造-包装印刷-包装,33,002701.SZ,002701
电子-消费电子-消费电子零部件及组装,33,301626.SZ,301626
电力设备-电网设备-输变电设备,17,600379.SH,600379
电子-电子化学品-电子化学品Ⅲ,17,688035.SH,688035
医药生物-医疗服务-医疗研发外包,17,688073.SH,688073
电子-半导体-数字芯片设计,17,603893.SH,603893
通信-通信设备-通信网络设备及器件,33,300308.SZ,300308
通信-通信设备-通信终端及配件,33,002104.SZ,002104
纺织服饰-服装家纺-服装,33,300840.SZ,300840
交通运输-物流-物流Ⅲ,33,002492.SZ,002492
电力设备-电池-电池化学品,33,300769.SZ,300769
非银金融-多元金融-多元金融Ⅲ,17,603123.SH,603123
通信-通信设备-通信网络设备及器件,33,301419.SZ,301419
电子-半导体-数字芯片设计,17,603986.SH,603986
电力设备-电池-锂电专用设备,33,301662.SZ,301662
计算机-IT服务-IT服务Ⅲ,151,920790.BJ,920790
电子-光学光电子-面板,17,600884.SH,600884
建筑装饰-建筑装饰-专业工程,17,603929.SH,603929
建筑材料-建筑材料-玻璃玻纤,33,002080.SZ,002080
电力设备-其他电源设备-其他电源设备Ⅲ,33,300277.SZ,300277
电力设备-电池-锂电专用设备,17,688499.SH,688499
计算机-软件开发-垂直应用软件,33,300033.SZ,300033
纺织服饰-纺织制造-其他纺织,33,300819.SZ,300819
建筑装饰-建筑装饰-工程咨询服务,33,300844.SZ,300844
电力设备-光伏设备-逆变器,33,300274.SZ,300274
通信-通信设备-通信终端及配件,33,300555.SZ,300555
电子-消费电子-消费电子零部件及组装,17,603052.SH,603052
电子-消费电子-消费电子零部件及组装,33,002475.SZ,002475
汽车-汽车零部件-汽车电子电气系统,33,301499.SZ,301499
电力设备-电池-锂电池,33,000049.SZ,000049
电子-其他电子-其他电子Ⅲ,33,002922.SZ,002922
建筑装饰-建筑装饰-专业工程,33,002135.SZ,002135
机械设备-工程机械-工程机械Ⅲ,151,920245.BJ,920245
纺织服饰-纺织制造-其他纺织,17,600232.SH,600232
计算机-计算机设备-安防设备,17,688619.SH,688619
医药生物-中药-中药Ⅲ,151,920433.BJ,920433
电力设备-电池-锂电池,151,920523.BJ,920523
电力设备-电池-电池化学品,17,603659.SH,603659
机械设备-专用设备-其他专用设备,151,920284.BJ,920284
电子-光学光电子-LED,33,300889.SZ,300889
建筑装饰-建筑装饰-装饰园林,33,300506.SZ,300506
食品饮料-饮料制造-乳品,151,920786.BJ,920786
电力设备-电池-电池化学品,17,688148.SH,688148
机械设备-自动化设备-机器人,151,920593.BJ,920593
医药生物-医疗器械-医疗设备,33,002432.SZ,002432
电力设备-其他电源设备-其他电源设备Ⅲ,33,002534.SZ,002534
电力设备-电网设备-线缆部件及其他,17,605222.SH,605222
环保-环境治理-综合环境治理,17,688178.SH,688178
电力设备-其他电源设备-其他电源设备Ⅲ,17,600212.SH,600212
计算机-软件开发-垂直应用软件,33,300085.SZ,300085
汽车-汽车零部件-底盘与发动机系统,33,002283.SZ,002283
国防军工-军工电子-军工电子Ⅲ,17,600590.SH,600590
商贸零售-互联网电商-互联网电商Ⅲ,33,301381.SZ,301381
电力设备-电池-其他电池,17,601311.SH,601311
机械设备-通用设备-其他通用设备,22,600243.SH,600243
医药生物-医疗服务-医疗研发外包,33,301509.SZ,301509
电力设备-电池-电池化学品,17,688778.SH,688778
计算机-计算机设备-其他计算机设备,151,920808.BJ,920808
电子-电子化学品-电子化学品Ⅲ,17,688146.SH,688146
食品饮料-饮料制造-其他酒类,22,600238.SH,600238
非银金融-证券-证券Ⅲ,17,601696.SH,601696
建筑装饰-建筑装饰-装饰园林,22,600193.SH,600193
医药生物-化学制药-化学制剂,33,002653.SZ,002653
基础化工-化学制品-有机硅,33,002211.SZ,002211
食品饮料-食品加工制造-调味发酵品,33,002650.SZ,002650
基础化工-化学制品-其他化学制品,22,600165.SH,600165
医药生物-生物制品-其他生物制品,17,688443.SH,688443
轻工制造-家居用品-成品家居,17,603008.SH,603008
汽车-汽车零部件-轮胎轮毂,33,300695.SZ,300695
建筑装饰-建筑装饰-装饰园林,33,002047.SZ,002047
电子-元件-被动元件,33,002199.SZ,002199
机械设备-通用设备-制冷空调设备,33,301018.SZ,301018
机械设备-自动化设备-工控设备,17,688188.SH,688188
建筑装饰-建筑装饰-装饰园林,33,002713.SZ,002713
通信-通信设备-通信网络设备及器件,151,920045.BJ,920045
交通运输-物流-物流Ⅲ,22,603813.SH,603813
基础化工-塑料制品-其他塑料制品,22,603580.SH,603580
机械设备-专用设备-其他专用设备,33,300836.SZ,300836
电力设备-电池-电池化学品,17,688005.SH,688005
钢铁-钢铁-冶钢原料,17,600382.SH,600382
有色金属-能源金属-锂,33,002667.SZ,002667
纺织服饰-服装家纺-服装,22,603557.SH,603557
电力设备-电池-电池化学品,33,301292.SZ,301292
电子-光学光电子-LED,33,301362.SZ,301362
计算机-计算机设备-其他计算机设备,33,300333.SZ,300333
计算机-计算机设备-安防设备,33,002528.SZ,002528
基础化工-化学纤维-涤纶,33,002427.SZ,002427
传媒-文化传媒-出版,33,000793.SZ,000793
轻工制造-家居用品-成品家居,22,603389.SH,603389
机械设备-通用设备-金属制品,33,301160.SZ,301160
轻工制造-家居用品-其他家居用品,22,603021.SH,603021
计算机-计算机设备-安防设备,33,003004.SZ,003004
食品饮料-食品加工制造-其他食品,22,600381.SH,600381
机械设备-通用设备-金属制品,22,600421.SH,600421
家用电器-厨卫电器-厨卫电器Ⅲ,33,002035.SZ,002035
纺织服饰-纺织制造-印染,17,605189.SH,605189
机械设备-专用设备-其他专用设备,33,300151.SZ,300151
食品饮料-饮料制造-乳品,33,002329.SZ,002329
电子-光学光电子-面板,17,600552.SH,600552
汽车-汽车零部件-车身附件及饰件,17,603306.SH,603306
基础化工-橡胶制品-其他橡胶制品,151,920098.BJ,920098
食品饮料-饮料制造-啤酒,33,000929.SZ,000929
机械设备-通用设备-其他通用设备,33,300992.SZ,300992
医药生物-生物制品-其他生物制品,33,301080.SZ,301080
基础化工-塑料制品-其他塑料制品,33,300980.SZ,300980
电子-半导体-数字芯片设计,33,301308.SZ,301308
医药生物-医疗服务-医院,22,600568.SH,600568
电子-半导体-半导体材料,17,600641.SH,600641
电子-消费电子-消费电子零部件及组装,17,688661.SH,688661
电力设备-风电设备-风电零部件,33,002487.SZ,002487
传媒-游戏-游戏Ⅲ,33,002558.SZ,002558
汽车-汽车零部件-底盘与发动机系统,33,301119.SZ,301119
有色金属-金属新材料-其他金属新材料,151,920152.BJ,920152
医药生物-生物制品-其他生物制品,151,920047.BJ,920047
电子-半导体-数字芯片设计,17,688766.SH,688766
传媒-文化传媒-数字媒体,22,600228.SH,600228
电子-半导体-模拟芯片设计,33,300671.SZ,300671
电力设备-其他电源设备-其他电源设备Ⅲ,33,300870.SZ,300870
电子-电子化学品-电子化学品Ⅲ,33,301319.SZ,301319
电力设备-电池-锂电池,17,688567.SH,688567
环保-环境治理-水务及水治理,17,688069.SH,688069
公用事业-电力-新能源发电,33,002617.SZ,002617
电子-光学光电子-光学元件,33,002222.SZ,002222
计算机-软件开发-垂直应用软件,151,920932.BJ,920932
计算机-计算机设备-其他计算机设备,33,300546.SZ,300546
基础化工-农化制品-磷肥及磷化工,17,600078.SH,600078
汽车-汽车零部件-底盘与发动机系统,17,605088.SH,605088
电力设备-电机-电机Ⅲ,151,920100.BJ,920100
基础化工-塑料制品-改性塑料,33,300478.SZ,300478
电子-其他电子-其他电子Ⅲ,33,301328.SZ,301328
基础化工-橡胶制品-其他橡胶制品,33,300731.SZ,300731
通信-通信设备-通信终端及配件,33,300205.SZ,300205
有色金属-能源金属-锂,33,002240.SZ,002240
环保-环境治理-水务及水治理,17,603903.SH,603903
电力设备-光伏设备-逆变器,17,688390.SH,688390
社会服务-其他社会服务-专业服务,33,003008.SZ,003008
汽车-汽车零部件-其他汽车零部件,33,300926.SZ,300926
机械设备-通用设备-制冷空调设备,33,002158.SZ,002158
医药生物-医疗器械-体外诊断,17,603387.SH,603387
医药生物-医疗器械-医疗耗材,17,688029.SH,688029
有色金属-能源金属-镍,151,920914.BJ,920914
汽车-汽车零部件-其他汽车零部件,33,300473.SZ,300473
机械设备-自动化设备-激光设备,17,688559.SH,688559
医药生物-化学制药-化学制剂,33,002550.SZ,002550
国防军工-军工电子-军工电子Ⅲ,17,688002.SH,688002
轻工制造-包装印刷-包装,17,603058.SH,603058
医药生物-医疗器械-体外诊断,17,688767.SH,688767
建筑装饰-建筑装饰-专业工程,33,300029.SZ,300029
电子-光学光电子-LED,33,002983.SZ,002983
计算机-IT服务-IT服务Ⅲ,33,002380.SZ,002380
机械设备-专用设备-能源及重型设备,33,002353.SZ,002353
非银金融-证券-证券Ⅲ,17,601688.SH,601688
机械设备-专用设备-其他专用设备,33,002833.SZ,002833
电子-消费电子-品牌消费电子,33,301606.SZ,301606
机械设备-通用设备-其他通用设备,33,301032.SZ,301032
建筑装饰-建筑装饰-装饰园林,17,600234.SH,600234
基础化工-橡胶制品-其他橡胶制品,33,300767.SZ,300767
计算机-软件开发-垂直应用软件,33,300096.SZ,300096
汽车-汽车零部件-其他汽车零部件,33,002921.SZ,002921
食品饮料-食品加工制造-调味发酵品,17,603027.SH,603027
环保-环境治理-固废治理,33,301305.SZ,301305
公用事业-电力-火电,17,600509.SH,600509
非银金融-证券-证券Ⅲ,33,300059.SZ,300059
电子-光学光电子-光学元件,33,002808.SZ,002808
机械设备-通用设备-金属制品,33,301377.SZ,301377
建筑材料-建筑材料-玻璃玻纤,17,600176.SH,600176
机械设备-通用设备-制冷空调设备,33,300990.SZ,300990
电子-半导体-数字芯片设计,17,688486.SH,688486
计算机-IT服务-IT服务Ⅲ,151,920748.BJ,920748
计算机-IT服务-IT服务Ⅲ,33,300419.SZ,300419
机械设备-通用设备-金属制品,17,603667.SH,603667
电力设备-电池-锂电池,33,301587.SZ,301587
电子-元件-印制电路板,33,300476.SZ,300476
交通运输-公路铁路运输-高速公路,17,600106.SH,600106
非银金融-证券-证券Ⅲ,17,601211.SH,601211
电子-元件-印制电路板,33,002552.SZ,002552
电力设备-风电设备-风电零部件,17,603985.SH,603985
交通运输-物流-物流Ⅲ,22,600753.SH,600753
电子-半导体-数字芯片设计,33,002213.SZ,002213
基础化工-化学制品-其他化学制品,17,603285.SH,603285
机械设备-自动化设备-机器人,33,002979.SZ,002979
非银金融-证券-证券Ⅲ,33,000783.SZ,000783
石油石化-油气开采及服务-油气开采,22,600777.SH,600777
石油石化-油气开采及服务-油服工程,17,600583.SH,600583
汽车-汽车零部件-车身附件及饰件,33,301133.SZ,301133
电子-光学光电子-LED,33,301002.SZ,301002
电子-半导体-数字芯片设计,17,688521.SH,688521
机械设备-通用设备-金属制品,33,301255.SZ,301255
基础化工-塑料制品-膜材料,33,000973.SZ,000973
电子-半导体-分立器件,17,688048.SH,688048
电子-电子化学品-电子化学品Ⅲ,17,688683.SH,688683
医药生物-生物制品-疫苗,17,600739.SH,600739
机械设备-专用设备-纺织服装设备,17,600545.SH,600545
轻工制造-包装印刷-包装,22,603429.SH,603429
纺织服饰-纺织制造-其他纺织,33,002144.SZ,002144
电力设备-电池-锂电专用设备,33,300450.SZ,300450
基础化工-塑料制品-其他塑料制品,33,300180.SZ,300180
非银金融-证券-证券Ⅲ,33,000776.SZ,000776
建筑装饰-建筑装饰-装饰园林,17,605303.SH,605303
计算机-软件开发-垂直应用软件,151,920592.BJ,920592
电子-光学光电子-面板,33,301379.SZ,301379
电力设备-电池-其他电池,33,301222.SZ,301222
基础化工-非金属材料-非金属材料Ⅲ,17,603826.SH,603826
医药生物-中药-中药Ⅲ,17,603567.SH,603567
传媒-影视院线-影视院线Ⅲ,33,300027.SZ,300027
计算机-软件开发-垂直应用软件,33,300465.SZ,300465
机械设备-通用设备-金属制品,17,603308.SH,603308
汽车-汽车零部件-车身附件及饰件,17,603266.SH,603266
汽车-汽车零部件-底盘与发动机系统,33,000338.SZ,000338
电子-光学光电子-光学元件,17,688322.SH,688322
电力设备-电池-电池化学品,33,300073.SZ,300073
医药生物-医疗器械-医疗耗材,33,301188.SZ,301188
家用电器-白色家电-家电零部件,33,300342.SZ,300342
电子-元件-印制电路板,33,002436.SZ,002436
电子-电子化学品-电子化学品Ⅲ,17,688359.SH,688359
电子-光学光电子-光学元件,33,002456.SZ,002456
汽车-汽车零部件-底盘与发动机系统,17,603758.SH,603758
房地产-房地产-产业地产,33,000909.SZ,000909
机械设备-通用设备-金属制品,151,920223.BJ,920223
国防军工-军工装备-航空装备,17,600893.SH,600893
机械设备-专用设备-其他专用设备,17,688627.SH,688627
汽车-汽车服务及其他-其他运输设备,17,603766.SH,603766
机械设备-通用设备-金属制品,33,002164.SZ,002164
汽车-汽车零部件-车身附件及饰件,33,002537.SZ,002537
医药生物-化学制药-化学制剂,33,301075.SZ,301075
电子-光学光电子-LED,17,603685.SH,603685
机械设备-通用设备-其他通用设备,33,301317.SZ,301317
电子-光学光电子-LED,33,300752.SZ,300752
石油石化-石油加工贸易-石油加工,33,300839.SZ,300839
基础化工-塑料制品-膜材料,33,301237.SZ,301237
电子-电子化学品-电子化学品Ⅲ,33,002741.SZ,002741
医药生物-医疗服务-医疗研发外包,17,688131.SH,688131
环保-环境治理-综合环境治理,17,688480.SH,688480
汽车-汽车服务及其他-其他运输设备,33,301345.SZ,301345
基础化工-化学制品-其他化学制品,17,603867.SH,603867
基础化工-化学制品-民爆用品,33,002497.SZ,002497
电力设备-电网设备-输变电设备,33,002028.SZ,002028
建筑材料-建筑材料-玻璃玻纤,33,300196.SZ,300196
基础化工-非金属材料-非金属材料Ⅲ,151,920971.BJ,920971
传媒-文化传媒-出版,33,300788.SZ,300788
电力设备-电网设备-线缆部件及其他,151,920037.BJ,920037
计算机-计算机设备-其他计算机设备,33,000977.SZ,000977
纺织服饰-服装家纺-服装,17,603196.SH,603196
电力设备-电池-其他电池,17,688819.SH,688819
医药生物-医疗器械-医疗设备,33,300206.SZ,300206
电力设备-电池-锂电池,33,300953.SZ,300953
机械设备-通用设备-其他通用设备,33,300154.SZ,300154
房地产-房地产-住宅开发,33,000609.SZ,000609
电力设备-电池-电池化学品,33,301487.SZ,301487
社会服务-教育-教育Ⅲ,33,000526.SZ,000526
纺织服饰-服装家纺-服装,33,002193.SZ,002193
电力设备-电池-电池化学品,33,300409.SZ,300409
商贸零售-零售-百货零售,33,300972.SZ,300972
非银金融-证券-证券Ⅲ,33,002736.SZ,002736
医药生物-医疗服务-医疗研发外包,33,300347.SZ,300347
电力设备-电池-电池化学品,151,920185.BJ,920185
纺织服饰-服装家纺-家纺,33,002397.SZ,002397
医药生物-化学制药-原料药,17,688166.SH,688166
有色金属-金属新材料-其他金属新材料,17,601137.SH,601137
有色金属-能源金属-锂,33,002460.SZ,002460
电子-光学光电子-LED,33,002992.SZ,002992
建筑装饰-建筑装饰-专业工程,33,300048.SZ,300048
机械设备-专用设备-其他专用设备,17,603895.SH,603895
基础化工-塑料制品-其他塑料制品,33,301196.SZ,301196
交通运输-物流-物流Ⅲ,33,000927.SZ,000927
电力设备-电池-锂电专用设备,33,300619.SZ,300619
基础化工-非金属材料-非金属材料Ⅲ,17,603688.SH,603688
电力设备-电池-电池化学品,33,300890.SZ,300890
医药生物-生物制品-其他生物制品,151,920344.BJ,920344
计算机-计算机设备-其他计算机设备,33,300386.SZ,300386
机械设备-自动化设备-其他自动化设备,17,688400.SH,688400
医药生物-生物制品-其他生物制品,17,688137.SH,688137
汽车-汽车零部件-其他汽车零部件,33,002965.SZ,002965
食品饮料-食品加工制造-预加工食品,17,605338.SH,605338
电子-元件-印制电路板,33,300814.SZ,300814
轻工制造-造纸-造纸Ⅲ,17,603165.SH,603165
电力设备-风电设备-风电整机,17,600072.SH,600072
基础化工-化学制品-其他化学制品,33,301617.SZ,301617
医药生物-化学制药-化学制剂,33,300199.SZ,300199
机械设备-通用设备-金属制品,33,301268.SZ,301268
汽车-汽车零部件-底盘与发动机系统,17,601689.SH,601689
计算机-软件开发-垂直应用软件,17,600570.SH,600570
通信-通信服务-通信工程及服务,33,300513.SZ,300513
汽车-汽车零部件-底盘与发动机系统,33,001282.SZ,001282
机械设备-通用设备-仪器仪表,33,301303.SZ,301303
电力设备-电池-锂电专用设备,17,603959.SH,603959
电力设备-电池-锂电池,17,688063.SH,688063
计算机-软件开发-垂直应用软件,33,301095.SZ,301095
医药生物-化学制药-化学制剂,33,002900.SZ,002900
基础化工-化学制品-其他化学制品,33,300610.SZ,300610
电力设备-电池-锂电池,17,600478.SH,600478
通信-通信设备-通信终端及配件,151,920249.BJ,920249
医药生物-医疗服务-医疗研发外包,17,603127.SH,603127
通信-通信设备-通信网络设备及器件,33,300394.SZ,300394
公用事业-电力-热力,17,600719.SH,600719
计算机-IT服务-IT服务Ⅲ,33,300872.SZ,300872
有色金属-能源金属-锂,33,002466.SZ,002466
社会服务-教育-教育Ⅲ,17,600730.SH,600730
计算机-软件开发-垂直应用软件,37,300344.SZ,300344
传媒-文化传媒-数字媒体,33,301313.SZ,301313
电子-半导体-数字芯片设计,33,300672.SZ,300672
电子-元件-印制电路板,17,600183.SH,600183
电力设备-电池-电池化学品,17,688116.SH,688116
电力设备-电机-电机Ⅲ,33,002196.SZ,002196
电子-消费电子-消费电子零部件及组装,33,002861.SZ,002861
电力设备-电池-锂电池,33,300530.SZ,300530
机械设备-自动化设备-其他自动化设备,33,301029.SZ,301029
电力设备-电池-其他电池,17,605378.SH,605378
汽车-汽车零部件-轮胎轮毂,17,603335.SH,603335
医药生物-化学制药-化学制剂,17,603367.SH,603367
基础化工-化学制品-民爆用品,17,603227.SH,603227
建筑装饰-建筑装饰-装饰园林,33,300649.SZ,300649
基础化工-化学制品-其他化学制品,17,688133.SH,688133
基础化工-化学制品-其他化学制品,17,688350.SH,688350
电子-半导体-分立器件,17,688693.SH,688693
基础化工-农化制品-复合肥,33,002539.SZ,002539
环保-环境治理-水务及水治理,33,300664.SZ,300664
通信-通信设备-通信网络设备及器件,33,300710.SZ,300710
农林牧渔-养殖业-动物保健,33,002868.SZ,002868
国防军工-军工装备-地面兵装,17,688543.SH,688543
电力设备-电池-电池化学品,33,301238.SZ,301238
机械设备-专用设备-其他专用设备,33,300472.SZ,300472
电力设备-电机-电机Ⅲ,17,603489.SH,603489
电子-其他电子-其他电子Ⅲ,33,001287.SZ,001287
电力设备-电池-电池化学品,17,688353.SH,688353
非银金融-证券-证券Ⅲ,17,601377.SH,601377
计算机-IT服务-IT服务Ⅲ,17,600476.SH,600476
有色金属-工业金属-铝,33,003038.SZ,003038
电子-半导体-半导体设备,17,688037.SH,688037
机械设备-专用设备-其他专用设备,33,300756.SZ,300756
