股票代码,所属同花顺行业,market_code,code
301193.SZ,轻工制造-家居用品-其他家居用品,33,301193
000738.SZ,国防军工-军工装备-航空装备,33,000738
301356.SZ,轻工制造-家居用品-瓷砖地板,33,301356
688767.SH,医药生物-医疗器械-体外诊断,17,688767
688510.SH,国防军工-军工装备-航空装备,17,688510
688533.SH,汽车-汽车零部件-汽车电子电气系统,17,688533
605255.SH,汽车-汽车零部件-底盘与发动机系统,17,605255
920119.BJ,电力设备-电池-锂电专用设备,151,920119
301052.SZ,传媒-文化传媒-出版,33,301052
301051.SZ,电子-消费电子-消费电子零部件及组装,33,301051
300065.SZ,国防军工-军工装备-航海装备,33,300065
688646.SH,机械设备-自动化设备-激光设备,22,688646
000833.SZ,综合-综合-综合Ⅲ,33,000833
603103.SH,传媒-影视院线-影视院线Ⅲ,17,603103
300424.SZ,国防军工-军工装备-航空装备,33,300424
301363.SZ,医药生物-医疗器械-医疗设备,33,301363
688579.SH,计算机-软件开发-垂直应用软件,17,688579
300567.SZ,机械设备-通用设备-仪器仪表,33,300567
603297.SH,电子-光学光电子-光学元件,17,603297
301285.SZ,电子-消费电子-消费电子零部件及组装,33,301285
301217.SZ,电力设备-电池-锂电池,33,301217
002655.SZ,电子-消费电子-消费电子零部件及组装,33,002655
301469.SZ,轻工制造-造纸-造纸Ⅲ,33,301469
688292.SH,通信-通信设备-其他通信设备,17,688292
300766.SZ,计算机-软件开发-横向通用软件,33,300766
300107.SZ,基础化工-化学制品-纺织化学用品,33,300107
300779.SZ,环保-环境治理-固废治理,33,300779
001330.SZ,传媒-影视院线-影视院线Ⅲ,33,001330
600641.SH,电子-半导体-半导体材料,17,600641
688001.SH,机械设备-专用设备-其他专用设备,17,688001
301008.SZ,家用电器-白色家电-家电零部件,33,301008
688419.SH,机械设备-专用设备-其他专用设备,17,688419
300258.SZ,汽车-汽车零部件-底盘与发动机系统,33,300258
600977.SH,传媒-影视院线-影视院线Ⅲ,17,600977
002467.SZ,通信-通信服务-通信应用增值服务,33,002467
000973.SZ,基础化工-塑料制品-膜材料,33,000973
920533.BJ,汽车-汽车零部件-车身附件及饰件,151,920533
300718.SZ,机械设备-通用设备-金属制品,33,300718
605136.SH,商贸零售-互联网电商-互联网电商Ⅲ,17,605136
688343.SH,计算机-IT服务-IT服务Ⅲ,17,688343
688085.SH,医药生物-医疗器械-医疗耗材,17,688085
000638.SZ,农林牧渔-农产品加工-粮油加工,33,000638
301518.SZ,基础化工-化学制品-其他化学制品,33,301518
603045.SH,电力设备-电网设备-输变电设备,17,603045
301013.SZ,机械设备-专用设备-其他专用设备,33,301013
603021.SH,轻工制造-家居用品-其他家居用品,22,603021
000488.SZ,轻工制造-造纸-造纸Ⅲ,33,000488
000016.SZ,家用电器-白色家电-冰洗,33,000016
000669.SZ,公用事业-燃气-燃气Ⅲ,33,000669
000004.SZ,计算机-软件开发-横向通用软件,33,000004
000711.SZ,环保-环境治理-综合环境治理,33,000711
000821.SZ,电力设备-光伏设备-光伏加工设备,33,000821
002289.SZ,电子-光学光电子-面板,33,002289
603268.SH,国防军工-军工装备-航海装备,22,603268
001270.SZ,国防军工-军工电子-军工电子Ⅲ,33,001270
000609.SZ,房地产-房地产-住宅开发,33,000609
002647.SZ,非银金融-多元金融-多元金融Ⅲ,33,002647
300042.SZ,计算机-计算机设备-其他计算机设备,33,300042
603667.SH,机械设备-通用设备-金属制品,17,603667
002713.SZ,建筑装饰-建筑装饰-装饰园林,33,002713
002592.SZ,汽车-汽车零部件-底盘与发动机系统,33,002592
002374.SZ,轻工制造-包装印刷-包装,33,002374
300667.SZ,机械设备-通用设备-仪器仪表,33,300667
301018.SZ,机械设备-通用设备-制冷空调设备,33,301018
300097.SZ,机械设备-自动化设备-其他自动化设备,33,300097
002812.SZ,电力设备-电池-电池化学品,33,002812
688785.SH,电子-半导体-半导体设备,17,688785
600538.SH,医药生物-医疗器械-体外诊断,17,600538
688239.SH,国防军工-军工装备-航空装备,17,688239
920068.BJ,有色金属-小金属-其他小金属,151,920068
300806.SZ,基础化工-塑料制品-膜材料,33,300806
688308.SH,机械设备-通用设备-金属制品,17,688308
300198.SZ,建筑材料-建筑材料-管材,33,300198
688652.SH,电子-半导体-半导体设备,17,688652
300887.SZ,社会服务-其他社会服务-专业服务,33,300887
688319.SH,医药生物-生物制品-疫苗,17,688319
002931.SZ,机械设备-通用设备-金属制品,33,002931
301292.SZ,电力设备-电池-电池化学品,33,301292
002196.SZ,电力设备-电机-电机Ⅲ,33,002196
301286.SZ,基础化工-化学制品-其他化学制品,33,301286
688809.SH,电子-半导体-半导体设备,17,688809
002357.SZ,交通运输-公路铁路运输-公交,33,002357
300587.SZ,基础化工-橡胶制品-其他橡胶制品,33,300587
688329.SH,机械设备-自动化设备-其他自动化设备,17,688329
002581.SZ,医药生物-生物制品-其他生物制品,33,002581
002297.SZ,国防军工-军工装备-航空装备,33,002297
688286.SH,电子-半导体-模拟芯片设计,17,688286
002896.SZ,机械设备-通用设备-金属制品,33,002896
688488.SH,医药生物-生物制品-其他生物制品,17,688488
300749.SZ,轻工制造-家居用品-定制家居,33,300749
920207.BJ,计算机-软件开发-垂直应用软件,151,920207
688561.SH,计算机-软件开发-横向通用软件,17,688561
688309.SH,环保-环保设备-环保设备Ⅲ,17,688309
002519.SZ,国防军工-军工电子-军工电子Ⅲ,33,002519
300552.SZ,计算机-计算机设备-其他计算机设备,33,300552
688515.SH,电子-半导体-模拟芯片设计,17,688515
688627.SH,机械设备-专用设备-其他专用设备,17,688627
300938.SZ,社会服务-其他社会服务-专业服务,33,300938
300895.SZ,通信-通信服务-通信应用增值服务,33,300895
605183.SH,基础化工-橡胶制品-炭黑,17,605183
603929.SH,建筑装饰-建筑装饰-专业工程,17,603929
002933.SZ,国防军工-军工装备-航空装备,33,002933
688549.SH,电子-电子化学品-电子化学品Ⅲ,17,688549
603000.SH,传媒-文化传媒-数字媒体,17,603000
688337.SH,机械设备-通用设备-仪器仪表,17,688337
603197.SH,汽车-汽车零部件-其他汽车零部件,17,603197
301293.SZ,医药生物-医疗服务-医院,33,301293
001203.SZ,钢铁-钢铁-冶钢原料,33,001203
300707.SZ,汽车-汽车零部件-其他汽车零部件,33,300707
688433.SH,机械设备-通用设备-其他通用设备,17,688433
001309.SZ,电子-半导体-数字芯片设计,33,001309
688172.SH,电子-半导体-分立器件,17,688172
300878.SZ,医药生物-中药-中药Ⅲ,33,300878
300659.SZ,计算机-计算机设备-其他计算机设备,33,300659
002808.SZ,电子-光学光电子-光学元件,33,002808
688229.SH,计算机-IT服务-IT服务Ⅲ,17,688229
688141.SH,电子-半导体-模拟芯片设计,17,688141
688027.SH,通信-通信设备-通信终端及配件,17,688027
603306.SH,汽车-汽车零部件-车身附件及饰件,17,603306
000779.SZ,建筑装饰-建筑装饰-工程咨询服务,33,000779
300528.SZ,传媒-影视院线-影视院线Ⅲ,33,300528
300461.SZ,机械设备-自动化设备-其他自动化设备,33,300461
300831.SZ,电子-半导体-分立器件,33,300831
002163.SZ,建筑装饰-建筑装饰-装饰园林,33,002163
301308.SZ,电子-半导体-数字芯片设计,33,301308
688458.SH,电子-半导体-模拟芯片设计,17,688458
688548.SH,电子-电子化学品-电子化学品Ⅲ,17,688548
688610.SH,机械设备-通用设备-仪器仪表,17,688610
302132.SZ,国防军工-军工装备-航空装备,33,302132
603828.SH,建筑装饰-建筑装饰-装饰园林,22,603828
300846.SZ,通信-通信服务-通信应用增值服务,33,300846
001331.SZ,公用事业-燃气-燃气Ⅲ,33,001331
002638.SZ,电子-光学光电子-LED,33,002638
301611.SZ,电子-半导体-半导体材料,33,301611
300079.SZ,计算机-IT服务-IT服务Ⅲ,33,300079
920247.BJ,汽车-汽车零部件-其他汽车零部件,151,920247
300264.SZ,计算机-IT服务-IT服务Ⅲ,33,300264
301360.SZ,机械设备-自动化设备-其他自动化设备,33,301360
301326.SZ,电子-消费电子-消费电子零部件及组装,33,301326
300131.SZ,电子-其他电子-其他电子Ⅲ,33,300131
300311.SZ,计算机-软件开发-横向通用软件,33,300311
688244.SH,计算机-软件开发-横向通用软件,17,688244
300648.SZ,电力设备-电池-锂电专用设备,33,300648
301488.SZ,汽车-汽车零部件-汽车电子电气系统,33,301488
000559.SZ,汽车-汽车零部件-底盘与发动机系统,33,000559
920593.BJ,机械设备-自动化设备-机器人,151,920593
002134.SZ,电子-元件-印制电路板,33,002134
603284.SH,轻工制造-造纸-造纸Ⅲ,17,603284
300739.SZ,电子-元件-印制电路板,33,300739
603738.SH,电子-元件-被动元件,17,603738
300753.SZ,医药生物-医疗器械-医疗设备,33,300753
300473.SZ,汽车-汽车零部件-其他汽车零部件,33,300473
600730.SH,社会服务-教育-教育Ⅲ,17,600730
300260.SZ,轻工制造-包装印刷-包装,33,300260
601595.SH,传媒-影视院线-影视院线Ⅲ,17,601595
301192.SZ,汽车-汽车零部件-底盘与发动机系统,33,301192
603922.SH,汽车-汽车零部件-其他汽车零部件,17,603922
600391.SH,国防军工-军工装备-航空装备,17,600391
002768.SZ,基础化工-塑料制品-改性塑料,33,002768
300868.SZ,电子-消费电子-消费电子零部件及组装,33,300868
002283.SZ,汽车-汽车零部件-底盘与发动机系统,33,002283
688282.SH,国防军工-军工装备-航天装备,17,688282
002837.SZ,机械设备-专用设备-其他专用设备,33,002837
688017.SH,机械设备-自动化设备-机器人,17,688017
300830.SZ,计算机-软件开发-垂直应用软件,33,300830
600673.SH,综合-综合-综合Ⅲ,17,600673
300788.SZ,传媒-文化传媒-出版,33,300788
301595.SZ,轻工制造-家居用品-其他家居用品,33,301595
688288.SH,计算机-计算机设备-其他计算机设备,17,688288
301269.SZ,计算机-软件开发-垂直应用软件,33,301269
300008.SZ,国防军工-军工装备-航海装备,33,300008
002864.SZ,医药生物-中药-中药Ⅲ,33,002864
300645.SZ,计算机-计算机设备-其他计算机设备,33,300645
002870.SZ,汽车-汽车零部件-汽车电子电气系统,33,002870
600966.SH,轻工制造-造纸-造纸Ⅲ,17,600966
600960.SH,汽车-汽车零部件-底盘与发动机系统,17,600960
300508.SZ,计算机-计算机设备-其他计算机设备,33,300508
002569.SZ,纺织服饰-服装家纺-服装,33,002569
688261.SH,电子-半导体-分立器件,17,688261
300585.SZ,汽车-汽车零部件-底盘与发动机系统,33,300585
002058.SZ,电力设备-电池-电池化学品,33,002058
002912.SZ,计算机-计算机设备-其他计算机设备,33,002912
603124.SH,有色金属-金属新材料-其他金属新材料,17,603124
688535.SH,电子-半导体-半导体材料,17,688535
301509.SZ,医药生物-医疗服务-医疗研发外包,33,301509
301259.SZ,环保-环境治理-综合环境治理,33,301259
001324.SZ,机械设备-轨交设备-轨交设备Ⅲ,33,001324
688630.SH,机械设备-专用设备-其他专用设备,17,688630
300254.SZ,医药生物-化学制药-化学制剂,33,300254
603186.SH,电子-元件-印制电路板,17,603186
301160.SZ,机械设备-通用设备-金属制品,33,301160
300029.SZ,建筑装饰-建筑装饰-专业工程,33,300029
002709.SZ,电力设备-电池-电池化学品,33,002709
688628.SH,机械设备-通用设备-仪器仪表,17,688628
603685.SH,电子-光学光电子-LED,17,603685
688135.SH,电子-半导体-集成电路封测,17,688135
002654.SZ,电子-光学光电子-LED,33,002654
603311.SH,家用电器-白色家电-家电零部件,17,603311
920199.BJ,家用电器-小家电-小家电Ⅲ,151,920199
300517.SZ,建筑装饰-建筑装饰-专业工程,33,300517
688386.SH,基础化工-塑料制品-膜材料,17,688386
300094.SZ,农林牧渔-养殖业-水产养殖,33,300094
688512.SH,电子-半导体-模拟芯片设计,17,688512
603607.SH,轻工制造-包装印刷-包装,17,603607
603079.SH,基础化工-化学制品-食品及饲料添加剂,17,603079
600939.SH,建筑装饰-建筑装饰-房屋建设,17,600939
001225.SZ,机械设备-专用设备-能源及重型设备,33,001225
002199.SZ,电子-元件-被动元件,33,002199
600862.SH,国防军工-军工装备-航空装备,17,600862
000688.SZ,有色金属-工业金属-铅锌,33,000688
688249.SH,电子-半导体-集成电路制造,17,688249
002766.SZ,汽车-汽车零部件-汽车电子电气系统,33,002766
603800.SH,机械设备-专用设备-其他专用设备,17,603800
688023.SH,计算机-软件开发-横向通用软件,17,688023
920662.BJ,机械设备-通用设备-其他通用设备,151,920662
600110.SH,电力设备-电池-锂电池,17,600110
603138.SH,计算机-软件开发-横向通用软件,17,603138
688353.SH,电力设备-电池-电池化学品,17,688353
603398.SH,电力设备-光伏设备-硅料硅片,22,603398
002800.SZ,交通运输-物流-物流Ⅲ,33,002800
688201.SH,计算机-软件开发-横向通用软件,17,688201
920092.BJ,计算机-IT服务-IT服务Ⅲ,151,920092
603373.SH,社会服务-其他社会服务-专业服务,17,603373
603917.SH,汽车-汽车零部件-其他汽车零部件,17,603917
301357.SZ,国防军工-军工装备-地面兵装,33,301357
301316.SZ,计算机-IT服务-IT服务Ⅲ,33,301316
688521.SH,电子-半导体-数字芯片设计,17,688521
002008.SZ,机械设备-自动化设备-激光设备,33,002008
301628.SZ,电子-元件-印制电路板,33,301628
688818.SH,国防军工-军工装备-航天装备,17,688818
688603.SH,电子-电子化学品-电子化学品Ⅲ,17,688603
600748.SH,房地产-房地产-住宅开发,17,600748
600768.SH,电力设备-电网设备-输变电设备,17,600768
600869.SH,电力设备-电网设备-线缆部件及其他,17,600869
300581.SZ,国防军工-军工装备-航空装备,33,300581
001368.SZ,轻工制造-家居用品-文娱用品,33,001368
920152.BJ,有色金属-金属新材料-其他金属新材料,151,920152
603069.SH,交通运输-公路铁路运输-公交,17,603069
688653.SH,电子-半导体-模拟芯片设计,17,688653
688656.SH,医药生物-医疗器械-体外诊断,17,688656
688072.SH,电子-半导体-半导体设备,17,688072
600372.SH,国防军工-军工装备-航空装备,17,600372
920100.BJ,电力设备-电机-电机Ⅲ,151,920100
688066.SH,国防军工-军工装备-航天装备,17,688066
688556.SH,电力设备-光伏设备-光伏加工设备,17,688556
001259.SZ,家用电器-小家电-小家电Ⅲ,33,001259
300549.SZ,机械设备-专用设备-其他专用设备,33,300549
603843.SH,建筑装饰-建筑装饰-基础建设,22,603843
000006.SZ,房地产-房地产-住宅开发,33,000006
688708.SH,国防军工-军工装备-航空装备,17,688708
601007.SH,社会服务-旅游及酒店-酒店,17,601007
300440.SZ,计算机-IT服务-IT服务Ⅲ,33,300440
002787.SZ,轻工制造-包装印刷-包装,33,002787
688037.SH,电子-半导体-半导体设备,17,688037
688306.SH,机械设备-自动化设备-其他自动化设备,17,688306
600476.SH,计算机-IT服务-IT服务Ⅲ,17,600476
688171.SH,计算机-软件开发-横向通用软件,17,688171
603078.SH,电子-电子化学品-电子化学品Ⅲ,17,603078
688350.SH,基础化工-化学制品-其他化学制品,17,688350
920642.BJ,国防军工-军工装备-航空装备,151,920642
300889.SZ,电子-光学光电子-LED,33,300889
688107.SH,电子-半导体-数字芯片设计,17,688107
688004.SH,计算机-IT服务-IT服务Ⅲ,17,688004
920002.BJ,机械设备-工程机械-工程机械Ⅲ,151,920002
002739.SZ,传媒-影视院线-影视院线Ⅲ,33,002739
688322.SH,电子-光学光电子-光学元件,17,688322
300853.SZ,机械设备-自动化设备-机器人,33,300853
688620.SH,电子-半导体-数字芯片设计,17,688620
301148.SZ,环保-环境治理-水务及水治理,33,301148
603156.SH,食品饮料-饮料制造-软饮料,17,603156
300579.SZ,计算机-软件开发-横向通用软件,33,300579
002371.SZ,电子-半导体-半导体设备,33,002371
301311.SZ,机械设备-通用设备-其他通用设备,33,301311
688448.SH,机械设备-通用设备-其他通用设备,17,688448
002214.SZ,国防军工-军工电子-军工电子Ⅲ,33,002214
688328.SH,机械设备-专用设备-其他专用设备,17,688328
603683.SH,基础化工-化学制品-其他化学制品,17,603683
920006.BJ,国防军工-军工装备-航空装备,151,920006
603334.SH,基础化工-化学制品-其他化学制品,17,603334
603316.SH,建筑装饰-建筑装饰-装饰园林,17,603316
600097.SH,农林牧渔-养殖业-海洋捕捞,17,600097
688626.SH,医药生物-医疗器械-医疗设备,17,688626
688011.SH,国防军工-军工电子-军工电子Ⅲ,17,688011
002268.SZ,计算机-计算机设备-其他计算机设备,33,002268
600288.SH,计算机-软件开发-横向通用软件,17,600288
300545.SZ,电子-光学光电子-面板,33,300545
688398.SH,基础化工-化学制品-其他化学制品,17,688398
603155.SH,基础化工-化学制品-有机硅,17,603155
920418.BJ,汽车-汽车零部件-底盘与发动机系统,151,920418
300169.SZ,基础化工-化学制品-其他化学制品,33,300169
688361.SH,电子-半导体-半导体设备,17,688361
920729.BJ,农林牧渔-养殖业-动物保健,151,920729
001230.SZ,环保-环境治理-固废治理,33,001230
688225.SH,计算机-软件开发-横向通用软件,17,688225
002405.SZ,计算机-软件开发-垂直应用软件,33,002405
300302.SZ,计算机-计算机设备-其他计算机设备,33,300302
300417.SZ,机械设备-通用设备-仪器仪表,33,300417
603038.SH,建筑材料-建筑材料-其他建材,17,603038
300368.SZ,计算机-计算机设备-其他计算机设备,33,300368
603638.SH,机械设备-工程机械-工程机械Ⅲ,17,603638
300668.SZ,建筑装饰-建筑装饰-工程咨询服务,33,300668
920876.BJ,电子-消费电子-消费电子零部件及组装,151,920876
600376.SH,房地产-房地产-住宅开发,17,600376
002235.SZ,轻工制造-造纸-造纸Ⅲ,33,002235
603776.SH,汽车-汽车服务及其他-其他运输设备,17,603776
688392.SH,电力设备-电池-锂电专用设备,17,688392
001260.SZ,汽车-汽车零部件-车身附件及饰件,33,001260
603165.SH,轻工制造-造纸-造纸Ⅲ,17,603165
300655.SZ,电子-电子化学品-电子化学品Ⅲ,33,300655
688175.SH,国防军工-军工电子-军工电子Ⅲ,17,688175
688157.SH,基础化工-化学制品-涂料油墨,17,688157
300499.SZ,机械设备-专用设备-其他专用设备,33,300499
920026.BJ,机械设备-专用设备-其他专用设备,151,920026
001306.SZ,机械设备-通用设备-金属制品,33,001306
300300.SZ,计算机-IT服务-IT服务Ⅲ,33,300300
603650.SH,基础化工-橡胶制品-其他橡胶制品,17,603650
300137.SZ,环保-环保设备-环保设备Ⅲ,33,300137
603007.SH,汽车-汽车零部件-底盘与发动机系统,22,603007
003018.SZ,轻工制造-包装印刷-包装,33,003018
920159.BJ,基础化工-农化制品-复合肥,151,920159
688038.SH,计算机-软件开发-垂直应用软件,17,688038
688207.SH,计算机-IT服务-IT服务Ⅲ,17,688207
688251.SH,机械设备-通用设备-其他通用设备,17,688251
688259.SH,电子-半导体-数字芯片设计,17,688259
002307.SZ,建筑装饰-建筑装饰-基础建设,33,002307
300301.SZ,电子-光学光电子-LED,33,300301
301235.SZ,医药生物-医疗服务-其他医疗服务,33,301235
301203.SZ,环保-环境治理-水务及水治理,33,301203
301002.SZ,电子-光学光电子-LED,33,301002
002198.SZ,医药生物-中药-中药Ⅲ,33,002198
920522.BJ,电力设备-电池-锂电专用设备,151,920522
000599.SZ,汽车-汽车零部件-轮胎轮毂,33,000599
300469.SZ,计算机-软件开发-垂直应用软件,33,300469
001278.SZ,汽车-汽车零部件-车身附件及饰件,33,001278
688511.SH,国防军工-军工电子-军工电子Ⅲ,22,688511
000752.SZ,食品饮料-饮料制造-啤酒,33,000752
002135.SZ,建筑装饰-建筑装饰-专业工程,33,002135
600015.SH,银行-银行-股份制银行,17,600015
688625.SH,基础化工-化学制品-其他化学制品,17,688625
300600.SZ,国防军工-军工装备-航海装备,33,300600
603088.SH,机械设备-通用设备-机床工具,17,603088
600889.SH,基础化工-化学纤维-粘胶,17,600889
920906.BJ,汽车-汽车零部件-车身附件及饰件,151,920906
920510.BJ,机械设备-通用设备-金属制品,151,920510
000796.SZ,社会服务-旅游及酒店-旅游综合,33,000796
002769.SZ,交通运输-物流-物流Ⅲ,33,002769
002177.SZ,商贸零售-零售-商业物业经营,33,002177
300371.SZ,机械设备-通用设备-仪器仪表,33,300371
688279.SH,电子-半导体-数字芯片设计,17,688279
600292.SH,公用事业-电力-水电,17,600292
300375.SZ,汽车-汽车零部件-底盘与发动机系统,33,300375
002105.SZ,汽车-汽车服务及其他-其他运输设备,33,002105
603272.SH,轻工制造-家居用品-其他家居用品,17,603272
688552.SH,国防军工-军工电子-军工电子Ⅲ,17,688552
600725.SH,商贸零售-贸易-贸易Ⅲ,17,600725
002407.SZ,基础化工-化学制品-氟化工,33,002407
688519.SH,电子-元件-印制电路板,17,688519
603258.SH,传媒-游戏-游戏Ⅲ,17,603258
002831.SZ,轻工制造-包装印刷-包装,33,002831
603081.SH,机械设备-专用设备-其他专用设备,17,603081
301227.SZ,轻工制造-家居用品-定制家居,33,301227
600593.SH,社会服务-旅游及酒店-人工景点,17,600593
002261.SZ,计算机-软件开发-垂直应用软件,33,002261
301281.SZ,医药生物-化学制药-化学制剂,33,301281
002840.SZ,食品饮料-食品加工制造-肉制品,33,002840
000985.SZ,石油石化-石油加工贸易-石油加工,33,000985
688758.SH,医药生物-化学制药-原料药,17,688758
605056.SH,机械设备-通用设备-仪器仪表,17,605056
688755.SH,机械设备-专用设备-其他专用设备,17,688755
688070.SH,国防军工-军工装备-航空装备,17,688070
920627.BJ,电力设备-电池-其他电池,151,920627
600148.SH,汽车-汽车零部件-底盘与发动机系统,17,600148
300020.SZ,计算机-IT服务-IT服务Ⅲ,33,300020
002835.SZ,计算机-计算机设备-安防设备,33,002835
300475.SZ,电子-其他电子-其他电子Ⅲ,33,300475
603048.SH,汽车-汽车零部件-车身附件及饰件,17,603048
688479.SH,计算机-软件开发-垂直应用软件,17,688479
300017.SZ,计算机-IT服务-IT服务Ⅲ,33,300017
301045.SZ,电子-光学光电子-面板,33,301045
603986.SH,电子-半导体-数字芯片设计,17,603986
920169.BJ,机械设备-通用设备-金属制品,151,920169
688607.SH,医药生物-医疗器械-医疗设备,17,688607
688297.SH,国防军工-军工装备-航空装备,17,688297
688252.SH,电子-半导体-数字芯片设计,17,688252
603096.SH,传媒-文化传媒-出版,17,603096
688347.SH,电子-半导体-集成电路制造,17,688347
603161.SH,汽车-汽车零部件-底盘与发动机系统,17,603161
002246.SZ,基础化工-化学制品-民爆用品,33,002246
688721.SH,电子-半导体-半导体材料,17,688721
300516.SZ,电子-其他电子-其他电子Ⅲ,33,300516
603626.SH,电子-消费电子-消费电子零部件及组装,17,603626
600721.SH,医药生物-医疗服务-医疗研发外包,17,600721
605081.SH,环保-环境治理-水务及水治理,22,605081
688669.SH,基础化工-塑料制品-改性塑料,17,688669
601599.SH,纺织服饰-纺织制造-其他纺织,17,601599
603819.SH,电力设备-电机-电机Ⅲ,17,603819
300352.SZ,计算机-软件开发-横向通用软件,33,300352
688592.SH,通信-通信设备-通信终端及配件,17,688592
003017.SZ,基础化工-化学原料-无机盐,33,003017
002971.SZ,基础化工-化学制品-其他化学制品,33,002971
000929.SZ,食品饮料-饮料制造-啤酒,33,000929
000972.SZ,农林牧渔-农产品加工-果蔬加工,33,000972
002868.SZ,农林牧渔-养殖业-动物保健,33,002868
001211.SZ,轻工制造-家居用品-其他家居用品,33,001211
000695.SZ,电力设备-电池-电池化学品,33,000695
600184.SH,国防军工-军工装备-地面兵装,17,600184
920706.BJ,机械设备-工程机械-工程机械Ⅲ,151,920706
300551.SZ,计算机-计算机设备-其他计算机设备,33,300551
002989.SZ,建筑装饰-建筑装饰-装饰园林,33,002989
300983.SZ,建筑装饰-建筑装饰-工程咨询服务,33,300983
300635.SZ,建筑装饰-建筑装饰-工程咨询服务,33,300635
600708.SH,房地产-房地产-住宅开发,17,600708
001267.SZ,建筑装饰-建筑装饰-装饰园林,33,001267
300736.SZ,电子-其他电子-其他电子Ⅲ,33,300736
300626.SZ,电力设备-电机-电机Ⅲ,33,300626
920436.BJ,汽车-汽车零部件-汽车电子电气系统,151,920436
603341.SH,电子-消费电子-消费电子零部件及组装,17,603341
002173.SZ,医药生物-医疗服务-医院,33,002173
603421.SH,通信-通信设备-通信网络设备及器件,17,603421
003021.SZ,电力设备-电机-电机Ⅲ,33,003021
920751.BJ,有色金属-金属新材料-其他金属新材料,151,920751
600493.SH,纺织服饰-纺织制造-棉纺,17,600493
603813.SH,交通运输-物流-物流Ⅲ,22,603813
301305.SZ,环保-环境治理-固废治理,33,301305
300607.SZ,机械设备-自动化设备-机器人,33,300607
300147.SZ,医药生物-中药-中药Ⅲ,33,300147
300006.SZ,医药生物-化学制药-化学制剂,33,300006
002756.SZ,有色金属-能源金属-锂,33,002756
301197.SZ,机械设备-通用设备-仪器仪表,33,301197
300580.SZ,汽车-汽车零部件-底盘与发动机系统,33,300580
600615.SH,有色金属-工业金属-铝,17,600615
002741.SZ,电子-电子化学品-电子化学品Ⅲ,33,002741
688528.SH,机械设备-通用设备-仪器仪表,17,688528
300219.SZ,电子-光学光电子-LED,33,300219
