所属同花顺行业,market_code,股票代码,code
机械设备-专用设备-能源及重型设备,33,301158.SZ,301158
轻工制造-包装印刷-包装,151,920274.BJ,920274
电子-消费电子-消费电子零部件及组装,33,002866.SZ,002866
机械设备-自动化设备-工控设备,17,688320.SH,688320
计算机-IT服务-IT服务Ⅲ,17,688365.SH,688365
环保-环境治理-固废治理,33,300867.SZ,300867
电力设备-电池-电池化学品,33,301238.SZ,301238
纺织服饰-服装家纺-服装,33,001209.SZ,001209
机械设备-通用设备-仪器仪表,33,300445.SZ,300445
基础化工-塑料制品-其他塑料制品,33,300539.SZ,300539
医药生物-医疗器械-医疗耗材,17,600529.SH,600529
食品饮料-白酒-白酒Ⅲ,17,600519.SH,600519
机械设备-工程机械-工程机械Ⅲ,17,603638.SH,603638
电力设备-电网设备-输变电设备,17,600312.SH,600312
纺织服饰-服装家纺-家纺,33,003041.SZ,003041
国防军工-军工装备-航天装备,33,300722.SZ,300722
电力设备-光伏设备-光伏加工设备,17,688726.SH,688726
机械设备-通用设备-仪器仪表,33,301413.SZ,301413
机械设备-专用设备-其他专用设备,17,688128.SH,688128
基础化工-农化制品-农药,33,301665.SZ,301665
电力设备-电池-锂电专用设备,151,920522.BJ,920522
国防军工-军工装备-航空装备,17,688708.SH,688708
计算机-计算机设备-安防设备,33,301330.SZ,301330
国防军工-军工电子-军工电子Ⅲ,17,600562.SH,600562
机械设备-通用设备-金属制品,33,001306.SZ,001306
交通运输-物流-物流Ⅲ,33,001228.SZ,001228
机械设备-自动化设备-其他自动化设备,33,300461.SZ,300461
建筑材料-建筑材料-其他建材,33,002785.SZ,002785
汽车-汽车零部件-底盘与发动机系统,151,920106.BJ,920106
机械设备-自动化设备-机器人,17,603416.SH,603416
电力设备-电池-锂电池,33,300750.SZ,300750
电子-元件-被动元件,33,000636.SZ,000636
电力设备-电池-电池化学品,33,301358.SZ,301358
计算机-IT服务-IT服务Ⅲ,33,300536.SZ,300536
建筑装饰-建筑装饰-工程咨询服务,33,301136.SZ,301136
建筑装饰-建筑装饰-专业工程,17,603098.SH,603098
计算机-计算机设备-安防设备,33,003004.SZ,003004
建筑装饰-建筑装饰-基础建设,17,601669.SH,601669
房地产-房地产-住宅开发,33,000517.SZ,000517
房地产-房地产-住宅开发,33,000620.SZ,000620
房地产-房地产-住宅开发,17,600533.SH,600533
房地产-房地产-房地产服务,33,001914.SZ,001914
汽车-汽车整车-商用载客车,33,000957.SZ,000957
汽车-汽车整车-商用载客车,17,600303.SH,600303
汽车-汽车整车-商用载货车,17,600166.SH,600166
电力设备-其他电源设备-其他电源设备Ⅲ,33,002052.SZ,002052
电力设备-其他电源设备-其他电源设备Ⅲ,151,920110.BJ,920110
计算机-软件开发-垂直应用软件,17,688083.SH,688083
计算机-软件开发-垂直应用软件,33,301159.SZ,301159
机械设备-轨交设备-轨交设备Ⅲ,17,688009.SH,688009
机械设备-轨交设备-轨交设备Ⅲ,17,688459.SH,688459
通信-通信设备-通信网络设备及器件,33,000063.SZ,000063
医药生物-医疗器械-医疗设备,17,600055.SH,600055
机械设备-自动化设备-工控设备,17,603015.SH,603015
机械设备-自动化设备-机器人,17,603666.SH,603666
机械设备-工程机械-工程机械Ⅲ,17,600815.SH,600815
传媒-文化传媒-广告营销,33,002027.SZ,002027
传媒-文化传媒-广告营销,17,603598.SH,603598
农林牧渔-农产品加工-畜禽饲料,33,002567.SZ,002567
机械设备-通用设备-机床工具,33,000410.SZ,000410
机械设备-通用设备-仪器仪表,17,603700.SH,603700
机械设备-通用设备-其他通用设备,33,301032.SZ,301032
机械设备-通用设备-金属制品,151,920693.BJ,920693
医药生物-医疗服务-医院,22,600568.SH,600568
机械设备-专用设备-其他专用设备,33,002613.SZ,002613
机械设备-专用设备-其他专用设备,33,002833.SZ,002833
机械设备-专用设备-能源及重型设备,33,300099.SZ,300099
机械设备-专用设备-楼宇设备,17,600894.SH,600894
机械设备-专用设备-能源及重型设备,33,301063.SZ,301063
机械设备-专用设备-能源及重型设备,33,301601.SZ,301601
机械设备-专用设备-农用机械,151,920895.BJ,920895
传媒-影视院线-影视院线Ⅲ,33,000802.SZ,000802
纺织服饰-纺织制造-其他纺织,33,000955.SZ,000955
纺织服饰-纺织制造-印染,17,600987.SH,600987
纺织服饰-纺织制造-棉纺,17,600493.SH,600493
食品饮料-白酒-白酒Ⅲ,17,600559.SH,600559
基础化工-农化制品-复合肥,33,002470.SZ,002470
电子-其他电子-其他电子Ⅲ,33,002130.SZ,002130
电子-光学光电子-面板,17,688538.SH,688538
公用事业-燃气-燃气Ⅲ,17,600681.SH,600681
基础化工-化学纤维-涤纶,17,603332.SH,603332
交通运输-物流-物流Ⅲ,33,002120.SZ,002120
交通运输-物流-物流Ⅲ,22,600753.SH,600753
交通运输-物流-物流Ⅲ,17,603967.SH,603967
交通运输-物流-物流Ⅲ,17,603836.SH,603836
交通运输-公路铁路运输-高速公路,17,600368.SH,600368
交通运输-港口航运-港口,33,000507.SZ,000507
交通运输-港口航运-港口,33,000582.SZ,000582
交通运输-港口航运-航运,33,001205.SZ,001205
商贸零售-互联网电商-互联网电商Ⅲ,17,603613.SH,603613
煤炭-煤炭开采加工-煤炭开采,17,600123.SH,600123
医药生物-医药商业-药店,17,600833.SH,600833
医药生物-医药商业-药店,17,603883.SH,603883
通信-通信服务-通信应用增值服务,33,300578.SZ,300578
医药生物-医药商业-医药流通,17,603122.SH,603122
通信-通信服务-通信工程及服务,22,600289.SH,600289
社会服务-其他社会服务-专业服务,17,688334.SH,688334
农林牧渔-养殖业-动物保健,33,002688.SZ,002688
有色金属-工业金属-铝,33,003038.SZ,003038
石油石化-油气开采及服务-油气开采,22,600759.SH,600759
医药生物-医疗器械-体外诊断,33,300942.SZ,300942
建筑材料-建筑材料-其他建材,33,002247.SZ,002247
建筑材料-建筑材料-水泥,33,003037.SZ,003037
基础化工-化学纤维-其他纤维,151,920077.BJ,920077
食品饮料-食品加工制造-调味发酵品,33,002495.SZ,002495
食品饮料-食品加工制造-休闲食品,22,603517.SH,603517
食品饮料-食品加工制造-预加工食品,33,002702.SZ,002702
电子-光学光电子-LED,151,920339.BJ,920339
公用事业-电力-水电,33,002039.SZ,002039
公用事业-电力-水电,17,600900.SH,600900
公用事业-电力-热力,17,600982.SH,600982
公用事业-电力-新能源发电,33,002256.SZ,002256
公用事业-电力-新能源发电,33,002310.SZ,002310
汽车-汽车服务及其他-汽车服务,17,600653.SH,600653
汽车-汽车服务及其他-其他运输设备,22,600818.SH,600818
国防军工-军工装备-航空装备,33,300034.SZ,300034
国防军工-军工装备-航海装备,17,600685.SH,600685
国防军工-军工装备-航空装备,33,301586.SZ,301586
农林牧渔-种植业与林业-其他种植业,17,600883.SH,600883
汽车-汽车零部件-底盘与发动机系统,33,002434.SZ,002434
汽车-汽车零部件-其他汽车零部件,17,600480.SH,600480
汽车-汽车零部件-车身附件及饰件,17,600741.SH,600741
汽车-汽车零部件-汽车电子电气系统,17,603633.SH,603633
汽车-汽车零部件-汽车电子电气系统,17,605005.SH,605005
汽车-汽车零部件-车身附件及饰件,151,920187.BJ,920187
家用电器-小家电-小家电Ⅲ,151,920199.BJ,920199
家用电器-白色家电-家电零部件,17,603677.SH,603677
医药生物-中药-中药Ⅲ,33,002728.SZ,002728
医药生物-中药-中药Ⅲ,22,600080.SH,600080
医药生物-中药-中药Ⅲ,17,600518.SH,600518
电子-消费电子-消费电子零部件及组装,17,600203.SH,600203
电子-消费电子-消费电子零部件及组装,33,301180.SZ,301180
电子-消费电子-消费电子零部件及组装,151,920346.BJ,920346
公用事业-电力-电能综合服务,17,600101.SH,600101
公用事业-电力-电能综合服务,17,600505.SH,600505
公用事业-电力-电能综合服务,33,003035.SZ,003035
轻工制造-家居用品-文娱用品,33,002301.SZ,002301
轻工制造-家居用品-文娱用品,33,002678.SZ,002678
轻工制造-家居用品-其他家居用品,17,603385.SH,603385
轻工制造-家居用品-其他家居用品,33,001356.SZ,001356
轻工制造-家居用品-其他家居用品,33,301595.SZ,301595
轻工制造-包装印刷-包装,33,002014.SZ,002014
轻工制造-包装印刷-包装,33,002701.SZ,002701
轻工制造-包装印刷-包装,33,002752.SZ,002752
非银金融-证券-证券Ⅲ,33,000166.SZ,000166
非银金融-证券-证券Ⅲ,17,601901.SH,601901
非银金融-证券-证券Ⅲ,17,601236.SH,601236
基础化工-化学制品-食品及饲料添加剂,17,600866.SH,600866
基础化工-化学制品-食品及饲料添加剂,151,920016.BJ,920016
电力设备-电池-电池化学品,33,002812.SZ,002812
电力设备-电池-其他电池,17,605378.SH,605378
电力设备-电池-锂电池,151,920252.BJ,920252
基础化工-塑料制品-其他塑料制品,33,300230.SZ,300230
基础化工-塑料制品-改性塑料,17,688219.SH,688219
基础化工-塑料制品-合成树脂,33,001255.SZ,001255
电力设备-光伏设备-光伏电池组件,33,300393.SZ,300393
电力设备-电网设备-线缆部件及其他,33,002879.SZ,002879
电力设备-电网设备-电气自控设备,33,300882.SZ,300882
基础化工-化学原料-煤化工,33,002274.SZ,002274
基础化工-化学原料-氯碱,33,002386.SZ,002386
基础化工-化学原料-其他化学原料,22,600423.SH,600423
基础化工-化学原料-其他化学原料,151,920304.BJ,920304
基础化工-化学制品-其他化学制品,33,002455.SZ,002455
基础化工-化学制品-纺织化学用品,33,300107.SZ,300107
基础化工-化学制品-其他化学制品,33,300641.SZ,300641
纺织服饰-服装家纺-服装,17,603518.SH,603518
纺织服饰-服装家纺-服装,17,603511.SH,603511
钢铁-钢铁-特钢,33,002478.SZ,002478
钢铁-钢铁-普钢,17,600808.SH,600808
钢铁-钢铁-普钢,17,601005.SH,601005
商贸零售-贸易-贸易Ⅲ,17,600278.SH,600278
非银金融-多元金融-多元金融Ⅲ,33,000415.SZ,000415
非银金融-多元金融-多元金融Ⅲ,17,600120.SH,600120
环保-环保设备-环保设备Ⅲ,33,000820.SZ,000820
环保-环境治理-综合环境治理,33,002717.SZ,002717
环保-环境治理-综合环境治理,33,300197.SZ,300197
电力设备-电网设备-输变电设备,33,300001.SZ,300001
电力设备-电网设备-电气自控设备,151,920029.BJ,920029
农林牧渔-农产品加工-宠物食品,33,002891.SZ,002891
电力设备-电网设备-输变电设备,33,301012.SZ,301012
计算机-软件开发-横向通用软件,33,300766.SZ,300766
基础化工-化学制品-食品及饲料添加剂,33,301206.SZ,301206
汽车-汽车零部件-车身附件及饰件,17,603048.SH,603048
传媒-游戏-游戏Ⅲ,33,002555.SZ,002555
电力设备-电网设备-线缆部件及其他,17,605222.SH,605222
电力设备-电池-电池化学品,33,301152.SZ,301152
电力设备-电机-电机Ⅲ,151,920011.BJ,920011
食品饮料-食品加工制造-调味发酵品,17,600872.SH,600872
计算机-IT服务-IT服务Ⅲ,33,300440.SZ,300440
电力设备-电池-锂电池,33,300530.SZ,300530
汽车-汽车零部件-汽车电子电气系统,17,603293.SH,603293
汽车-汽车零部件-车身附件及饰件,151,920533.BJ,920533
国防军工-军工电子-军工电子Ⅲ,33,300629.SZ,300629
传媒-游戏-游戏Ⅲ,33,002919.SZ,002919
医药生物-化学制药-化学制剂,33,000766.SZ,000766
汽车-汽车零部件-底盘与发动机系统,17,603013.SH,603013
机械设备-专用设备-其他专用设备,33,300902.SZ,300902
家用电器-白色家电-家电零部件,33,002860.SZ,002860
煤炭-煤炭开采加工-煤炭开采,17,601088.SH,601088
非银金融-证券-证券Ⅲ,17,601788.SH,601788
电子-消费电子-消费电子零部件及组装,33,300115.SZ,300115
环保-环境治理-水务及水治理,33,300929.SZ,300929
计算机-软件开发-垂直应用软件,33,301162.SZ,301162
电子-其他电子-其他电子Ⅲ,33,300493.SZ,300493
汽车-汽车零部件-轮胎轮毂,17,600182.SH,600182
电力设备-电池-锂电池,151,920237.BJ,920237
机械设备-轨交设备-轨交设备Ⅲ,33,300906.SZ,300906
食品饮料-食品加工制造-预加工食品,33,002216.SZ,002216
通信-通信设备-通信终端及配件,17,603236.SH,603236
基础化工-化学制品-民爆用品,17,603977.SH,603977
机械设备-自动化设备-其他自动化设备,17,688623.SH,688623
电力设备-其他电源设备-其他电源设备Ⅲ,33,300490.SZ,300490
通信-通信设备-通信线缆及配套,33,000586.SZ,000586
食品饮料-食品加工制造-调味发酵品,33,300908.SZ,300908
医药生物-化学制药-原料药,17,603235.SH,603235
商贸零售-互联网电商-互联网电商Ⅲ,33,301001.SZ,301001
家用电器-白色家电-冰洗,33,001387.SZ,001387
非银金融-证券-证券Ⅲ,17,601995.SH,601995
机械设备-通用设备-金属制品,33,002164.SZ,002164
电力设备-电机-电机Ⅲ,17,603344.SH,603344
环保-环境治理-综合环境治理,33,300958.SZ,300958
基础化工-化学制品-食品及饲料添加剂,33,301156.SZ,301156
基础化工-化学制品-食品及饲料添加剂,17,605077.SH,605077
环保-环境治理-固废治理,33,300614.SZ,300614
建筑装饰-建筑装饰-工程咨询服务,33,002949.SZ,002949
电力设备-电网设备-电气自控设备,33,300286.SZ,300286
轻工制造-家居用品-定制家居,33,300616.SZ,300616
汽车-汽车零部件-底盘与发动机系统,33,300258.SZ,300258
食品饮料-白酒-白酒Ⅲ,33,002304.SZ,002304
机械设备-通用设备-金属制品,17,600992.SH,600992
食品饮料-食品加工制造-其他食品,33,300146.SZ,300146
基础化工-化学制品-其他化学制品,151,920519.BJ,920519
轻工制造-家居用品-文娱用品,17,605080.SH,605080
建筑装饰-建筑装饰-工程咨询服务,33,301390.SZ,301390
家用电器-白色家电-家电零部件,151,920718.BJ,920718
计算机-IT服务-IT服务Ⅲ,33,300339.SZ,300339
家用电器-白色家电-家电零部件,33,300403.SZ,300403
机械设备-轨交设备-轨交设备Ⅲ,33,001324.SZ,001324
机械设备-专用设备-楼宇设备,17,600835.SH,600835
汽车-汽车零部件-汽车电子电气系统,151,920212.BJ,920212
机械设备-自动化设备-其他自动化设备,17,688306.SH,688306
公用事业-燃气-燃气Ⅲ,17,603080.SH,603080
社会服务-旅游及酒店-旅游综合,33,000524.SZ,000524
计算机-计算机设备-安防设备,33,301117.SZ,301117
通信-通信设备-通信终端及配件,151,920249.BJ,920249
机械设备-专用设备-其他专用设备,151,920026.BJ,920026
交通运输-物流-物流Ⅲ,17,603648.SH,603648
电力设备-电网设备-线缆部件及其他,17,603333.SH,603333
纺织服饰-服装家纺-鞋帽及其他,17,603908.SH,603908
计算机-计算机设备-其他计算机设备,17,688288.SH,688288
非银金融-证券-证券Ⅲ,17,601456.SH,601456
房地产-房地产-住宅开发,17,600683.SH,600683
农林牧渔-种植业与林业-林业,33,002679.SZ,002679
商贸零售-零售-百货零售,17,600865.SH,600865
交通运输-物流-物流Ⅲ,17,601156.SH,601156
基础化工-农化制品-农药,33,002749.SZ,002749
汽车-汽车服务及其他-其他运输设备,17,600099.SH,600099
食品饮料-食品加工制造-休闲食品,33,002991.SZ,002991
国防军工-军工装备-航海装备,17,601890.SH,601890
基础化工-化学制品-有机硅,17,605366.SH,605366
轻工制造-包装印刷-包装,17,603022.SH,603022
汽车-汽车零部件-车身附件及饰件,33,001260.SZ,001260
公用事业-电力-火电,17,600642.SH,600642
机械设备-工程机械-工程机械Ⅲ,33,001226.SZ,001226
非银金融-证券-证券Ⅲ,17,601059.SH,601059
非银金融-证券-证券Ⅲ,33,002926.SZ,002926
传媒-影视院线-影视院线Ⅲ,33,002292.SZ,002292
轻工制造-家居用品-其他家居用品,17,603615.SH,603615
基础化工-化学制品-其他化学制品,33,301100.SZ,301100
机械设备-通用设备-仪器仪表,151,920035.BJ,920035
基础化工-橡胶制品-炭黑,33,001207.SZ,001207
电子-光学光电子-LED,33,300708.SZ,300708
电子-消费电子-消费电子零部件及组装,33,300543.SZ,300543
电力设备-光伏设备-光伏辅材,151,920167.BJ,920167
农林牧渔-养殖业-动物保健,33,002868.SZ,002868
纺织服饰-服装家纺-服装,17,600177.SH,600177
电子-消费电子-消费电子零部件及组装,17,601138.SH,601138
计算机-计算机设备-其他计算机设备,33,300743.SZ,300743
机械设备-专用设备-其他专用设备,33,300411.SZ,300411
环保-环境治理-水务及水治理,33,000544.SZ,000544
基础化工-化学制品-其他化学制品,33,300535.SZ,300535
电子-电子化学品-电子化学品Ⅲ,17,603115.SH,603115
机械设备-专用设备-其他专用设备,17,688113.SH,688113
汽车-汽车零部件-底盘与发动机系统,33,002765.SZ,002765
机械设备-专用设备-印刷包装机械,33,300512.SZ,300512
通信-通信设备-通信终端及配件,33,300627.SZ,300627
汽车-汽车零部件-底盘与发动机系统,151,920242.BJ,920242
环保-环境治理-固废治理,33,002034.SZ,002034
国防军工-军工装备-航海装备,17,600150.SH,600150
机械设备-专用设备-其他专用设备,33,002006.SZ,002006
电力设备-电网设备-线缆部件及其他,33,002498.SZ,002498
医药生物-医疗服务-其他医疗服务,151,920670.BJ,920670
机械设备-通用设备-其他通用设备,151,920689.BJ,920689
机械设备-通用设备-其他通用设备,33,301083.SZ,301083
非银金融-证券-证券Ⅲ,33,300059.SZ,300059
计算机-软件开发-垂直应用软件,33,301195.SZ,301195
基础化工-化学制品-其他化学制品,17,603181.SH,603181
国防军工-军工电子-军工电子Ⅲ,17,688522.SH,688522
基础化工-农化制品-农药,33,003042.SZ,003042
美容护理-美容护理-化妆品,33,300132.SZ,300132
食品饮料-食品加工制造-调味发酵品,17,603170.SH,603170
通信-通信设备-通信终端及配件,33,300689.SZ,300689
建筑装饰-建筑装饰-专业工程,33,002135.SZ,002135
电力设备-光伏设备-光伏辅材,33,001269.SZ,001269
基础化工-农化制品-磷肥及磷化工,33,300505.SZ,300505
商贸零售-互联网电商-互联网电商Ⅲ,33,300464.SZ,300464
电子-消费电子-消费电子零部件及组装,33,002600.SZ,002600
电力设备-电池-其他电池,33,002580.SZ,002580
电力设备-电网设备-输变电设备,17,601877.SH,601877
食品饮料-饮料制造-啤酒,33,000729.SZ,000729
公用事业-电力-火电,17,600098.SH,600098
电力设备-光伏设备-光伏辅材,22,688033.SH,688033
食品饮料-食品加工制造-休闲食品,33,300973.SZ,300973
电力设备-电池-锂电池,33,000049.SZ,000049
电力设备-电池-锂电池,33,300207.SZ,300207
机械设备-通用设备-其他通用设备,151,920855.BJ,920855
商贸零售-零售-百货零售,33,300972.SZ,300972
机械设备-专用设备-楼宇设备,17,603321.SH,603321
商贸零售-零售-百货零售,17,600628.SH,600628
基础化工-塑料制品-膜材料,33,300305.SZ,300305
纺织服饰-服装家纺-服装,17,600398.SH,600398
机械设备-专用设备-其他专用设备,17,605259.SH,605259
纺织服饰-纺织制造-其他纺织,33,001312.SZ,001312
纺织服饰-服装家纺-饰品,33,300945.SZ,300945
国防军工-军工装备-航空装备,33,300719.SZ,300719
农林牧渔-农产品加工-畜禽饲料,33,001366.SZ,001366
美容护理-美容护理-化妆品,17,600315.SH,600315
纺织服饰-服装家纺-服装,17,605138.SH,605138
电力设备-电池-锂电池,33,301121.SZ,301121
传媒-文化传媒-出版,17,603999.SH,603999
环保-环境治理-水务及水治理,17,600874.SH,600874
环保-环境治理-固废治理,33,300140.SZ,300140
机械设备-轨交设备-轨交设备Ⅲ,17,605001.SH,605001
建筑材料-建筑材料-其他建材,33,002333.SZ,002333
公用事业-电力-火电,33,000899.SZ,000899
计算机-IT服务-IT服务Ⅲ,17,603322.SH,603322
环保-环境治理-固废治理,33,301175.SZ,301175
纺织服饰-纺织制造-其他纺织,33,300918.SZ,300918
汽车-汽车零部件-轮胎轮毂,151,920020.BJ,920020
汽车-汽车整车-乘用车,17,601238.SH,601238
公用事业-电力-新能源发电,17,600163.SH,600163
通信-通信服务-通信应用增值服务,33,300846.SZ,300846
电力设备-电池-电池化学品,33,001301.SZ,001301
综合-综合-综合Ⅲ,17,600770.SH,600770
机械设备-专用设备-其他专用设备,151,920091.BJ,920091
建筑装饰-建筑装饰-装饰园林,33,002620.SZ,002620
环保-环境治理-固废治理,17,603568.SH,603568
汽车-汽车零部件-其他汽车零部件,33,301000.SZ,301000
综合-综合-综合Ⅲ,17,600689.SH,600689
轻工制造-包装印刷-包装,33,300501.SZ,300501
国防军工-军工装备-航海装备,33,300600.SZ,300600
计算机-软件开发-垂直应用软件,17,688615.SH,688615
汽车-汽车零部件-底盘与发动机系统,17,603767.SH,603767
通信-通信设备-通信终端及配件,17,600775.SH,600775
交通运输-公路铁路运输-高速公路,33,000828.SZ,000828
银行-银行-国有大型银行,17,601658.SH,601658
食品饮料-饮料制造-乳品,33,300915.SZ,300915
机械设备-通用设备-金属制品,33,002633.SZ,002633
电力设备-风电设备-风电零部件,17,688186.SH,688186
电子-其他电子-其他电子Ⅲ,33,301031.SZ,301031
电力设备-电网设备-线缆部件及其他,33,300265.SZ,300265
计算机-IT服务-IT服务Ⅲ,17,688051.SH,688051
汽车-汽车零部件-车身附件及饰件,33,001319.SZ,001319
电力设备-电网设备-电气自控设备,17,600406.SH,600406
家用电器-小家电-小家电Ⅲ,33,002614.SZ,002614
汽车-汽车零部件-其他汽车零部件,17,603239.SH,603239
国防军工-军工装备-航空装备,17,600760.SH,600760
食品饮料-食品加工制造-预加工食品,17,605338.SH,605338
公用事业-电力-火电,17,600863.SH,600863
环保-环保设备-环保设备Ⅲ,33,000967.SZ,000967
商贸零售-零售-商业物业经营,17,600655.SH,600655
通信-通信设备-通信网络设备及器件,33,300502.SZ,300502
建筑材料-建筑材料-其他建材,17,603038.SH,603038
交通运输-港口航运-航运,17,603209.SH,603209
建筑装饰-建筑装饰-专业工程,17,601068.SH,601068
汽车-汽车零部件-底盘与发动机系统,33,002715.SZ,002715
非银金融-证券-证券Ⅲ,17,600958.SH,600958
轻工制造-家居用品-其他家居用品,17,603195.SH,603195
房地产-房地产-产业地产,17,600648.SH,600648
传媒-游戏-游戏Ⅲ,17,603444.SH,603444
传媒-文化传媒-广告营销,33,300071.SZ,300071
建筑装饰-建筑装饰-基础建设,17,601390.SH,601390
基础化工-化学原料-氯碱,33,002092.SZ,002092
国防军工-军工装备-航空装备,17,600765.SH,600765
食品饮料-食品加工制造-休闲食品,17,603057.SH,603057
纺织服饰-服装家纺-服装,33,002029.SZ,002029
非银金融-保险-保险Ⅲ,17,601318.SH,601318
计算机-软件开发-垂直应用软件,33,300085.SZ,300085
建筑材料-建筑材料-水泥,17,600585.SH,600585
机械设备-专用设备-农用机械,33,002779.SZ,002779
电力设备-电池-其他电池,17,688819.SH,688819
电力设备-电网设备-线缆部件及其他,17,603897.SH,603897
食品饮料-食品加工制造-肉制品,17,605567.SH,605567
机械设备-通用设备-制冷空调设备,33,301252.SZ,301252
汽车-汽车零部件-车身附件及饰件,17,603418.SH,603418
交通运输-港口航运-航运,17,603167.SH,603167
基础化工-化学纤维-其他纤维,17,605166.SH,605166
电力设备-风电设备-风电零部件,33,300690.SZ,300690
汽车-汽车服务及其他-其他运输设备,17,603776.SH,603776
食品饮料-食品加工制造-其他食品,22,600381.SH,600381
建筑装饰-建筑装饰-装饰园林,33,301098.SZ,301098
汽车-汽车零部件-汽车电子电气系统,17,605333.SH,605333
有色金属-工业金属-铝,17,601677.SH,601677
房地产-房地产-住宅开发,33,000042.SZ,000042
机械设备-工程机械-工程机械Ⅲ,33,000528.SZ,000528
计算机-IT服务-IT服务Ⅲ,17,688509.SH,688509
机械设备-工程机械-工程机械Ⅲ,17,688425.SH,688425
计算机-计算机设备-安防设备,33,300155.SZ,300155
非银金融-证券-证券Ⅲ,17,601881.SH,601881
环保-环境治理-水务及水治理,17,601158.SH,601158
电力设备-电池-其他电池,17,600847.SH,600847
非银金融-证券-证券Ⅲ,33,000686.SZ,000686
建筑材料-建筑材料-耐火材料,17,688119.SH,688119
社会服务-其他社会服务-专业服务,151,920039.BJ,920039
社会服务-其他社会服务-专业服务,17,600826.SH,600826
汽车-汽车零部件-底盘与发动机系统,17,600960.SH,600960
纺织服饰-纺织制造-其他纺织,17,603238.SH,603238
交通运输-公路铁路运输-高速公路,17,600377.SH,600377
交通运输-港口航运-航运,33,000520.SZ,000520
医药生物-化学制药-化学制剂,22,600624.SH,600624
环保-环境治理-水务及水治理,33,300425.SZ,300425
基础化工-化学制品-食品及饲料添加剂,17,600873.SH,600873
汽车-汽车零部件-底盘与发动机系统,33,000559.SZ,000559
机械设备-自动化设备-工控设备,33,300278.SZ,300278
农林牧渔-种植业与林业-种子生产,151,920087.BJ,920087
纺织服饰-服装家纺-饰品,33,301177.SZ,301177
传媒-文化传媒-出版,17,600757.SH,600757
有色金属-工业金属-铝,17,601702.SH,601702
电力设备-电网设备-输变电设备,33,002452.SZ,002452
食品饮料-食品加工制造-肉制品,33,002330.SZ,002330
基础化工-化学制品-其他化学制品,33,301076.SZ,301076
家用电器-小家电-小家电Ⅲ,33,300247.SZ,300247
汽车-汽车零部件-其他汽车零部件,33,301022.SZ,301022
基础化工-化学纤维-粘胶,33,000420.SZ,000420
汽车-汽车零部件-底盘与发动机系统,17,600218.SH,600218
电子-光学光电子-LED,17,603679.SH,603679
公用事业-电力-水电,17,600674.SH,600674
基础化工-化学制品-有机硅,33,300019.SZ,300019
机械设备-通用设备-金属制品,17,603969.SH,603969
基础化工-化学原料-氯碱,17,601568.SH,601568
通信-通信服务-通信应用增值服务,33,301382.SZ,301382
农林牧渔-农产品加工-粮油加工,33,300999.SZ,300999
医药生物-化学制药-化学制剂,33,002168.SZ,002168
基础化工-塑料制品-膜材料,17,600135.SH,600135
公用事业-电力-新能源发电,17,600032.SH,600032
汽车-汽车零部件-底盘与发动机系统,151,920454.BJ,920454
汽车-汽车零部件-车身附件及饰件,17,603035.SH,603035
公用事业-电力-火电,33,002608.SZ,002608
美容护理-美容护理-化妆品,33,002243.SZ,002243
环保-环保设备-环保设备Ⅲ,17,603282.SH,603282
农林牧渔-养殖业-肉鸡养殖,33,002234.SZ,002234
电子-消费电子-消费电子零部件及组装,33,301383.SZ,301383
建筑材料-建筑材料-管材,33,002457.SZ,002457
电子-消费电子-品牌消费电子,17,688007.SH,688007
房地产-房地产-住宅开发,33,000573.SZ,000573
基础化工-化学纤维-其他纤维,17,688722.SH,688722
食品饮料-食品加工制造-休闲食品,33,003000.SZ,003000
机械设备-专用设备-其他专用设备,17,603656.SH,603656
汽车-汽车零部件-汽车电子电气系统,151,920436.BJ,920436
基础化工-化学原料-其他化学原料,17,600610.SH,600610
环保-环境治理-水务及水治理,33,300070.SZ,300070
公用事业-电力-火电,17,600011.SH,600011
石油石化-油气开采及服务-油气开采,33,000968.SZ,000968
传媒-文化传媒-广告营销,33,002400.SZ,002400
非银金融-证券-证券Ⅲ,17,601198.SH,601198
汽车-汽车零部件-底盘与发动机系统,33,002806.SZ,002806
医药生物-医药商业-医药流通,17,600829.SH,600829
机械设备-专用设备-其他专用设备,33,002529.SZ,002529
电子-其他电子-其他电子Ⅲ,17,688800.SH,688800
社会服务-旅游及酒店-自然景点,33,000558.SZ,000558
交通运输-机场航运-机场,17,600009.SH,600009
食品饮料-白酒-白酒Ⅲ,33,002646.SZ,002646
计算机-IT服务-IT服务Ⅲ,33,300264.SZ,300264
轻工制造-家居用品-成品家居,33,001323.SZ,001323
环保-环保设备-环保设备Ⅲ,151,920145.BJ,920145
电力设备-电网设备-电气自控设备,151,920299.BJ,920299
机械设备-专用设备-能源及重型设备,33,300950.SZ,300950
建筑材料-建筑材料-其他建材,33,301010.SZ,301010
基础化工-化学制品-民爆用品,33,002246.SZ,002246
机械设备-通用设备-金属制品,33,301368.SZ,301368
公用事业-电力-水电,33,000601.SZ,000601
机械设备-通用设备-金属制品,17,601177.SH,601177
建筑装饰-建筑装饰-专业工程,17,600496.SH,600496
机械设备-专用设备-能源及重型设备,33,002523.SZ,002523
汽车-汽车零部件-底盘与发动机系统,17,600698.SH,600698
机械设备-轨交设备-轨交设备Ⅲ,151,920541.BJ,920541
轻工制造-包装印刷-包装,33,301355.SZ,301355
