code,股票代码,market_code,所属同花顺行业
003001,003001.SZ,33,建筑装饰-建筑装饰-专业工程
002173,002173.SZ,33,医药生物-医疗服务-医院
002088,002088.SZ,33,建筑材料-建筑材料-耐火材料
600379,600379.SH,17,电力设备-电网设备-输变电设备
600449,600449.SH,17,建筑材料-建筑材料-水泥
000155,000155.SZ,33,公用事业-电力-新能源发电
600513,600513.SH,17,医药生物-化学制药-化学制剂
001382,001382.SZ,33,电力设备-电网设备-线缆部件及其他
605162,605162.SH,17,公用事业-电力-热力
603221,603221.SH,17,轻工制造-家居用品-瓷砖地板
600980,600980.SH,17,机械设备-专用设备-能源及重型设备
002606,002606.SZ,33,电力设备-电网设备-线缆部件及其他
001208,001208.SZ,33,电力设备-电网设备-线缆部件及其他
603399,603399.SH,17,有色金属-能源金属-锂
001388,001388.SZ,33,电力设备-电网设备-电气自控设备
002713,002713.SZ,33,建筑装饰-建筑装饰-装饰园林
000035,000035.SZ,33,环保-环境治理-固废治理
600354,600354.SH,17,农林牧渔-种植业与林业-种子生产
002240,002240.SZ,33,有色金属-能源金属-锂
603050,603050.SH,17,电力设备-电网设备-电气自控设备
603191,603191.SH,17,电力设备-电网设备-输变电设备
002298,002298.SZ,33,电力设备-电网设备-输变电设备
002674,002674.SZ,33,纺织服饰-纺织制造-辅料
603400,603400.SH,17,机械设备-通用设备-其他通用设备
000603,000603.SZ,33,有色金属-工业金属-铅锌
000533,000533.SZ,33,电力设备-电网设备-输变电设备
600343,600343.SH,17,机械设备-通用设备-其他通用设备
600389,600389.SH,17,基础化工-农化制品-农药
002229,002229.SZ,33,计算机-IT服务-IT服务Ⅲ
603876,603876.SH,17,有色金属-工业金属-铝
600550,600550.SH,17,电力设备-电网设备-输变电设备
000688,000688.SZ,33,有色金属-小金属-钼
605100,605100.SH,17,机械设备-通用设备-金属制品
603272,603272.SH,22,轻工制造-家居用品-其他家居用品
002379,002379.SZ,33,有色金属-工业金属-铝
605117,605117.SH,17,电力设备-光伏设备-逆变器
601606,601606.SH,17,国防军工-军工装备-地面兵装
605288,605288.SH,17,机械设备-自动化设备-工控设备
600990,600990.SH,17,国防军工-军工电子-军工电子Ⅲ
600268,600268.SH,17,电力设备-电网设备-电气自控设备
601061,601061.SH,17,商贸零售-贸易-贸易Ⅲ
002112,002112.SZ,33,电力设备-电网设备-输变电设备
601700,601700.SH,17,电力设备-电网设备-线缆部件及其他
002977,002977.SZ,33,国防军工-军工电子-军工电子Ⅲ
002451,002451.SZ,33,电力设备-电网设备-线缆部件及其他
000632,000632.SZ,33,综合-综合-综合Ⅲ
002358,002358.SZ,33,电力设备-电网设备-输变电设备
603843,603843.SH,22,建筑装饰-建筑装饰-基础建设
002900,002900.SZ,33,医药生物-化学制药-化学制剂
603861,603861.SH,17,电力设备-电网设备-输变电设备
002165,002165.SZ,33,基础化工-化学制品-聚氨酯
000668,000668.SZ,33,房地产-房地产-住宅开发
002339,002339.SZ,33,电力设备-电网设备-电气自控设备
001337,001337.SZ,33,有色金属-贵金属-贵金属Ⅲ
600962,600962.SH,17,食品饮料-饮料制造-软饮料
002725,002725.SZ,33,汽车-汽车零部件-轮胎轮毂
603026,603026.SH,17,电力设备-电池-电池化学品
002353,002353.SZ,33,机械设备-专用设备-能源及重型设备
603988,603988.SH,17,电力设备-电机-电机Ⅲ
601179,601179.SH,17,电力设备-电网设备-输变电设备
001258,001258.SZ,33,公用事业-电力-新能源发电
600722,600722.SH,17,基础化工-化学原料-煤化工
603212,603212.SH,17,电力设备-光伏设备-光伏辅材
603318,603318.SH,17,公用事业-燃气-燃气Ⅲ
603082,603082.SH,17,机械设备-通用设备-其他通用设备
600396,600396.SH,17,公用事业-电力-火电
002879,002879.SZ,33,电力设备-电网设备-线缆部件及其他
603488,603488.SH,17,国防军工-军工电子-军工电子Ⅲ
002412,002412.SZ,33,医药生物-中药-中药Ⅲ
603567,603567.SH,17,医药生物-中药-中药Ⅲ
605299,605299.SH,17,轻工制造-家居用品-文娱用品
000815,000815.SZ,33,通信-通信服务-通信应用增值服务
603619,603619.SH,17,石油石化-油气开采及服务-油气开采
603331,603331.SH,17,机械设备-通用设备-其他通用设备
002083,002083.SZ,33,纺织服饰-纺织制造-棉纺
603680,603680.SH,17,机械设备-轨交设备-轨交设备Ⅲ
600984,600984.SH,17,机械设备-工程机械-工程机械Ⅲ
002775,002775.SZ,33,建筑装饰-建筑装饰-装饰园林
002566,002566.SZ,33,医药生物-中药-中药Ⅲ
002560,002560.SZ,33,电力设备-电网设备-线缆部件及其他
603956,603956.SH,17,机械设备-专用设备-其他专用设备
000595,000595.SZ,33,公用事业-电力-新能源发电
000011,000011.SZ,33,房地产-房地产-房地产服务
300049,300049.SZ,33,医药生物-医疗器械-医疗设备
600611,600611.SH,17,交通运输-公路铁路运输-公交
000608,000608.SZ,33,房地产-房地产-商业地产
600243,600243.SH,22,机械设备-通用设备-其他通用设备
002596,002596.SZ,33,建筑材料-建筑材料-水泥
600468,600468.SH,17,电力设备-电网设备-输变电设备
300001,300001.SZ,33,电力设备-电网设备-输变电设备
300438,300438.SZ,33,电力设备-电池-锂电池
300427,300427.SZ,33,电力设备-电网设备-电气自控设备
300246,300246.SZ,33,医药生物-医疗器械-医疗设备
600815,600815.SH,17,机械设备-工程机械-工程机械Ⅲ
920200,920200.BJ,151,电力设备-风电设备-风电零部件
688260,688260.SH,17,电子-消费电子-消费电子零部件及组装
688309,688309.SH,17,环保-环保设备-环保设备Ⅲ
300651,300651.SZ,33,轻工制造-家居用品-文娱用品
300097,300097.SZ,33,机械设备-自动化设备-其他自动化设备
920225,920225.BJ,151,基础化工-橡胶制品-其他橡胶制品
300464,300464.SZ,33,商贸零售-互联网电商-互联网电商Ⅲ
688189,688189.SH,22,医药生物-化学制药-化学制剂
920914,920914.BJ,151,有色金属-能源金属-镍
688511,688511.SH,17,国防军工-军工电子-军工电子Ⅲ
002789,002789.SZ,33,建筑装饰-建筑装饰-装饰园林
002072,002072.SZ,33,商贸零售-贸易-贸易Ⅲ
300965,300965.SZ,33,国防军工-军工装备-航空装备
300996,300996.SZ,33,计算机-软件开发-垂直应用软件
301358,301358.SZ,33,电力设备-电池-电池化学品
300490,300490.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
000820,000820.SZ,33,环保-环保设备-环保设备Ⅲ
003013,003013.SZ,33,建筑装饰-建筑装饰-工程咨询服务
300850,300850.SZ,33,电力设备-风电设备-风电零部件
600089,600089.SH,17,综合-综合-综合Ⅲ
001202,001202.SZ,33,交通运输-物流-物流Ⅲ
688565,688565.SH,17,环保-环境治理-水务及水治理
600727,600727.SH,17,基础化工-化学制品-其他化学制品
300894,300894.SZ,33,家用电器-厨卫电器-厨卫电器Ⅲ
920682,920682.BJ,151,电力设备-电网设备-线缆部件及其他
300774,300774.SZ,33,环保-环境治理-水务及水治理
920639,920639.BJ,151,电力设备-电网设备-线缆部件及其他
301003,301003.SZ,33,基础化工-塑料制品-改性塑料
300515,300515.SZ,33,机械设备-通用设备-仪器仪表
301115,301115.SZ,33,社会服务-其他社会服务-专业服务
920725,920725.BJ,151,机械设备-通用设备-磨具磨料
300763,300763.SZ,33,电力设备-光伏设备-逆变器
300423,300423.SZ,33,电力设备-电网设备-输变电设备
920857,920857.BJ,151,电子-消费电子-消费电子零部件及组装
600929,600929.SH,17,基础化工-化学原料-无机盐
300201,300201.SZ,33,机械设备-工程机械-工程机械Ⅲ
688768,688768.SH,17,机械设备-通用设备-仪器仪表
603021,603021.SH,22,轻工制造-家居用品-其他家居用品
002545,002545.SZ,33,基础化工-农化制品-钾肥
601616,601616.SH,17,电力设备-电网设备-输变电设备
300390,300390.SZ,33,电力设备-电池-电池化学品
301152,301152.SZ,33,电力设备-电池-电池化学品
300933,300933.SZ,33,电力设备-电网设备-线缆部件及其他
002492,002492.SZ,33,交通运输-物流-物流Ⅲ
001301,001301.SZ,33,电力设备-电池-电池化学品
688796,688796.SH,17,医药生物-医疗服务-医疗研发外包
300606,300606.SZ,33,机械设备-通用设备-磨具磨料
002460,002460.SZ,33,有色金属-能源金属-锂
002812,002812.SZ,33,电力设备-电池-电池化学品
002719,002719.SZ,33,食品饮料-食品加工制造-休闲食品
300497,300497.SZ,33,医药生物-化学制药-原料药
688148,688148.SH,17,电力设备-电池-电池化学品
300740,300740.SZ,33,美容护理-美容护理-化妆品
000534,000534.SZ,33,医药生物-生物制品-其他生物制品
301295,301295.SZ,33,电力设备-电网设备-输变电设备
688296,688296.SH,17,计算机-软件开发-垂直应用软件
300581,300581.SZ,33,国防军工-军工装备-航空装备
301638,301638.SZ,33,计算机-IT服务-IT服务Ⅲ
603338,603338.SH,17,机械设备-工程机械-工程机械Ⅲ
000711,000711.SZ,33,环保-环境治理-综合环境治理
002955,002955.SZ,33,电子-光学光电子-面板
920169,920169.BJ,151,机械设备-通用设备-金属制品
300919,300919.SZ,33,电力设备-电池-电池化学品
300922,300922.SZ,33,国防军工-军工装备-地面兵装
688500,688500.SH,17,计算机-IT服务-IT服务Ⅲ
920806,920806.BJ,151,计算机-IT服务-IT服务Ⅲ
301120,301120.SZ,33,电力设备-电网设备-输变电设备
300055,300055.SZ,33,石油石化-石油加工贸易-石油加工
002348,002348.SZ,33,轻工制造-家居用品-文娱用品
002278,002278.SZ,33,机械设备-专用设备-能源及重型设备
688517,688517.SH,17,电力设备-电网设备-输变电设备
001215,001215.SZ,33,食品饮料-食品加工制造-预加工食品
603219,603219.SH,17,家用电器-小家电-小家电Ⅲ
301323,301323.SZ,33,有色金属-金属新材料-磁性材料
002458,002458.SZ,33,农林牧渔-养殖业-肉鸡养殖
300848,300848.SZ,33,基础化工-化学制品-聚氨酯
000056,000056.SZ,33,商贸零售-零售-商业物业经营
601218,601218.SH,17,电力设备-风电设备-风电零部件
301012,301012.SZ,33,电力设备-电网设备-输变电设备
603379,603379.SH,17,基础化工-化学制品-氟化工
920496,920496.BJ,151,电力设备-电网设备-输变电设备
002265,002265.SZ,33,国防军工-军工装备-地面兵装
688717,688717.SH,17,电力设备-光伏设备-逆变器
300831,300831.SZ,33,电子-半导体-分立器件
300640,300640.SZ,33,轻工制造-家居用品-其他家居用品
000626,000626.SZ,33,商贸零售-贸易-贸易Ⅲ
002141,002141.SZ,33,电子-元件-印制电路板
002691,002691.SZ,33,机械设备-专用设备-能源及重型设备
301361,301361.SZ,33,电力设备-电网设备-输变电设备
300274,300274.SZ,33,电力设备-光伏设备-逆变器
688004,688004.SH,17,计算机-IT服务-IT服务Ⅲ
605028,605028.SH,17,公用事业-电力-热力
300626,300626.SZ,33,电力设备-电机-电机Ⅲ
301535,301535.SZ,33,汽车-汽车零部件-其他汽车零部件
300167,300167.SZ,33,计算机-IT服务-IT服务Ⅲ
300854,300854.SZ,33,环保-环境治理-固废治理
002532,002532.SZ,33,有色金属-工业金属-铝
603505,603505.SH,17,基础化工-化学制品-氟化工
300467,300467.SZ,33,传媒-游戏-游戏Ⅲ
002692,002692.SZ,33,电力设备-电网设备-线缆部件及其他
002455,002455.SZ,33,基础化工-化学制品-其他化学制品
300351,300351.SZ,33,机械设备-轨交设备-轨交设备Ⅲ
603311,603311.SH,17,家用电器-白色家电-家电零部件
000010,000010.SZ,33,建筑装饰-建筑装饰-装饰园林
000905,000905.SZ,33,交通运输-港口航运-港口
000720,000720.SZ,33,电力设备-电网设备-线缆部件及其他
002738,002738.SZ,33,有色金属-小金属-其他小金属
600666,600666.SH,17,计算机-IT服务-IT服务Ⅲ
002695,002695.SZ,33,食品饮料-食品加工制造-休闲食品
002694,002694.SZ,33,建筑材料-建筑材料-管材
688390,688390.SH,17,电力设备-光伏设备-逆变器
301082,301082.SZ,33,电力设备-电网设备-线缆部件及其他
603058,603058.SH,17,轻工制造-包装印刷-包装
002227,002227.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
688779,688779.SH,17,电力设备-电池-电池化学品
600967,600967.SH,17,国防军工-军工装备-地面兵装
605336,605336.SH,22,家用电器-厨卫电器-厨卫电器Ⅲ
002388,002388.SZ,33,电子-其他电子-其他电子Ⅲ
002780,002780.SZ,33,纺织服饰-服装家纺-服装
002028,002028.SZ,33,电力设备-电网设备-输变电设备
002809,002809.SZ,33,基础化工-化学制品-其他化学制品
300932,300932.SZ,33,电力设备-电网设备-输变电设备
300882,300882.SZ,33,电力设备-电网设备-电气自控设备
000826,000826.SZ,33,环保-环境治理-综合环境治理
002922,002922.SZ,33,电子-其他电子-其他电子Ⅲ
688071,688071.SH,17,机械设备-专用设备-其他专用设备
003002,003002.SZ,33,基础化工-化学制品-民爆用品
002827,002827.SZ,33,基础化工-化学制品-民爆用品
002521,002521.SZ,33,轻工制造-造纸-造纸Ⅲ
002136,002136.SZ,33,基础化工-化学原料-钛白粉
301031,301031.SZ,33,电子-其他电子-其他电子Ⅲ
002487,002487.SZ,33,电力设备-风电设备-风电零部件
920220,920220.BJ,151,汽车-汽车零部件-底盘与发动机系统
000890,000890.SZ,33,环保-环保设备-环保设备Ⅲ
001317,001317.SZ,33,交通运输-物流-物流Ⅲ
301043,301043.SZ,33,机械设备-通用设备-制冷空调设备
300963,300963.SZ,33,有色金属-金属新材料-其他金属新材料
603618,603618.SH,17,电力设备-电网设备-线缆部件及其他
001203,001203.SZ,33,钢铁-钢铁-冶钢原料
002192,002192.SZ,33,有色金属-能源金属-锂
300020,300020.SZ,33,计算机-IT服务-IT服务Ⅲ
002542,002542.SZ,33,建筑装饰-建筑装饰-专业工程
000422,000422.SZ,33,基础化工-农化制品-磷肥及磷化工
600166,600166.SH,17,汽车-汽车整车-商用载货车
600590,600590.SH,17,电力设备-其他电源设备-其他电源设备Ⅲ
300334,300334.SZ,33,基础化工-塑料制品-膜材料
688115,688115.SH,17,机械设备-通用设备-仪器仪表
601702,601702.SH,17,有色金属-工业金属-铝
603048,603048.SH,17,汽车-汽车零部件-车身附件及饰件
300617,300617.SZ,33,电力设备-电网设备-输变电设备
301122,301122.SZ,33,医药生物-医疗器械-医疗耗材
300966,300966.SZ,33,医药生物-化学制药-原料药
600615,600615.SH,17,机械设备-专用设备-农用机械
300797,300797.SZ,33,社会服务-其他社会服务-专业服务
300600,300600.SZ,33,国防军工-军工装备-航海装备
600470,600470.SH,17,基础化工-农化制品-磷肥及磷化工
603897,603897.SH,17,电力设备-电网设备-线缆部件及其他
600232,600232.SH,17,纺织服饰-纺织制造-其他纺织
300589,300589.SZ,33,国防军工-军工装备-航海装备
601026,601026.SH,17,基础化工-塑料制品-合成树脂
688667,688667.SH,17,汽车-汽车零部件-汽车电子电气系统
600711,600711.SH,17,有色金属-工业金属-铜
300056,300056.SZ,33,环保-环保设备-环保设备Ⅲ
600540,600540.SH,17,农林牧渔-种植业与林业-其他种植业
000973,000973.SZ,33,基础化工-塑料制品-膜材料
688377,688377.SH,17,机械设备-专用设备-能源及重型设备
600192,600192.SH,17,电力设备-电网设备-输变电设备
603596,603596.SH,17,汽车-汽车零部件-底盘与发动机系统
688011,688011.SH,17,国防军工-军工电子-军工电子Ⅲ
301592,301592.SZ,33,国防军工-军工电子-军工电子Ⅲ
301016,301016.SZ,33,机械设备-轨交设备-轨交设备Ⅲ
300587,300587.SZ,33,基础化工-橡胶制品-其他橡胶制品
002634,002634.SZ,33,纺织服饰-服装家纺-服装
000400,000400.SZ,33,电力设备-电网设备-电气自控设备
920010,920010.BJ,151,公用事业-燃气-燃气Ⅲ
002497,002497.SZ,33,基础化工-化学制品-民爆用品
688151,688151.SH,17,医药生物-医疗器械-医疗耗材
002633,002633.SZ,33,机械设备-通用设备-金属制品
603459,603459.SH,17,电子-元件-印制电路板
003019,003019.SZ,33,电子-光学光电子-面板
688681,688681.SH,17,电力设备-电网设备-电气自控设备
600312,600312.SH,17,电力设备-电网设备-输变电设备
300619,300619.SZ,33,电力设备-电池-锂电专用设备
688560,688560.SH,17,电力设备-光伏设备-光伏辅材
002709,002709.SZ,33,电力设备-电池-电池化学品
002533,002533.SZ,33,电力设备-电网设备-线缆部件及其他
002448,002448.SZ,33,汽车-汽车零部件-底盘与发动机系统
600875,600875.SH,17,电力设备-其他电源设备-其他电源设备Ⅲ
600909,600909.SH,17,非银金融-证券-证券Ⅲ
600885,600885.SH,17,电力设备-电网设备-输变电设备
603798,603798.SH,17,石油石化-石油加工贸易-石油加工
301278,301278.SZ,33,电力设备-光伏设备-光伏电池组件
300961,300961.SZ,33,环保-环境治理-水务及水治理
300505,300505.SZ,33,基础化工-农化制品-磷肥及磷化工
301349,301349.SZ,33,电力设备-电池-电池化学品
002756,002756.SZ,33,有色金属-能源金属-锂
002909,002909.SZ,33,基础化工-化学制品-有机硅
300827,300827.SZ,33,电力设备-光伏设备-逆变器
300614,300614.SZ,33,环保-环境治理-固废治理
300593,300593.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
600903,600903.SH,17,公用事业-燃气-燃气Ⅲ
603937,603937.SH,17,有色金属-工业金属-铝
300521,300521.SZ,33,机械设备-专用设备-印刷包装机械
605060,605060.SH,17,机械设备-通用设备-其他通用设备
002471,002471.SZ,33,电力设备-电网设备-线缆部件及其他
603458,603458.SH,17,建筑装饰-建筑装饰-工程咨询服务
600227,600227.SH,17,基础化工-农化制品-氮肥
002523,002523.SZ,33,机械设备-专用设备-能源及重型设备
603659,603659.SH,17,电力设备-电池-电池化学品
920159,920159.BJ,151,基础化工-农化制品-复合肥
603169,603169.SH,17,机械设备-专用设备-能源及重型设备
688737,688737.SH,17,汽车-汽车零部件-其他汽车零部件
002176,002176.SZ,33,电力设备-电机-电机Ⅲ
688356,688356.SH,17,医药生物-化学制药-原料药
603616,603616.SH,17,建筑材料-建筑材料-水泥
603879,603879.SH,17,基础化工-塑料制品-合成树脂
688499,688499.SH,17,电力设备-电池-锂电专用设备
000068,000068.SZ,33,环保-环境治理-综合环境治理
002256,002256.SZ,33,公用事业-电力-新能源发电
601619,601619.SH,17,公用事业-电力-新能源发电
688190,688190.SH,17,有色金属-金属新材料-其他金属新材料
002490,002490.SZ,33,机械设备-专用设备-能源及重型设备
688282,688282.SH,17,国防军工-军工装备-航天装备
300825,300825.SZ,33,汽车-汽车服务及其他-汽车服务
000968,000968.SZ,33,石油石化-油气开采及服务-油气开采
600595,600595.SH,17,有色金属-工业金属-铝
002453,002453.SZ,33,基础化工-化学制品-其他化学制品
301266,301266.SZ,33,电力设备-光伏设备-光伏辅材
002805,002805.SZ,33,电力设备-电池-电池化学品
300084,300084.SZ,33,机械设备-专用设备-能源及重型设备
603682,603682.SH,17,商贸零售-零售-商业物业经营
300670,300670.SZ,33,电力设备-电网设备-输变电设备
000426,000426.SZ,33,有色金属-贵金属-贵金属Ⅲ
301205,301205.SZ,33,通信-通信设备-通信网络设备及器件
001266,001266.SZ,33,机械设备-自动化设备-工控设备
600158,600158.SH,17,社会服务-其他社会服务-体育
603284,603284.SH,17,轻工制造-造纸-造纸Ⅲ
301397,301397.SZ,33,汽车-汽车零部件-底盘与发动机系统
920037,920037.BJ,151,电力设备-电网设备-线缆部件及其他
002778,002778.SZ,33,环保-环境治理-水务及水治理
300405,300405.SZ,33,基础化工-化学制品-其他化学制品
002309,002309.SZ,33,电力设备-电网设备-线缆部件及其他
600726,600726.SH,17,煤炭-煤炭开采加工-煤炭开采
301560,301560.SZ,33,汽车-汽车零部件-底盘与发动机系统
300311,300311.SZ,33,计算机-软件开发-横向通用软件
301105,301105.SZ,33,机械设备-专用设备-印刷包装机械
600577,600577.SH,17,电力设备-电网设备-线缆部件及其他
002326,002326.SZ,33,基础化工-化学制品-氟化工
300649,300649.SZ,33,建筑装饰-建筑装饰-装饰园林
601965,601965.SH,17,社会服务-其他社会服务-专业服务
002580,002580.SZ,33,电力设备-电池-其他电池
301288,301288.SZ,33,环保-环保设备-环保设备Ⅲ
000039,000039.SZ,33,机械设备-通用设备-金属制品
300227,300227.SZ,33,机械设备-自动化设备-激光设备
603097,603097.SH,17,电力设备-电网设备-输变电设备
920471,920471.BJ,151,基础化工-化学制品-其他化学制品
600281,600281.SH,17,有色金属-小金属-其他小金属
603838,603838.SH,22,轻工制造-家居用品-其他家居用品
300769,300769.SZ,33,电力设备-电池-电池化学品
688690,688690.SH,17,医药生物-化学制药-原料药
300912,300912.SZ,33,汽车-汽车零部件-其他汽车零部件
002452,002452.SZ,33,电力设备-电网设备-输变电设备
688335,688335.SH,17,环保-环保设备-环保设备Ⅲ
688317,688317.SH,17,医药生物-医疗器械-体外诊断
002190,002190.SZ,33,汽车-汽车零部件-其他汽车零部件
603966,603966.SH,17,机械设备-专用设备-能源及重型设备
002816,002816.SZ,33,机械设备-专用设备-其他专用设备
301388,301388.SZ,33,电力设备-电网设备-输变电设备
301500,301500.SZ,33,环保-环境治理-固废治理
300032,300032.SZ,33,电子-消费电子-消费电子零部件及组装
301063,301063.SZ,33,机械设备-专用设备-能源及重型设备
002466,002466.SZ,33,有色金属-能源金属-锂
600753,600753.SH,22,交通运输-物流-物流Ⅲ
002623,002623.SZ,33,电力设备-光伏设备-光伏辅材
002833,002833.SZ,33,机械设备-专用设备-其他专用设备
301609,301609.SZ,33,电力设备-电网设备-电气自控设备
301137,301137.SZ,33,机械设备-通用设备-金属制品
605155,605155.SH,17,轻工制造-家居用品-其他家居用品
601096,601096.SH,17,电力设备-电网设备-线缆部件及其他
002663,002663.SZ,33,建筑装饰-建筑装饰-装饰园林
000833,000833.SZ,33,基础化工-非金属材料-非金属材料Ⅲ
002394,002394.SZ,33,纺织服饰-纺织制造-棉纺
603878,603878.SH,17,钢铁-钢铁-普钢
002529,002529.SZ,33,机械设备-专用设备-其他专用设备
300215,300215.SZ,33,社会服务-其他社会服务-专业服务
002520,002520.SZ,33,机械设备-通用设备-机床工具
300818,300818.SZ,33,机械设备-专用设备-能源及重型设备
600156,600156.SH,17,纺织服饰-纺织制造-其他纺织
603606,603606.SH,17,电力设备-电网设备-线缆部件及其他
300437,300437.SZ,33,环保-环境治理-水务及水治理
300594,300594.SZ,33,机械设备-轨交设备-轨交设备Ⅲ
603527,603527.SH,17,有色金属-工业金属-铜
688330,688330.SH,17,电力设备-电网设备-电气自控设备
605003,605003.SH,17,纺织服饰-服装家纺-家纺
002828,002828.SZ,33,石油石化-油气开采及服务-油服工程
000757,000757.SZ,33,汽车-汽车服务及其他-汽车服务
601118,601118.SH,17,农林牧渔-种植业与林业-其他种植业
605365,605365.SH,17,电子-光学光电子-LED
688718,688718.SH,17,环保-环保设备-环保设备Ⅲ
600617,600617.SH,17,公用事业-燃气-燃气Ⅲ
603091,603091.SH,17,轻工制造-家居用品-其他家居用品
002927,002927.SZ,33,电力设备-电网设备-输变电设备
300035,300035.SZ,33,电力设备-电池-电池化学品
002092,002092.SZ,33,基础化工-化学原料-氯碱
001326,001326.SZ,33,电子-光学光电子-LED
002899,002899.SZ,33,轻工制造-家居用品-文娱用品
301668,301668.SZ,33,电力设备-电网设备-输变电设备
002578,002578.SZ,33,有色金属-工业金属-铝
301533,301533.SZ,33,机械设备-专用设备-农用机械
300970,300970.SZ,33,农林牧渔-种植业与林业-其他种植业
600241,600241.SH,17,电力设备-电池-锂电池
001896,001896.SZ,33,公用事业-电力-火电
002685,002685.SZ,33,机械设备-工程机械-工程机械Ⅲ
603028,603028.SH,17,机械设备-通用设备-金属制品
002882,002882.SZ,33,电力设备-电网设备-线缆部件及其他
920396,920396.BJ,151,机械设备-自动化设备-其他自动化设备
600078,600078.SH,17,基础化工-农化制品-磷肥及磷化工
000712,000712.SZ,33,非银金融-证券-证券Ⅲ
000779,000779.SZ,33,建筑装饰-建筑装饰-工程咨询服务
603105,603105.SH,17,公用事业-电力-新能源发电
920199,920199.BJ,151,家用电器-小家电-小家电Ⅲ
688021,688021.SH,17,汽车-汽车零部件-其他汽车零部件
002193,002193.SZ,33,纺织服饰-服装家纺-服装
603285,603285.SH,17,基础化工-化学制品-其他化学制品
301633,301633.SZ,33,机械设备-自动化设备-工控设备
000762,000762.SZ,33,钢铁-钢铁-冶钢原料
605255,605255.SH,17,汽车-汽车零部件-底盘与发动机系统
002478,002478.SZ,33,钢铁-钢铁-特钢
