股票代码,所属同花顺行业,market_code,code
603052.SH,电子-消费电子-消费电子零部件及组装,17,603052
003031.SZ,通信-通信设备-通信终端及配件,33,003031
002973.SZ,环保-环境治理-固废治理,33,002973
605366.SH,基础化工-化学制品-有机硅,17,605366
002918.SZ,轻工制造-家居用品-瓷砖地板,33,002918
002208.SZ,房地产-房地产-住宅开发,33,002208
605296.SH,农林牧渔-养殖业-生猪养殖,17,605296
603779.SH,食品饮料-饮料制造-其他酒类,17,603779
001259.SZ,家用电器-小家电-小家电Ⅲ,33,001259
002990.SZ,计算机-计算机设备-其他计算机设备,33,002990
600156.SH,纺织服饰-纺织制造-其他纺织,17,600156
002309.SZ,电力设备-电网设备-线缆部件及其他,33,002309
001223.SZ,机械设备-自动化设备-其他自动化设备,33,001223
001267.SZ,通信-通信设备-通信网络设备及器件,33,001267
600857.SH,商贸零售-零售-百货零售,17,600857
603016.SH,电力设备-电网设备-输变电设备,17,603016
603903.SH,环保-环境治理-水务及水治理,17,603903
002940.SZ,医药生物-化学制药-化学制剂,33,002940
001210.SZ,公用事业-电力-热力,33,001210
002782.SZ,电子-其他电子-其他电子Ⅲ,33,002782
600819.SH,建筑材料-建筑材料-玻璃玻纤,17,600819
603093.SH,非银金融-多元金融-多元金融Ⅲ,17,603093
603610.SH,轻工制造-家居用品-成品家居,17,603610
002809.SZ,基础化工-化学制品-其他化学制品,33,002809
002617.SZ,公用事业-电力-新能源发电,33,002617
603007.SH,汽车-汽车零部件-底盘与发动机系统,17,603007
605399.SH,基础化工-化学制品-有机硅,17,605399
002254.SZ,基础化工-化学纤维-其他纤维,33,002254
002723.SZ,电子-光学光电子-LED,33,002723
002165.SZ,基础化工-化学制品-聚氨酯,33,002165
600481.SH,电力设备-光伏设备-硅料硅片,17,600481
002277.SZ,商贸零售-零售-百货零售,33,002277
300508.SZ,计算机-计算机设备-其他计算机设备,33,300508
605020.SH,基础化工-化学制品-氟化工,17,605020
688345.SH,电力设备-电池-锂电池,17,688345
688112.SH,机械设备-通用设备-仪器仪表,17,688112
301053.SZ,机械设备-专用设备-纺织服装设备,33,301053
300757.SZ,机械设备-自动化设备-其他自动化设备,33,300757
002245.SZ,电力设备-电池-锂电池,33,002245
688383.SH,机械设备-专用设备-其他专用设备,17,688383
301157.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,301157
300608.SZ,计算机-软件开发-垂直应用软件,33,300608
601975.SH,交通运输-港口航运-航运,17,601975
300221.SZ,基础化工-塑料制品-改性塑料,33,300221
300665.SZ,基础化工-化学制品-涂料油墨,33,300665
688603.SH,电子-电子化学品-电子化学品Ⅲ,17,688603
601908.SH,公用事业-电力-新能源发电,17,601908
300565.SZ,通信-通信设备-通信网络设备及器件,33,300565
600488.SH,医药生物-化学制药-化学制剂,17,600488
300001.SZ,电力设备-电网设备-输变电设备,33,300001
688079.SH,电子-光学光电子-光学元件,17,688079
002132.SZ,机械设备-通用设备-金属制品,33,002132
301383.SZ,电子-消费电子-消费电子零部件及组装,33,301383
688307.SH,电子-光学光电子-光学元件,17,688307
600353.SH,电子-其他电子-其他电子Ⅲ,17,600353
920579.BJ,机械设备-自动化设备-机器人,151,920579
300121.SZ,基础化工-橡胶制品-其他橡胶制品,33,300121
300509.SZ,机械设备-专用设备-印刷包装机械,33,300509
300731.SZ,基础化工-橡胶制品-其他橡胶制品,33,300731
603823.SH,基础化工-化学制品-涂料油墨,17,603823
603120.SH,基础化工-化学制品-其他化学制品,17,603120
688655.SH,电子-元件-印制电路板,17,688655
002518.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,002518
000995.SZ,食品饮料-白酒-白酒Ⅲ,33,000995
300804.SZ,基础化工-农化制品-农药,33,300804
603948.SH,基础化工-化学制品-其他化学制品,17,603948
001211.SZ,轻工制造-家居用品-其他家居用品,33,001211
002380.SZ,计算机-IT服务-IT服务Ⅲ,33,002380
301129.SZ,机械设备-通用设备-仪器仪表,33,301129
002600.SZ,电子-消费电子-消费电子零部件及组装,33,002600
300820.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,300820
600452.SH,公用事业-电力-电能综合服务,17,600452
000819.SZ,石油石化-石油加工贸易-石油加工,33,000819
300456.SZ,电子-半导体-集成电路制造,33,300456
300710.SZ,通信-通信设备-通信网络设备及器件,33,300710
688253.SH,医药生物-医疗器械-体外诊断,17,688253
688409.SH,电子-半导体-半导体设备,17,688409
301007.SZ,汽车-汽车零部件-底盘与发动机系统,33,301007
688249.SH,电子-半导体-集成电路制造,17,688249
300260.SZ,轻工制造-包装印刷-包装,33,300260
301088.SZ,纺织服饰-服装家纺-服装,33,301088
300478.SZ,基础化工-塑料制品-改性塑料,33,300478
603477.SH,农林牧渔-养殖业-生猪养殖,17,603477
001309.SZ,电子-半导体-数字芯片设计,33,001309
301075.SZ,医药生物-化学制药-化学制剂,33,301075
920368.BJ,电力设备-光伏设备-光伏加工设备,151,920368
000811.SZ,机械设备-通用设备-制冷空调设备,33,000811
300191.SZ,石油石化-油气开采及服务-油气开采,33,300191
920125.BJ,机械设备-自动化设备-其他自动化设备,151,920125
688813.SH,机械设备-专用设备-其他专用设备,17,688813
603916.SH,基础化工-化学制品-其他化学制品,17,603916
002549.SZ,环保-环境治理-大气治理,33,002549
300780.SZ,机械设备-通用设备-金属制品,33,300780
300154.SZ,机械设备-通用设备-其他通用设备,33,300154
601965.SH,社会服务-其他社会服务-专业服务,17,601965
300571.SZ,通信-通信服务-通信应用增值服务,33,300571
300912.SZ,汽车-汽车零部件-其他汽车零部件,33,300912
300200.SZ,基础化工-化学制品-聚氨酯,33,300200
688213.SH,电子-半导体-数字芯片设计,17,688213
301188.SZ,医药生物-医疗器械-医疗耗材,33,301188
688045.SH,电子-半导体-模拟芯片设计,17,688045
688711.SH,电子-半导体-分立器件,17,688711
603725.SH,轻工制造-家居用品-瓷砖地板,17,603725
688170.SH,机械设备-自动化设备-激光设备,17,688170
300863.SZ,汽车-汽车零部件-汽车电子电气系统,33,300863
601778.SH,公用事业-电力-新能源发电,17,601778
688679.SH,环保-环境治理-固废治理,17,688679
605198.SH,食品饮料-饮料制造-软饮料,17,605198
301045.SZ,电子-光学光电子-面板,33,301045
600545.SH,机械设备-专用设备-纺织服装设备,17,600545
002885.SZ,电子-其他电子-其他电子Ⅲ,33,002885
600791.SH,房地产-房地产-住宅开发,17,600791
920001.BJ,电子-光学光电子-面板,151,920001
688267.SH,基础化工-化学制品-其他化学制品,17,688267
600769.SH,环保-环境治理-水务及水治理,17,600769
301285.SZ,电子-消费电子-消费电子零部件及组装,33,301285
688359.SH,电子-电子化学品-电子化学品Ⅲ,17,688359
600818.SH,汽车-汽车服务及其他-其他运输设备,22,600818
002626.SZ,食品饮料-食品加工制造-其他食品,33,002626
601609.SH,有色金属-工业金属-铜,17,601609
300225.SZ,基础化工-化学制品-涂料油墨,33,300225
002693.SZ,医药生物-生物制品-其他生物制品,33,002693
600730.SH,社会服务-教育-教育Ⅲ,22,600730
603203.SH,机械设备-自动化设备-工控设备,17,603203
002199.SZ,电子-元件-被动元件,33,002199
002713.SZ,建筑装饰-建筑装饰-装饰园林,33,002713
002856.SZ,建筑装饰-建筑装饰-装饰园林,33,002856
002514.SZ,机械设备-通用设备-金属制品,33,002514
603520.SH,医药生物-化学制药-原料药,17,603520
002789.SZ,建筑装饰-建筑装饰-装饰园林,33,002789
002620.SZ,建筑装饰-建筑装饰-装饰园林,33,002620
000609.SZ,房地产-房地产-住宅开发,33,000609
603595.SH,电子-消费电子-消费电子零部件及组装,22,603595
603828.SH,建筑装饰-建筑装饰-装饰园林,22,603828
000669.SZ,公用事业-燃气-燃气Ⅲ,33,000669
002650.SZ,食品饮料-食品加工制造-调味发酵品,33,002650
000632.SZ,综合-综合-综合Ⅲ,33,000632
002289.SZ,通信-通信服务-通信应用增值服务,33,002289
603813.SH,交通运输-物流-物流Ⅲ,22,603813
603272.SH,轻工制造-家居用品-其他家居用品,22,603272
002207.SZ,石油石化-油气开采及服务-油服工程,33,002207
300564.SZ,建筑装饰-建筑装饰-工程咨询服务,33,300564
600302.SH,机械设备-专用设备-纺织服装设备,22,600302
600381.SH,食品饮料-食品加工制造-其他食品,22,600381
688189.SH,医药生物-化学制药-化学制剂,17,688189
600289.SH,通信-通信服务-通信工程及服务,22,600289
002299.SZ,农林牧渔-养殖业-肉鸡养殖,33,002299
603178.SH,汽车-汽车零部件-底盘与发动机系统,17,603178
600238.SH,食品饮料-饮料制造-其他酒类,22,600238
603378.SH,建筑材料-建筑材料-其他建材,22,603378
688337.SH,机械设备-通用设备-仪器仪表,17,688337
688790.SH,电子-半导体-模拟芯片设计,17,688790
603377.SH,社会服务-教育-教育Ⅲ,22,603377
000029.SZ,房地产-房地产-住宅开发,33,000029
600641.SH,电子-半导体-半导体材料,17,600641
600382.SH,钢铁-钢铁-冶钢原料,17,600382
920471.BJ,基础化工-化学制品-其他化学制品,151,920471
600199.SH,食品饮料-白酒-白酒Ⅲ,17,600199
300838.SZ,机械设备-通用设备-金属制品,33,300838
300436.SZ,医药生物-化学制药-化学制剂,33,300436
603375.SH,电子-半导体-模拟芯片设计,17,603375
002031.SZ,机械设备-专用设备-其他专用设备,33,002031
002943.SZ,机械设备-通用设备-机床工具,33,002943
605389.SH,机械设备-工程机械-工程机械Ⅲ,17,605389
002501.SZ,有色金属-工业金属-铝,33,002501
300477.SZ,电力设备-电网设备-输变电设备,33,300477
301387.SZ,电子-消费电子-消费电子零部件及组装,33,301387
002983.SZ,电子-光学光电子-LED,33,002983
002290.SZ,家用电器-白色家电-家电零部件,33,002290
688549.SH,电子-电子化学品-电子化学品Ⅲ,17,688549
002234.SZ,农林牧渔-养殖业-肉鸡养殖,33,002234
920570.BJ,机械设备-通用设备-其他通用设备,151,920570
300885.SZ,机械设备-通用设备-金属制品,33,300885
600827.SH,商贸零售-零售-百货零售,17,600827
605298.SH,机械设备-轨交设备-轨交设备Ⅲ,17,605298
301137.SZ,机械设备-通用设备-金属制品,33,301137
300131.SZ,电子-其他电子-其他电子Ⅲ,33,300131
600475.SH,公用事业-电力-热力,17,600475
688689.SH,电子-半导体-分立器件,17,688689
002963.SZ,建筑装饰-建筑装饰-装饰园林,33,002963
002311.SZ,农林牧渔-农产品加工-水产饲料,33,002311
002100.SZ,农林牧渔-农产品加工-畜禽饲料,33,002100
601963.SH,银行-银行-城商行,17,601963
002859.SZ,电子-其他电子-其他电子Ⅲ,33,002859
300550.SZ,计算机-软件开发-垂直应用软件,33,300550
001366.SZ,农林牧渔-农产品加工-畜禽饲料,33,001366
301193.SZ,轻工制造-家居用品-其他家居用品,33,301193
002810.SZ,基础化工-化学制品-其他化学制品,33,002810
300976.SZ,电子-消费电子-消费电子零部件及组装,33,300976
920765.BJ,轻工制造-家居用品-成品家居,151,920765
600725.SH,商贸零售-贸易-贸易Ⅲ,17,600725
002023.SZ,国防军工-军工装备-航空装备,33,002023
301309.SZ,机械设备-通用设备-金属制品,33,301309
301092.SZ,基础化工-塑料制品-合成树脂,33,301092
603958.SH,纺织服饰-服装家纺-鞋帽及其他,17,603958
600105.SH,通信-通信设备-通信线缆及配套,17,600105
600876.SH,电力设备-光伏设备-光伏辅材,17,600876
000716.SZ,食品饮料-食品加工制造-休闲食品,33,000716
601678.SH,基础化工-化学原料-氯碱,17,601678
688163.SH,医药生物-生物制品-血液制品,17,688163
301212.SZ,基础化工-化学制品-其他化学制品,33,301212
002009.SZ,机械设备-专用设备-其他专用设备,33,002009
000826.SZ,环保-环境治理-综合环境治理,33,000826
603303.SH,电子-光学光电子-LED,17,603303
000981.SZ,汽车-汽车零部件-底盘与发动机系统,33,000981
603690.SH,电子-半导体-半导体设备,17,603690
600378.SH,基础化工-化学制品-氟化工,17,600378
688097.SH,机械设备-自动化设备-其他自动化设备,17,688097
002510.SZ,汽车-汽车零部件-其他汽车零部件,33,002510
300480.SZ,机械设备-专用设备-能源及重型设备,33,300480
600207.SH,电力设备-光伏设备-光伏辅材,17,600207
300083.SZ,机械设备-通用设备-机床工具,33,300083
300582.SZ,电子-光学光电子-LED,33,300582
301489.SZ,电子-电子化学品-电子化学品Ⅲ,33,301489
688069.SH,环保-环境治理-水务及水治理,17,688069
002919.SZ,传媒-游戏-游戏Ⅲ,33,002919
688663.SH,电力设备-电网设备-电气自控设备,17,688663
688268.SH,电子-电子化学品-电子化学品Ⅲ,17,688268
300687.SZ,计算机-IT服务-IT服务Ⅲ,33,300687
600076.SH,轻工制造-包装印刷-包装,17,600076
688757.SH,社会服务-其他社会服务-专业服务,17,688757
600206.SH,电子-半导体-半导体材料,17,600206
601579.SH,食品饮料-饮料制造-其他酒类,17,601579
603283.SH,机械设备-自动化设备-工控设备,17,603283
688598.SH,电力设备-光伏设备-光伏辅材,17,688598
603057.SH,食品饮料-食品加工制造-休闲食品,17,603057
300394.SZ,通信-通信设备-通信网络设备及器件,33,300394
002982.SZ,农林牧渔-养殖业-肉鸡养殖,33,002982
300632.SZ,电子-光学光电子-LED,33,300632
301187.SZ,家用电器-小家电-小家电Ⅲ,33,301187
600703.SH,电子-光学光电子-LED,17,600703
301098.SZ,建筑装饰-建筑装饰-装饰园林,33,301098
002157.SZ,农林牧渔-养殖业-生猪养殖,33,002157
600758.SH,煤炭-煤炭开采加工-煤炭开采,17,600758
603360.SH,基础化工-农化制品-农药,17,603360
301328.SZ,电子-其他电子-其他电子Ⅲ,33,301328
002409.SZ,电子-半导体-半导体材料,33,002409
688352.SH,电子-半导体-集成电路封测,17,688352
300620.SZ,通信-通信设备-通信网络设备及器件,33,300620
600415.SH,商贸零售-零售-商业物业经营,17,600415
301256.SZ,基础化工-化学原料-无机盐,33,301256
002952.SZ,电子-光学光电子-面板,33,002952
002849.SZ,机械设备-通用设备-仪器仪表,33,002849
300483.SZ,石油石化-油气开采及服务-油气开采,33,300483
301307.SZ,通信-通信设备-通信网络设备及器件,33,301307
603400.SH,机械设备-通用设备-其他通用设备,17,603400
603919.SH,食品饮料-白酒-白酒Ⅲ,17,603919
001391.SZ,交通运输-物流-物流Ⅲ,33,001391
688312.SH,机械设备-自动化设备-其他自动化设备,17,688312
600847.SH,电力设备-电池-其他电池,17,600847
603021.SH,轻工制造-家居用品-其他家居用品,22,603021
688381.SH,电子-半导体-模拟芯片设计,17,688381
600053.SH,非银金融-多元金融-多元金融Ⅲ,22,600053
301538.SZ,基础化工-塑料制品-改性塑料,33,301538
000417.SZ,商贸零售-零售-百货零售,33,000417
688127.SH,电子-光学光电子-光学元件,17,688127
300005.SZ,纺织服饰-服装家纺-服装,33,300005
603926.SH,汽车-汽车零部件-底盘与发动机系统,17,603926
603616.SH,建筑材料-建筑材料-水泥,17,603616
920541.BJ,机械设备-轨交设备-轨交设备Ⅲ,151,920541
000702.SZ,农林牧渔-农产品加工-畜禽饲料,33,000702
688571.SH,基础化工-化学制品-涂料油墨,17,688571
300758.SZ,基础化工-化学制品-涂料油墨,33,300758
601777.SH,汽车-汽车整车-乘用车,17,601777
301379.SZ,电子-光学光电子-面板,33,301379
603033.SH,基础化工-橡胶制品-其他橡胶制品,17,603033
603217.SH,基础化工-化学制品-其他化学制品,17,603217
603085.SH,汽车-汽车零部件-车身附件及饰件,17,603085
600500.SH,基础化工-化学制品-其他化学制品,17,600500
002597.SZ,基础化工-化学制品-食品及饲料添加剂,33,002597
600975.SH,农林牧渔-养殖业-生猪养殖,17,600975
920100.BJ,电力设备-电机-电机Ⅲ,151,920100
920571.BJ,交通运输-港口航运-航运,151,920571
300899.SZ,环保-环境治理-水务及水治理,33,300899
688231.SH,国防军工-军工装备-航空装备,17,688231
603535.SH,交通运输-物流-物流Ⅲ,17,603535
600707.SH,电子-光学光电子-面板,17,600707
300209.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33,300209
600189.SH,食品饮料-饮料制造-软饮料,17,600189
600961.SH,有色金属-工业金属-铅锌,17,600961
300475.SZ,电子-其他电子-其他电子Ⅲ,33,300475
300061.SZ,传媒-文化传媒-广告营销,33,300061
688371.SH,电子-电子化学品-电子化学品Ⅲ,17,688371
300254.SZ,医药生物-化学制药-化学制剂,33,300254
000697.SZ,国防军工-军工装备-航空装备,33,000697
688011.SH,国防军工-军工电子-军工电子Ⅲ,17,688011
600149.SH,公用事业-电力-热力,17,600149
002281.SZ,通信-通信设备-通信网络设备及器件,33,002281
301322.SZ,汽车-汽车服务及其他-其他运输设备,33,301322
000656.SZ,房地产-房地产-住宅开发,33,000656
603777.SH,食品饮料-食品加工制造-休闲食品,17,603777
688484.SH,电子-半导体-模拟芯片设计,17,688484
603238.SH,纺织服饰-纺织制造-其他纺织,17,603238
603162.SH,交通运输-港口航运-航运,17,603162
688135.SH,电子-半导体-集成电路封测,17,688135
600409.SH,基础化工-化学原料-纯碱,17,600409
002080.SZ,建筑材料-建筑材料-玻璃玻纤,33,002080
300831.SZ,电子-半导体-分立器件,33,300831
300484.SZ,机械设备-自动化设备-工控设备,33,300484
002443.SZ,钢铁-钢铁-特钢,33,002443
605186.SH,机械设备-自动化设备-其他自动化设备,17,605186
002171.SZ,有色金属-工业金属-铜,33,002171
301189.SZ,电子-消费电子-品牌消费电子,33,301189
688708.SH,国防军工-军工装备-航空装备,17,688708
300308.SZ,通信-通信设备-通信网络设备及器件,33,300308
300856.SZ,美容护理-美容护理-化妆品,33,300856
000430.SZ,社会服务-旅游及酒店-自然景点,33,000430
002746.SZ,农林牧渔-养殖业-肉鸡养殖,33,002746
301560.SZ,汽车-汽车零部件-底盘与发动机系统,33,301560
300833.SZ,机械设备-专用设备-其他专用设备,33,300833
300635.SZ,建筑装饰-建筑装饰-工程咨询服务,33,300635
002899.SZ,轻工制造-家居用品-文娱用品,33,002899
688677.SH,医药生物-医疗器械-医疗设备,17,688677
002962.SZ,电子-光学光电子-光学元件,33,002962
688401.SH,电子-半导体-半导体材料,17,688401
600623.SH,基础化工-化学原料-煤化工,17,600623
002979.SZ,机械设备-自动化设备-机器人,33,002979
300626.SZ,电力设备-电机-电机Ⅲ,33,300626
003036.SZ,机械设备-专用设备-纺织服装设备,33,003036
002975.SZ,机械设备-自动化设备-工控设备,33,002975
600722.SH,基础化工-化学原料-煤化工,17,600722
301010.SZ,建筑材料-建筑材料-其他建材,33,301010
300972.SZ,商贸零售-零售-百货零售,33,300972
001356.SZ,轻工制造-家居用品-其他家居用品,33,001356
002921.SZ,汽车-汽车零部件-其他汽车零部件,33,002921
688048.SH,电子-半导体-分立器件,17,688048
003017.SZ,基础化工-化学原料-无机盐,33,003017
600882.SH,食品饮料-饮料制造-乳品,17,600882
001226.SZ,机械设备-工程机械-工程机械Ⅲ,33,001226
002034.SZ,环保-环境治理-固废治理,33,002034
600400.SH,纺织服饰-服装家纺-服装,17,600400
002833.SZ,机械设备-专用设备-其他专用设备,33,002833
603115.SH,电子-电子化学品-电子化学品Ⅲ,17,603115
300931.SZ,机械设备-专用设备-楼宇设备,33,300931
603324.SH,环保-环保设备-环保设备Ⅲ,17,603324
301118.SZ,基础化工-化学原料-其他化学原料,33,301118
301002.SZ,电子-光学光电子-LED,33,301002
688008.SH,电子-半导体-数字芯片设计,17,688008
920132.BJ,轻工制造-家居用品-成品家居,151,920132
688469.SH,电子-半导体-集成电路制造,17,688469
002577.SZ,计算机-计算机设备-其他计算机设备,33,002577
301371.SZ,美容护理-美容护理-化妆品,33,301371
603080.SH,公用事业-燃气-燃气Ⅲ,17,603080
603816.SH,轻工制造-家居用品-成品家居,17,603816
300596.SZ,基础化工-化学制品-其他化学制品,33,300596
002174.SZ,传媒-游戏-游戏Ⅲ,33,002174
300910.SZ,基础化工-化学制品-其他化学制品,33,300910
688035.SH,电子-电子化学品-电子化学品Ⅲ,17,688035
300812.SZ,电子-消费电子-消费电子零部件及组装,33,300812
300708.SZ,电子-光学光电子-LED,33,300708
300940.SZ,电子-光学光电子-LED,33,300940
688033.SH,电力设备-光伏设备-光伏辅材,22,688033
688605.SH,电子-半导体-半导体设备,17,688605
300050.SZ,通信-通信服务-通信工程及服务,33,300050
002957.SZ,机械设备-自动化设备-工控设备,33,002957
600735.SH,纺织服饰-服装家纺-饰品,22,600735
603369.SH,食品饮料-白酒-白酒Ⅲ,17,603369
603163.SH,建筑装饰-建筑装饰-专业工程,17,603163
002719.SZ,食品饮料-食品加工制造-休闲食品,33,002719
603135.SH,机械设备-专用设备-能源及重型设备,17,603135
300786.SZ,环保-环保设备-环保设备Ⅲ,33,300786
300625.SZ,电子-光学光电子-LED,33,300625
603185.SH,电力设备-光伏设备-硅料硅片,17,603185
300816.SZ,汽车-汽车零部件-其他汽车零部件,33,300816
603351.SH,医药生物-化学制药-原料药,17,603351
600617.SH,公用事业-燃气-燃气Ⅲ,17,600617
002567.SZ,农林牧渔-农产品加工-畜禽饲料,33,002567
301338.SZ,机械设备-专用设备-其他专用设备,33,301338
002569.SZ,纺织服饰-服装家纺-服装,33,002569
300103.SZ,机械设备-专用设备-其他专用设备,33,300103
920871.BJ,基础化工-塑料制品-其他塑料制品,151,920871
688548.SH,电子-电子化学品-电子化学品Ⅲ,17,688548
300536.SZ,计算机-IT服务-IT服务Ⅲ,33,300536
002489.SZ,轻工制造-家居用品-成品家居,33,002489
300928.SZ,汽车-汽车零部件-汽车电子电气系统,33,300928
301080.SZ,医药生物-生物制品-其他生物制品,33,301080
688709.SH,电子-半导体-模拟芯片设计,17,688709
300909.SZ,电子-光学光电子-面板,33,300909
600798.SH,交通运输-港口航运-航运,17,600798
002727.SZ,医药生物-医药商业-药店,33,002727
300840.SZ,纺织服饰-服装家纺-服装,33,300840
920106.BJ,汽车-汽车零部件-底盘与发动机系统,151,920106
603125.SH,基础化工-化学制品-其他化学制品,17,603125
300540.SZ,机械设备-专用设备-其他专用设备,33,300540
002221.SZ,石油石化-石油加工贸易-石油加工,33,002221
300259.SZ,机械设备-通用设备-仪器仪表,33,300259
001201.SZ,农林牧渔-养殖业-生猪养殖,33,001201
920433.BJ,医药生物-中药-中药Ⅲ,151,920433
688290.SH,机械设备-自动化设备-机器人,17,688290
001872.SZ,交通运输-港口航运-港口,33,001872
000411.SZ,医药生物-医药商业-医药流通,33,000411
301359.SZ,电子-其他电子-其他电子Ⅲ,33,301359
301019.SZ,基础化工-塑料制品-其他塑料制品,33,301019
688123.SH,电子-半导体-数字芯片设计,17,688123
000838.SZ,房地产-房地产-住宅开发,33,000838
000595.SZ,公用事业-电力-新能源发电,33,000595
600497.SH,有色金属-工业金属-铅锌,17,600497
600222.SH,医药生物-中药-中药Ⅲ,17,600222
002449.SZ,电子-光学光电子-LED,33,002449
300783.SZ,食品饮料-食品加工制造-休闲食品,33,300783
300978.SZ,汽车-汽车零部件-车身附件及饰件,33,300978
002068.SZ,基础化工-橡胶制品-炭黑,33,002068
002639.SZ,机械设备-通用设备-制冷空调设备,33,002639
300044.SZ,计算机-IT服务-IT服务Ⅲ,33,300044
601187.SH,银行-银行-城商行,17,601187
688516.SH,电力设备-光伏设备-光伏加工设备,17,688516
300219.SZ,电子-光学光电子-LED,33,300219
688362.SH,电子-半导体-集成电路封测,17,688362
603429.SH,轻工制造-包装印刷-包装,22,603429
001207.SZ,基础化工-橡胶制品-炭黑,33,001207
600059.SH,食品饮料-饮料制造-其他酒类,17,600059
001301.SZ,电力设备-电池-电池化学品,33,001301
002832.SZ,纺织服饰-服装家纺-服装,33,002832
688601.SH,电子-半导体-模拟芯片设计,17,688601
605377.SH,轻工制造-造纸-造纸Ⅲ,17,605377
603198.SH,食品饮料-白酒-白酒Ⅲ,17,603198
301169.SZ,社会服务-其他社会服务-专业服务,33,301169
002640.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33,002640
000060.SZ,有色金属-工业金属-铅锌,33,000060
001335.SZ,基础化工-化学制品-涂料油墨,33,001335
600226.SH,公用事业-电力-热力,17,600226
300920.SZ,基础化工-塑料制品-其他塑料制品,33,300920
000301.SZ,石油石化-石油加工贸易-石油加工,33,000301
688619.SH,计算机-计算机设备-安防设备,17,688619
300426.SZ,传媒-影视院线-影视院线Ⅲ,33,300426
300821.SZ,基础化工-化学制品-有机硅,33,300821
000568.SZ,食品饮料-白酒-白酒Ⅲ,33,000568
000333.SZ,家用电器-白色家电-空调,33,000333
920719.BJ,基础化工-非金属材料-非金属材料Ⅲ,151,920719
605138.SH,纺织服饰-服装家纺-服装,17,605138
300420.SZ,机械设备-通用设备-其他通用设备,33,300420
002528.SZ,计算机-计算机设备-安防设备,33,002528
000596.SZ,食品饮料-白酒-白酒Ⅲ,33,000596
600537.SH,电力设备-光伏设备-光伏电池组件,22,600537
688503.SH,电力设备-光伏设备-光伏辅材,17,688503
300852.SZ,电子-元件-印制电路板,33,300852
600333.SH,公用事业-燃气-燃气Ⅲ,17,600333
002948.SZ,银行-银行-城商行,33,002948
300648.SZ,电力设备-电池-锂电专用设备,33,300648
600551.SH,传媒-文化传媒-出版,17,600551
300316.SZ,电力设备-光伏设备-光伏加工设备,33,300316
002301.SZ,轻工制造-家居用品-文娱用品,33,002301
