股票代码,所属同花顺行业,market_code,code
688786.SH,有色金属-金属新材料-磁性材料,17,688786
301269.SZ,计算机-软件开发-垂直应用软件,33,301269
300943.SZ,机械设备-通用设备-金属制品,33,300943
300593.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,300593
688191.SH,计算机-IT服务-IT服务Ⅲ,17,688191
688360.SH,机械设备-通用设备-其他通用设备,17,688360
688028.SH,机械设备-通用设备-磨具磨料,17,688028
300903.SZ,电子-元件-印制电路板,33,300903
300209.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33,300209
301568.SZ,机械设备-自动化设备-其他自动化设备,33,301568
300626.SZ,电力设备-电机-电机Ⅲ,33,300626
300373.SZ,电子-半导体-分立器件,33,300373
301566.SZ,电子-元件-被动元件,33,301566
688207.SH,计算机-IT服务-IT服务Ⅲ,17,688207
688630.SH,机械设备-专用设备-其他专用设备,17,688630
300726.SZ,国防军工-军工电子-军工电子Ⅲ,33,300726
688419.SH,机械设备-专用设备-其他专用设备,17,688419
301682.SZ,国防军工-军工电子-军工电子Ⅲ,33,301682
688139.SH,医药生物-医疗器械-医疗设备,17,688139
688359.SH,电子-电子化学品-电子化学品Ⅲ,17,688359
300553.SZ,机械设备-通用设备-仪器仪表,33,300553
300394.SZ,通信-通信设备-通信网络设备及器件,33,300394
301511.SZ,电力设备-电池-锂电池,33,301511
300305.SZ,基础化工-塑料制品-膜材料,33,300305
688726.SH,电力设备-光伏设备-光伏加工设备,17,688726
688519.SH,电子-元件-印制电路板,17,688519
301282.SZ,电子-元件-印制电路板,33,301282
301389.SZ,电子-消费电子-消费电子零部件及组装,33,301389
600503.SH,房地产-房地产-住宅开发,17,600503
301458.SZ,电子-元件-被动元件,33,301458
000518.SZ,医药生物-生物制品-其他生物制品,33,000518
688234.SH,电子-半导体-半导体材料,17,688234
002421.SZ,计算机-IT服务-IT服务Ⅲ,33,002421
600303.SH,汽车-汽车整车-商用载客车,17,600303
600611.SH,交通运输-公路铁路运输-公交,17,600611
600719.SH,公用事业-电力-热力,17,600719
002585.SZ,基础化工-塑料制品-膜材料,33,002585
002036.SZ,电子-光学光电子-光学元件,33,002036
600596.SH,基础化工-农化制品-农药,17,600596
002442.SZ,基础化工-橡胶制品-炭黑,33,002442
600191.SH,农林牧渔-农产品加工-其他农产品加工,17,600191
000630.SZ,有色金属-工业金属-铜,33,000630
002606.SZ,电力设备-电网设备-线缆部件及其他,33,002606
600888.SH,有色金属-工业金属-铝,17,600888
000060.SZ,有色金属-工业金属-铅锌,33,000060
002245.SZ,电力设备-电池-锂电池,33,002245
002806.SZ,汽车-汽车零部件-底盘与发动机系统,33,002806
002272.SZ,机械设备-通用设备-其他通用设备,33,002272
000997.SZ,计算机-计算机设备-其他计算机设备,33,000997
002741.SZ,电子-电子化学品-电子化学品Ⅲ,33,002741
000725.SZ,电子-光学光电子-面板,33,000725
600186.SH,食品饮料-食品加工制造-调味发酵品,17,600186
600714.SH,基础化工-化学原料-无机盐,17,600714
002453.SZ,基础化工-化学制品-其他化学制品,33,002453
301421.SZ,电子-光学光电子-光学元件,33,301421
000510.SZ,基础化工-化学原料-氯碱,33,000510
603678.SH,国防军工-军工电子-军工电子Ⅲ,17,603678
002254.SZ,基础化工-化学纤维-其他纤维,33,002254
605180.SH,纺织服饰-纺织制造-其他纺织,17,605180
002823.SZ,电力设备-电机-电机Ⅲ,33,002823
000670.SZ,电子-其他电子-其他电子Ⅲ,33,000670
603661.SH,轻工制造-家居用品-成品家居,17,603661
605500.SH,轻工制造-造纸-造纸Ⅲ,17,605500
600172.SH,机械设备-通用设备-磨具磨料,17,600172
603890.SH,电子-消费电子-消费电子零部件及组装,17,603890
002273.SZ,电子-光学光电子-光学元件,33,002273
603439.SH,医药生物-中药-中药Ⅲ,17,603439
001225.SZ,机械设备-专用设备-能源及重型设备,33,001225
600160.SH,基础化工-化学制品-氟化工,17,600160
002897.SZ,通信-通信设备-通信网络设备及器件,33,002897
605580.SH,公用事业-电力-热力,17,605580
601208.SH,基础化工-塑料制品-膜材料,17,601208
603931.SH,电子-电子化学品-电子化学品Ⅲ,17,603931
605376.SH,有色金属-能源金属-镍,17,605376
600563.SH,电子-元件-被动元件,17,600563
002938.SZ,电子-元件-印制电路板,33,002938
002046.SZ,机械设备-通用设备-磨具磨料,33,002046
002859.SZ,电子-其他电子-其他电子Ⅲ,33,002859
603186.SH,电子-元件-印制电路板,17,603186
000962.SZ,有色金属-小金属-其他小金属,33,000962
603267.SH,国防军工-军工电子-军工电子Ⅲ,17,603267
603256.SH,电子-电子化学品-电子化学品Ⅲ,17,603256
600183.SH,电子-元件-印制电路板,17,600183
002916.SZ,电子-元件-印制电路板,33,002916
000012.SZ,建筑材料-建筑材料-玻璃玻纤,33,000012
603269.SH,机械设备-通用设备-其他通用设备,17,603269
002080.SZ,建筑材料-建筑材料-玻璃玻纤,33,002080
603663.SH,基础化工-非金属材料-非金属材料Ⅲ,17,603663
600545.SH,机械设备-专用设备-纺织服装设备,17,600545
000532.SZ,非银金融-多元金融-多元金融Ⅲ,33,000532
603228.SH,电子-元件-印制电路板,17,603228
002975.SZ,机械设备-自动化设备-工控设备,33,002975
600539.SH,商贸零售-互联网电商-互联网电商Ⅲ,17,600539
603976.SH,医药生物-医疗器械-医疗耗材,17,603976
002980.SZ,电力设备-电网设备-电气自控设备,33,002980
600416.SH,电力设备-电机-电机Ⅲ,17,600416
002552.SZ,电子-元件-印制电路板,33,002552
002463.SZ,电子-元件-印制电路板,33,002463
000636.SZ,电子-元件-被动元件,33,000636
603459.SH,电子-元件-印制电路板,17,603459
002432.SZ,医药生物-医疗器械-医疗设备,33,002432
000657.SZ,有色金属-小金属-钨,33,000657
002993.SZ,电子-消费电子-消费电子零部件及组装,33,002993
603115.SH,电子-电子化学品-电子化学品Ⅲ,17,603115
603867.SH,基础化工-化学制品-其他化学制品,17,603867
603800.SH,机械设备-专用设备-其他专用设备,17,603800
603379.SH,基础化工-化学制品-氟化工,17,603379
002826.SZ,医药生物-化学制药-化学制剂,33,002826
002885.SZ,电子-其他电子-其他电子Ⅲ,33,002885
001366.SZ,农林牧渔-农产品加工-畜禽饲料,33,001366
002931.SZ,机械设备-通用设备-金属制品,33,002931
600683.SH,房地产-房地产-住宅开发,17,600683
605006.SH,建筑材料-建筑材料-玻璃玻纤,17,605006
600234.SH,建筑装饰-建筑装饰-装饰园林,17,600234
605366.SH,基础化工-化学制品-有机硅,17,605366
603960.SH,汽车-汽车零部件-底盘与发动机系统,17,603960
000417.SZ,商贸零售-零售-百货零售,33,000417
603232.SH,计算机-软件开发-横向通用软件,17,603232
603001.SH,纺织服饰-服装家纺-鞋帽及其他,17,603001
002733.SZ,电力设备-电池-其他电池,33,002733
301486.SZ,通信-通信设备-通信网络设备及器件,33,301486
000026.SZ,纺织服饰-服装家纺-饰品,33,000026
000818.SZ,基础化工-化学原料-氯碱,33,000818
603989.SH,电子-元件-被动元件,17,603989
603806.SH,电力设备-光伏设备-光伏辅材,17,603806
603936.SH,电子-元件-印制电路板,17,603936
600601.SH,电子-元件-印制电路板,17,600601
002725.SZ,汽车-汽车零部件-轮胎轮毂,33,002725
688625.SH,基础化工-化学制品-其他化学制品,17,688625
603223.SH,石油石化-石油加工贸易-油品石化贸易,17,603223
002121.SZ,电力设备-电网设备-电气自控设备,33,002121
600497.SH,有色金属-工业金属-铅锌,17,600497
688027.SH,通信-通信设备-通信终端及配件,17,688027
600530.SH,食品饮料-食品加工制造-其他食品,17,600530
301191.SZ,通信-通信设备-通信终端及配件,33,301191
301045.SZ,电子-光学光电子-面板,33,301045
301200.SZ,机械设备-自动化设备-其他自动化设备,33,301200
601992.SH,建筑材料-建筑材料-水泥,17,601992
300877.SZ,纺织服饰-纺织制造-其他纺织,33,300877
301182.SZ,电子-消费电子-消费电子零部件及组装,33,301182
300586.SZ,基础化工-塑料制品-改性塑料,33,300586
301217.SZ,电力设备-电池-锂电池,33,301217
300868.SZ,电子-消费电子-消费电子零部件及组装,33,300868
688171.SH,计算机-软件开发-横向通用软件,17,688171
300037.SZ,电力设备-电池-电池化学品,33,300037
688433.SH,机械设备-通用设备-其他通用设备,17,688433
301667.SZ,汽车-汽车零部件-底盘与发动机系统,33,301667
920971.BJ,基础化工-非金属材料-非金属材料Ⅲ,151,920971
688183.SH,电子-元件-印制电路板,17,688183
603031.SH,电力设备-电池-其他电池,17,603031
301381.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33,301381
688003.SH,机械设备-自动化设备-其他自动化设备,17,688003
300395.SZ,国防军工-军工装备-航空装备,33,300395
601702.SH,有色金属-工业金属-铝,17,601702
688612.SH,汽车-汽车零部件-汽车电子电气系统,17,688612
600584.SH,电子-半导体-集成电路封测,17,600584
688127.SH,电子-光学光电子-光学元件,17,688127
300964.SZ,电子-元件-印制电路板,33,300964
001389.SZ,电子-元件-印制电路板,33,001389
002484.SZ,电子-元件-被动元件,33,002484
301666.SZ,电子-半导体-数字芯片设计,33,301666
603629.SH,计算机-IT服务-IT服务Ⅲ,17,603629
300571.SZ,通信-通信服务-通信应用增值服务,33,300571
688165.SH,机械设备-自动化设备-机器人,17,688165
301018.SZ,机械设备-通用设备-制冷空调设备,33,301018
301071.SZ,基础化工-非金属材料-非金属材料Ⅲ,33,301071
688677.SH,医药生物-医疗器械-医疗设备,17,688677
300520.SZ,计算机-软件开发-垂直应用软件,33,300520
603527.SH,有色金属-工业金属-铜,17,603527
002815.SZ,电子-元件-印制电路板,33,002815
300570.SZ,通信-通信设备-通信网络设备及器件,33,300570
603757.SH,机械设备-通用设备-其他通用设备,17,603757
300136.SZ,电子-消费电子-消费电子零部件及组装,33,300136
301687.SZ,基础化工-塑料制品-膜材料,33,301687
603289.SH,机械设备-专用设备-其他专用设备,17,603289
001266.SZ,机械设备-自动化设备-工控设备,33,001266
300852.SZ,电子-元件-印制电路板,33,300852
603505.SH,基础化工-化学制品-氟化工,17,603505
603986.SH,电子-半导体-数字芯片设计,17,603986
002138.SZ,电子-元件-被动元件,33,002138
002635.SZ,电子-消费电子-消费电子零部件及组装,33,002635
600353.SH,电子-其他电子-其他电子Ⅲ,17,600353
688456.SH,有色金属-金属新材料-其他金属新材料,17,688456
603005.SH,电子-半导体-集成电路封测,17,603005
301325.SZ,电力设备-电池-锂电专用设备,33,301325
300426.SZ,传媒-影视院线-影视院线Ⅲ,33,300426
002636.SZ,电子-元件-印制电路板,33,002636
688386.SH,基础化工-塑料制品-膜材料,17,688386
001288.SZ,机械设备-专用设备-能源及重型设备,33,001288
301565.SZ,基础化工-塑料制品-膜材料,33,301565
301265.SZ,环保-环境治理-固废治理,33,301265
300881.SZ,钢铁-钢铁-特钢,33,300881
301155.SZ,电力设备-风电设备-风电零部件,33,301155
605111.SH,电子-半导体-分立器件,17,605111
301031.SZ,电子-其他电子-其他电子Ⅲ,33,301031
301587.SZ,电力设备-电池-锂电池,33,301587
600490.SH,有色金属-工业金属-铜,17,600490
301392.SZ,机械设备-专用设备-其他专用设备,33,301392
300936.SZ,电子-元件-印制电路板,33,300936
603880.SH,医药生物-医疗器械-医疗耗材,17,603880
300739.SZ,电子-元件-印制电路板,33,300739
300998.SZ,汽车-汽车零部件-其他汽车零部件,33,300998
920045.BJ,通信-通信设备-通信网络设备及器件,151,920045
301662.SZ,电力设备-电池-锂电专用设备,33,301662
688768.SH,机械设备-通用设备-仪器仪表,17,688768
600114.SH,机械设备-通用设备-金属制品,17,600114
688055.SH,电子-光学光电子-面板,17,688055
600176.SH,建筑材料-建筑材料-玻璃玻纤,17,600176
300806.SZ,基础化工-塑料制品-膜材料,33,300806
002757.SZ,机械设备-专用设备-其他专用设备,33,002757
300199.SZ,医药生物-化学制药-原料药,33,300199
600382.SH,钢铁-钢铁-冶钢原料,17,600382
688805.SH,医药生物-医疗器械-医疗设备,17,688805
300561.SZ,计算机-软件开发-垂直应用软件,33,300561
603488.SH,国防军工-军工电子-军工电子Ⅲ,17,603488
300576.SZ,电子-电子化学品-电子化学品Ⅲ,33,300576
688322.SH,电子-光学光电子-光学元件,17,688322
603290.SH,电子-半导体-分立器件,17,603290
688571.SH,基础化工-化学制品-涂料油墨,17,688571
605303.SH,建筑装饰-建筑装饰-装饰园林,17,605303
603002.SH,电子-电子化学品-电子化学品Ⅲ,17,603002
000967.SZ,环保-环保设备-环保设备Ⅲ,33,000967
600791.SH,房地产-房地产-住宅开发,17,600791
603356.SH,机械设备-专用设备-楼宇设备,17,603356
000823.SZ,电子-元件-印制电路板,33,000823
605058.SH,电子-元件-印制电路板,17,605058
300700.SZ,机械设备-通用设备-磨具磨料,33,300700
002297.SZ,国防军工-军工装备-航空装备,33,002297
002681.SZ,电子-消费电子-消费电子零部件及组装,33,002681
000733.SZ,国防军工-军工电子-军工电子Ⅲ,33,000733
688287.SH,国防军工-军工装备-航空装备,21,688287
000629.SZ,钢铁-钢铁-冶钢原料,33,000629
301479.SZ,电子-光学光电子-光学元件,33,301479
688371.SH,电子-电子化学品-电子化学品Ⅲ,17,688371
600110.SH,电力设备-电池-锂电池,17,600110
300819.SZ,纺织服饰-纺织制造-其他纺织,33,300819
600063.SH,基础化工-化学纤维-其他纤维,17,600063
300133.SZ,传媒-影视院线-影视院线Ⅲ,33,300133
600727.SH,基础化工-化学制品-其他化学制品,17,600727
301085.SZ,计算机-IT服务-IT服务Ⅲ,33,301085
003036.SZ,机械设备-专用设备-纺织服装设备,33,003036
600458.SH,电力设备-风电设备-风电零部件,17,600458
920221.BJ,汽车-汽车零部件-其他汽车零部件,151,920221
600336.SH,家用电器-白色家电-冰洗,17,600336
600665.SH,房地产-房地产-住宅开发,17,600665
300790.SZ,计算机-计算机设备-安防设备,33,300790
920128.BJ,电子-元件-被动元件,151,920128
000007.SZ,商贸零售-零售-商业物业经营,33,000007
002652.SZ,建筑材料-建筑材料-其他建材,33,002652
688045.SH,电子-半导体-模拟芯片设计,17,688045
300196.SZ,建筑材料-建筑材料-玻璃玻纤,33,300196
300502.SZ,通信-通信设备-通信网络设备及器件,33,300502
301237.SZ,基础化工-塑料制品-膜材料,33,301237
002422.SZ,医药生物-化学制药-化学制剂,33,002422
600673.SH,综合-综合-综合Ⅲ,17,600673
301127.SZ,环保-环境治理-水务及水治理,33,301127
301630.SZ,电子-电子化学品-电子化学品Ⅲ,33,301630
688590.SH,计算机-软件开发-垂直应用软件,17,688590
001283.SZ,电力设备-电池-锂电池,33,001283
688772.SH,电力设备-电池-锂电池,17,688772
002203.SZ,有色金属-工业金属-铜,33,002203
920981.BJ,电子-元件-被动元件,151,920981
000856.SZ,机械设备-专用设备-其他专用设备,33,000856
300939.SZ,电子-光学光电子-面板,33,300939
301591.SZ,基础化工-塑料制品-其他塑料制品,33,301591
688416.SH,电子-半导体-数字芯片设计,17,688416
688229.SH,计算机-IT服务-IT服务Ⅲ,17,688229
920526.BJ,电子-半导体-半导体材料,151,920526
300351.SZ,机械设备-轨交设备-轨交设备Ⅲ,33,300351
300554.SZ,机械设备-通用设备-磨具磨料,33,300554
300952.SZ,纺织服饰-服装家纺-鞋帽及其他,33,300952
000555.SZ,计算机-IT服务-IT服务Ⅲ,33,000555
301622.SZ,有色金属-金属新材料-磁性材料,33,301622
002015.SZ,公用事业-电力-新能源发电,33,002015
605166.SH,基础化工-化学纤维-其他纤维,17,605166
002380.SZ,计算机-IT服务-IT服务Ⅲ,33,002380
001376.SZ,公用事业-电力-热力,33,001376
301115.SZ,社会服务-其他社会服务-专业服务,33,301115
002326.SZ,基础化工-化学制品-氟化工,33,002326
301129.SZ,机械设备-通用设备-仪器仪表,33,301129
603124.SH,有色金属-金属新材料-其他金属新材料,17,603124
002703.SZ,汽车-汽车零部件-底盘与发动机系统,33,002703
002167.SZ,有色金属-小金属-其他小金属,33,002167
300537.SZ,电子-电子化学品-电子化学品Ⅲ,33,300537
000887.SZ,汽车-汽车零部件-其他汽车零部件,33,000887
300730.SZ,计算机-软件开发-垂直应用软件,33,300730
301251.SZ,电子-元件-印制电路板,33,301251
002811.SZ,建筑装饰-建筑装饰-工程咨询服务,33,002811
300478.SZ,基础化工-塑料制品-改性塑料,33,300478
300457.SZ,电力设备-电池-锂电专用设备,33,300457
300407.SZ,电力设备-电网设备-电气自控设备,33,300407
301057.SZ,基础化工-化学纤维-涤纶,33,301057
601677.SH,有色金属-工业金属-铝,17,601677
002913.SZ,电子-元件-印制电路板,33,002913
688051.SH,计算机-IT服务-IT服务Ⅲ,17,688051
300828.SZ,机械设备-通用设备-金属制品,33,300828
605086.SH,基础化工-非金属材料-非金属材料Ⅲ,17,605086
300938.SZ,社会服务-其他社会服务-专业服务,33,300938
688480.SH,环保-环境治理-综合环境治理,17,688480
002475.SZ,电子-消费电子-消费电子零部件及组装,33,002475
688401.SH,电子-半导体-半导体材料,17,688401
688059.SH,机械设备-通用设备-金属制品,17,688059
688269.SH,基础化工-化学制品-其他化学制品,17,688269
300617.SZ,电力设备-电网设备-输变电设备,33,300617
600449.SH,建筑材料-建筑材料-水泥,17,600449
603738.SH,电子-元件-被动元件,17,603738
300648.SZ,电力设备-电池-锂电专用设备,33,300648
002384.SZ,电子-元件-印制电路板,33,002384
000767.SZ,公用事业-电力-火电,33,000767
688478.SH,电子-半导体-半导体设备,17,688478
300400.SZ,机械设备-自动化设备-其他自动化设备,33,300400
688657.SH,计算机-软件开发-垂直应用软件,17,688657
688156.SH,农林牧渔-农产品加工-畜禽饲料,17,688156
300620.SZ,通信-通信设备-通信网络设备及器件,33,300620
300504.SZ,通信-通信设备-通信终端及配件,33,300504
920640.BJ,通信-通信设备-通信网络设备及器件,151,920640
688362.SH,电子-半导体-集成电路封测,17,688362
301683.SZ,基础化工-化学制品-涂料油墨,33,301683
000519.SZ,国防军工-军工装备-地面兵装,33,000519
301349.SZ,电力设备-电池-电池化学品,33,301349
301150.SZ,电力设备-电池-锂电池,33,301150
603500.SH,机械设备-轨交设备-轨交设备Ⅲ,17,603500
300861.SZ,机械设备-通用设备-磨具磨料,33,300861
301338.SZ,机械设备-专用设备-其他专用设备,33,301338
600500.SH,基础化工-化学制品-其他化学制品,17,600500
001223.SZ,机械设备-自动化设备-其他自动化设备,33,001223
600509.SH,公用事业-电力-火电,17,600509
600330.SH,电子-电子化学品-电子化学品Ⅲ,17,600330
002436.SZ,电子-元件-印制电路板,33,002436
603601.SH,建筑材料-建筑材料-玻璃玻纤,17,603601
688410.SH,医药生物-医疗器械-医疗设备,17,688410
300151.SZ,机械设备-专用设备-其他专用设备,33,300151
301168.SZ,电力设备-光伏设备-光伏电池组件,33,301168
688378.SH,电子-电子化学品-电子化学品Ⅲ,17,688378
688450.SH,电力设备-电网设备-电气自控设备,17,688450
300670.SZ,电力设备-电网设备-输变电设备,33,300670
688607.SH,医药生物-医疗器械-医疗设备,17,688607
301165.SZ,通信-通信设备-通信网络设备及器件,33,301165
605488.SH,基础化工-塑料制品-膜材料,17,605488
688312.SH,机械设备-自动化设备-其他自动化设备,17,688312
603899.SH,轻工制造-家居用品-文娱用品,17,603899
688820.SH,电子-半导体-集成电路封测,17,688820
300776.SZ,电力设备-光伏设备-光伏加工设备,33,300776
600895.SH,房地产-房地产-产业地产,17,600895
301382.SZ,通信-通信服务-通信应用增值服务,33,301382
300821.SZ,基础化工-化学制品-有机硅,33,300821
603120.SH,基础化工-化学制品-其他化学制品,17,603120
002319.SZ,基础化工-化学制品-涂料油墨,33,002319
688223.SH,电力设备-光伏设备-光伏电池组件,17,688223
688767.SH,医药生物-医疗器械-体外诊断,17,688767
300756.SZ,机械设备-专用设备-其他专用设备,33,300756
300473.SZ,汽车-汽车零部件-其他汽车零部件,33,300473
301419.SZ,通信-通信设备-通信网络设备及器件,33,301419
600575.SH,公用事业-电力-火电,17,600575
300990.SZ,机械设备-通用设备-制冷空调设备,33,300990
002774.SZ,机械设备-专用设备-楼宇设备,33,002774
920509.BJ,机械设备-通用设备-仪器仪表,151,920509
920066.BJ,基础化工-塑料制品-改性塑料,151,920066
601137.SH,有色金属-金属新材料-其他金属新材料,17,601137
603083.SH,通信-通信设备-通信终端及配件,17,603083
002169.SZ,电力设备-电网设备-电气自控设备,33,002169
603725.SH,轻工制造-家居用品-瓷砖地板,17,603725
603958.SH,纺织服饰-服装家纺-鞋帽及其他,17,603958
300234.SZ,建筑材料-建筑材料-其他建材,33,300234
300443.SZ,电力设备-风电设备-风电零部件,33,300443
002158.SZ,机械设备-通用设备-制冷空调设备,33,002158
688150.SH,电子-电子化学品-电子化学品Ⅲ,17,688150
301132.SZ,电子-元件-印制电路板,33,301132
688351.SH,医药生物-医疗器械-医疗耗材,17,688351
688316.SH,计算机-IT服务-IT服务Ⅲ,17,688316
603051.SH,基础化工-化学制品-其他化学制品,17,603051
603679.SH,电子-光学光电子-LED,17,603679
002364.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,002364
300697.SZ,有色金属-工业金属-铜,33,300697
688347.SH,电子-半导体-集成电路制造,17,688347
688628.SH,机械设备-通用设备-仪器仪表,17,688628
300863.SZ,汽车-汽车零部件-汽车电子电气系统,33,300863
002809.SZ,基础化工-化学制品-其他化学制品,33,002809
601168.SH,有色金属-工业金属-铜,17,601168
300057.SZ,有色金属-工业金属-铝,33,300057
300223.SZ,电子-半导体-数字芯片设计,33,300223
688376.SH,环保-环保设备-环保设备Ⅲ,17,688376
000878.SZ,有色金属-工业金属-铜,33,000878
300969.SZ,汽车-汽车零部件-其他汽车零部件,33,300969
688646.SH,机械设备-自动化设备-激光设备,22,688646
600255.SH,有色金属-金属新材料-其他金属新材料,17,600255
300319.SZ,电子-元件-被动元件,33,300319
600367.SH,基础化工-化学原料-无机盐,17,600367
688661.SH,电子-消费电子-消费电子零部件及组装,17,688661
002449.SZ,电子-光学光电子-LED,33,002449
300572.SZ,机械设备-通用设备-仪器仪表,33,300572
601231.SH,电子-消费电子-消费电子零部件及组装,17,601231
000922.SZ,电力设备-电机-电机Ⅲ,33,000922
301212.SZ,基础化工-化学制品-其他化学制品,33,301212
688213.SH,电子-半导体-数字芯片设计,17,688213
603328.SH,电子-元件-印制电路板,17,603328
000980.SZ,汽车-汽车整车-乘用车,33,000980
603067.SH,基础化工-化学原料-无机盐,17,603067
688367.SH,机械设备-轨交设备-轨交设备Ⅲ,17,688367
300845.SZ,计算机-计算机设备-其他计算机设备,33,300845
002328.SZ,汽车-汽车零部件-其他汽车零部件,33,002328
300252.SZ,国防军工-军工电子-军工电子Ⅲ,33,300252
300684.SZ,电子-电子化学品-电子化学品Ⅲ,33,300684
301238.SZ,电力设备-电池-电池化学品,33,301238
300322.SZ,电子-消费电子-消费电子零部件及组装,33,300322
920821.BJ,电子-元件-印制电路板,151,920821
300843.SZ,电子-消费电子-消费电子零部件及组装,33,300843
000758.SZ,有色金属-工业金属-铅锌,33,000758
002106.SZ,电子-光学光电子-面板,33,002106
301278.SZ,电力设备-光伏设备-光伏电池组件,33,301278
300522.SZ,基础化工-化学制品-涂料油墨,33,300522
301255.SZ,机械设备-通用设备-金属制品,33,301255
300313.SZ,农林牧渔-养殖业-其他养殖,33,300313
300679.SZ,电子-消费电子-消费电子零部件及组装,33,300679
603577.SH,电力设备-电网设备-线缆部件及其他,17,603577
300475.SZ,电子-其他电子-其他电子Ⅲ,33,300475
300842.SZ,电力设备-光伏设备-光伏辅材,33,300842
600237.SH,电子-元件-被动元件,17,600237
603159.SH,机械设备-专用设备-其他专用设备,17,603159
301190.SZ,基础化工-化学原料-其他化学原料,33,301190
001267.SZ,通信-通信设备-通信网络设备及器件,33,001267
301041.SZ,电子-元件-印制电路板,33,301041
002171.SZ,有色金属-工业金属-铜,33,002171
301563.SZ,电子-其他电子-其他电子Ⅲ,33,301563
300211.SZ,机械设备-通用设备-仪器仪表,33,300211
001359.SZ,基础化工-非金属材料-非金属材料Ⅲ,33,001359
300812.SZ,电子-消费电子-消费电子零部件及组装,33,300812
301021.SZ,机械设备-自动化设备-激光设备,33,301021
301026.SZ,有色金属-小金属-其他小金属,33,301026
605080.SH,轻工制造-家居用品-文娱用品,17,605080
600790.SH,商贸零售-零售-商业物业经营,17,600790
688733.SH,电力设备-电池-电池化学品,17,688733
688379.SH,机械设备-通用设备-金属制品,17,688379
300975.SZ,电子-其他电子-其他电子Ⅲ,33,300975
