股票代码,所属同花顺行业,market_code,code
301357.SZ,国防军工-军工装备-地面兵装,33,301357
301578.SZ,家用电器-黑色家电-其他黑色家电,33,301578
603400.SH,机械设备-通用设备-其他通用设备,17,603400
002762.SZ,纺织服饰-服装家纺-服装,33,002762
300062.SZ,电力设备-电网设备-输变电设备,33,300062
688049.SH,电子-半导体-数字芯片设计,17,688049
301213.SZ,国防军工-军工电子-军工电子Ⅲ,33,301213
688484.SH,电子-半导体-模拟芯片设计,17,688484
002569.SZ,纺织服饰-服装家纺-服装,33,002569
600538.SH,医药生物-医疗器械-体外诊断,17,600538
300802.SZ,机械设备-自动化设备-其他自动化设备,33,300802
920163.BJ,轻工制造-包装印刷-包装,151,920163
688361.SH,电子-半导体-半导体设备,17,688361
300733.SZ,汽车-汽车零部件-底盘与发动机系统,33,300733
300427.SZ,电力设备-电网设备-电气自控设备,33,300427
300996.SZ,计算机-软件开发-垂直应用软件,33,300996
688072.SH,电子-半导体-半导体设备,17,688072
688630.SH,机械设备-专用设备-其他专用设备,17,688630
688099.SH,电子-半导体-数字芯片设计,17,688099
300862.SZ,环保-环保设备-环保设备Ⅲ,33,300862
000779.SZ,建筑装饰-建筑装饰-工程咨询服务,33,000779
688593.SH,电子-半导体-数字芯片设计,17,688593
300589.SZ,国防军工-军工装备-航海装备,33,300589
300477.SZ,电力设备-电网设备-输变电设备,33,300477
688418.SH,通信-通信设备-其他通信设备,17,688418
603398.SH,电力设备-光伏设备-硅料硅片,22,603398
920856.BJ,机械设备-专用设备-其他专用设备,151,920856
600206.SH,电子-半导体-半导体材料,17,600206
688700.SH,机械设备-专用设备-其他专用设备,17,688700
688809.SH,电子-半导体-半导体设备,17,688809
002634.SZ,纺织服饰-服装家纺-服装,33,002634
920006.BJ,国防军工-军工装备-航空装备,151,920006
603261.SH,国防军工-军工装备-航空装备,17,603261
688548.SH,电子-电子化学品-电子化学品Ⅲ,17,688548
003043.SZ,电子-半导体-半导体设备,33,003043
300358.SZ,医药生物-医疗器械-医疗设备,33,300358
920717.BJ,机械设备-专用设备-其他专用设备,151,920717
300639.SZ,医药生物-医疗器械-体外诊断,33,300639
603129.SH,汽车-汽车服务及其他-其他运输设备,17,603129
002860.SZ,家用电器-白色家电-家电零部件,33,002860
920126.BJ,机械设备-专用设备-能源及重型设备,151,920126
601678.SH,基础化工-化学原料-氯碱,17,601678
002185.SZ,电子-半导体-集成电路封测,33,002185
688019.SH,电子-电子化学品-电子化学品Ⅲ,17,688019
300591.SZ,纺织服饰-服装家纺-鞋帽及其他,33,300591
300998.SZ,汽车-汽车零部件-其他汽车零部件,33,300998
300940.SZ,电子-光学光电子-LED,33,300940
002668.SZ,家用电器-白色家电-冰洗,33,002668
300847.SZ,计算机-计算机设备-其他计算机设备,33,300847
600722.SH,基础化工-化学原料-煤化工,17,600722
601339.SH,纺织服饰-纺织制造-棉纺,17,601339
688805.SH,医药生物-医疗器械-医疗设备,17,688805
920083.BJ,基础化工-非金属材料-非金属材料Ⅲ,151,920083
920058.BJ,汽车-汽车服务及其他-其他运输设备,151,920058
300567.SZ,机械设备-通用设备-仪器仪表,33,300567
002326.SZ,基础化工-化学制品-氟化工,33,002326
688565.SH,环保-环境治理-水务及水治理,17,688565
002937.SZ,汽车-汽车零部件-汽车电子电气系统,33,002937
300929.SZ,环保-环境治理-水务及水治理,33,300929
002774.SZ,机械设备-专用设备-楼宇设备,33,002774
603879.SH,基础化工-塑料制品-合成树脂,17,603879
920267.BJ,电子-消费电子-消费电子零部件及组装,151,920267
002414.SZ,国防军工-军工电子-军工电子Ⅲ,33,002414
300937.SZ,医药生物-医药商业-医药流通,33,300937
301200.SZ,机械设备-自动化设备-其他自动化设备,33,301200
605028.SH,公用事业-电力-热力,17,605028
300604.SZ,电子-半导体-半导体设备,33,300604
688209.SH,电子-半导体-模拟芯片设计,17,688209
002062.SZ,建筑装饰-建筑装饰-基础建设,33,002062
603926.SH,汽车-汽车零部件-底盘与发动机系统,17,603926
301520.SZ,医药生物-医疗服务-医疗研发外包,33,301520
301165.SZ,通信-通信设备-通信网络设备及器件,33,301165
603156.SH,食品饮料-饮料制造-软饮料,17,603156
300850.SZ,电力设备-风电设备-风电零部件,33,300850
688549.SH,电子-电子化学品-电子化学品Ⅲ,17,688549
301600.SZ,计算机-计算机设备-其他计算机设备,33,301600
301158.SZ,机械设备-专用设备-能源及重型设备,33,301158
002586.SZ,建筑装饰-建筑装饰-基础建设,33,002586
300613.SZ,电子-半导体-数字芯片设计,33,300613
600967.SH,国防军工-军工装备-地面兵装,17,600967
000672.SZ,建筑材料-建筑材料-水泥,33,000672
603893.SH,电子-半导体-数字芯片设计,17,603893
000903.SZ,汽车-汽车零部件-底盘与发动机系统,33,000903
002246.SZ,基础化工-化学制品-民爆用品,33,002246
603983.SH,美容护理-美容护理-化妆品,17,603983
688008.SH,电子-半导体-数字芯片设计,17,688008
300983.SZ,建筑装饰-建筑装饰-工程咨询服务,33,300983
301290.SZ,医药生物-医疗器械-医疗耗材,33,301290
688012.SH,电子-半导体-半导体设备,17,688012
000711.SZ,环保-环境治理-综合环境治理,33,000711
301072.SZ,汽车-汽车零部件-底盘与发动机系统,33,301072
300626.SZ,电力设备-电机-电机Ⅲ,33,300626
688173.SH,电子-半导体-模拟芯片设计,17,688173
688037.SH,电子-半导体-半导体设备,17,688037
300786.SZ,环保-环保设备-环保设备Ⅲ,33,300786
002409.SZ,电子-半导体-半导体材料,33,002409
002787.SZ,轻工制造-包装印刷-包装,33,002787
688685.SH,国防军工-军工装备-航空装备,17,688685
300444.SZ,电力设备-电网设备-输变电设备,33,300444
688785.SH,电子-半导体-半导体设备,17,688785
300407.SZ,电力设备-电网设备-电气自控设备,33,300407
688627.SH,机械设备-专用设备-其他专用设备,17,688627
300825.SZ,汽车-汽车服务及其他-汽车服务,33,300825
300123.SZ,国防军工-军工电子-军工电子Ⅲ,33,300123
301198.SZ,轻工制造-包装印刷-包装,33,301198
688004.SH,计算机-IT服务-IT服务Ⅲ,17,688004
605255.SH,汽车-汽车零部件-底盘与发动机系统,17,605255
603496.SH,计算机-计算机设备-其他计算机设备,17,603496
920580.BJ,建筑材料-建筑材料-耐火材料,151,920580
301321.SZ,电子-光学光电子-面板,33,301321
688249.SH,电子-半导体-集成电路制造,17,688249
688610.SH,机械设备-通用设备-仪器仪表,17,688610
600676.SH,社会服务-其他社会服务-体育,17,600676
603823.SH,基础化工-化学制品-涂料油墨,17,603823
603665.SH,纺织服饰-服装家纺-鞋帽及其他,17,603665
688652.SH,电子-半导体-半导体设备,17,688652
300008.SZ,国防军工-军工装备-航海装备,33,300008
688123.SH,电子-半导体-数字芯片设计,17,688123
300241.SZ,电子-光学光电子-LED,33,300241
300467.SZ,传媒-游戏-游戏Ⅲ,33,300467
301356.SZ,轻工制造-家居用品-瓷砖地板,33,301356
001256.SZ,机械设备-专用设备-印刷包装机械,33,001256
603318.SH,公用事业-燃气-燃气Ⅲ,17,603318
002700.SZ,公用事业-燃气-燃气Ⅲ,33,002700
603137.SH,建筑装饰-建筑装饰-装饰园林,17,603137
002283.SZ,汽车-汽车零部件-底盘与发动机系统,33,002283
688115.SH,机械设备-通用设备-仪器仪表,17,688115
688082.SH,电子-半导体-半导体设备,17,688082
603378.SH,建筑材料-建筑材料-其他建材,22,603378
301418.SZ,机械设备-自动化设备-工控设备,33,301418
603383.SH,计算机-软件开发-垂直应用软件,17,603383
002638.SZ,电子-光学光电子-LED,33,002638
600815.SH,机械设备-工程机械-工程机械Ⅲ,17,600815
688729.SH,电子-半导体-半导体设备,17,688729
600162.SH,商贸零售-零售-商业物业经营,17,600162
603344.SH,电力设备-电机-电机Ⅲ,17,603344
301633.SZ,机械设备-自动化设备-工控设备,33,301633
600584.SH,电子-半导体-集成电路封测,17,600584
688508.SH,电子-半导体-模拟芯片设计,17,688508
002719.SZ,食品饮料-食品加工制造-休闲食品,33,002719
603276.SH,基础化工-化学原料-其他化学原料,17,603276
605288.SH,机械设备-自动化设备-工控设备,17,605288
300198.SZ,建筑材料-建筑材料-管材,33,300198
300722.SZ,国防军工-军工装备-航天装备,33,300722
603507.SH,电力设备-风电设备-风电零部件,17,603507
688345.SH,电力设备-电池-锂电池,17,688345
300763.SZ,电力设备-光伏设备-逆变器,33,300763
002112.SZ,电力设备-电网设备-输变电设备,33,002112
600133.SH,环保-环境治理-综合环境治理,17,600133
002749.SZ,基础化工-农化制品-农药,33,002749
605319.SH,汽车-汽车零部件-其他汽车零部件,17,605319
603928.SH,基础化工-塑料制品-合成树脂,17,603928
603173.SH,机械设备-专用设备-能源及重型设备,17,603173
301397.SZ,汽车-汽车零部件-底盘与发动机系统,33,301397
300818.SZ,机械设备-专用设备-能源及重型设备,33,300818
688296.SH,计算机-软件开发-垂直应用软件,17,688296
002371.SZ,电子-半导体-半导体设备,33,002371
688200.SH,电子-半导体-半导体设备,17,688200
301631.SZ,汽车-汽车零部件-汽车电子电气系统,33,301631
002190.SZ,汽车-汽车零部件-其他汽车零部件,33,002190
002658.SZ,环保-环保设备-环保设备Ⅲ,33,002658
300901.SZ,纺织服饰-服装家纺-鞋帽及其他,33,300901
002759.SZ,电力设备-电池-电池化学品,33,002759
605162.SH,公用事业-电力-热力,17,605162
600877.SH,电子-半导体-模拟芯片设计,17,600877
300438.SZ,电力设备-电池-锂电池,33,300438
688309.SH,环保-环保设备-环保设备Ⅲ,17,688309
603092.SH,电力设备-风电设备-风电零部件,17,603092
688147.SH,电子-半导体-半导体设备,17,688147
000017.SZ,纺织服饰-服装家纺-饰品,33,000017
603336.SH,农林牧渔-种植业与林业-其他种植业,17,603336
603519.SH,家用电器-白色家电-家电零部件,17,603519
688120.SH,电子-半导体-半导体设备,17,688120
002698.SZ,机械设备-自动化设备-机器人,33,002698
688153.SH,电子-半导体-模拟芯片设计,17,688153
688661.SH,电子-半导体-半导体材料,17,688661
300433.SZ,电子-消费电子-消费电子零部件及组装,33,300433
001382.SZ,电力设备-电网设备-线缆部件及其他,33,001382
603458.SH,建筑装饰-建筑装饰-工程咨询服务,17,603458
601728.SH,通信-通信服务-电信运营商,17,601728
301205.SZ,通信-通信设备-通信网络设备及器件,33,301205
600641.SH,电子-半导体-半导体材料,17,600641
002428.SZ,有色金属-小金属-其他小金属,33,002428
603578.SH,家用电器-白色家电-家电零部件,17,603578
002913.SZ,电子-元件-印制电路板,33,002913
688362.SH,电子-半导体-集成电路封测,17,688362
301381.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33,301381
002955.SZ,电子-光学光电子-面板,33,002955
688657.SH,计算机-软件开发-垂直应用软件,17,688657
688797.SH,电子-半导体-半导体材料,17,688797
300054.SZ,电子-电子化学品-电子化学品Ⅲ,33,300054
300592.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33,300592
300458.SZ,电子-半导体-数字芯片设计,33,300458
688268.SH,电子-电子化学品-电子化学品Ⅲ,17,688268
688207.SH,计算机-IT服务-IT服务Ⅲ,17,688207
001225.SZ,机械设备-专用设备-能源及重型设备,33,001225
688448.SH,机械设备-通用设备-其他通用设备,17,688448
300708.SZ,电子-光学光电子-LED,33,300708
603990.SH,计算机-软件开发-垂直应用软件,17,603990
688535.SH,电子-半导体-半导体材料,17,688535
688543.SH,国防军工-军工装备-地面兵装,17,688543
300667.SZ,机械设备-通用设备-仪器仪表,33,300667
600624.SH,医药生物-化学制药-化学制剂,22,600624
600520.SH,机械设备-专用设备-其他专用设备,17,600520
002168.SZ,医药生物-化学制药-化学制剂,33,002168
301292.SZ,电力设备-电池-电池化学品,33,301292
300489.SZ,电子-光学光电子-光学元件,33,300489
002350.SZ,电力设备-电网设备-输变电设备,33,002350
000656.SZ,房地产-房地产-住宅开发,33,000656
301133.SZ,汽车-汽车零部件-车身附件及饰件,33,301133
002925.SZ,电子-消费电子-消费电子零部件及组装,33,002925
300521.SZ,机械设备-专用设备-印刷包装机械,33,300521
301295.SZ,电力设备-电网设备-输变电设备,33,301295
002353.SZ,机械设备-专用设备-能源及重型设备,33,002353
603701.SH,汽车-汽车零部件-底盘与发动机系统,17,603701
002485.SZ,交通运输-物流-物流Ⅲ,33,002485
300083.SZ,机械设备-通用设备-机床工具,33,300083
300868.SZ,电子-消费电子-消费电子零部件及组装,33,300868
000608.SZ,房地产-房地产-商业地产,33,000608
603139.SH,医药生物-中药-中药Ⅲ,17,603139
300655.SZ,电子-电子化学品-电子化学品Ⅲ,33,300655
300020.SZ,计算机-IT服务-IT服务Ⅲ,33,300020
920125.BJ,机械设备-自动化设备-其他自动化设备,151,920125
301307.SZ,通信-通信设备-通信网络设备及器件,33,301307
688458.SH,电子-半导体-模拟芯片设计,17,688458
603324.SH,环保-环保设备-环保设备Ⅲ,17,603324
002888.SZ,电子-消费电子-品牌消费电子,33,002888
300175.SZ,农林牧渔-农产品加工-果蔬加工,33,300175
688550.SH,电子-电子化学品-电子化学品Ⅲ,17,688550
301061.SZ,轻工制造-家居用品-成品家居,33,301061
002977.SZ,国防军工-军工电子-军工电子Ⅲ,33,002977
300506.SZ,建筑装饰-建筑装饰-装饰园林,33,300506
000025.SZ,综合-综合-综合Ⅲ,33,000025
920651.BJ,机械设备-通用设备-仪器仪表,151,920651
300051.SZ,电力设备-光伏设备-光伏电池组件,33,300051
300832.SZ,医药生物-医疗器械-体外诊断,33,300832
601857.SH,石油石化-石油加工贸易-石油加工,17,601857
301087.SZ,医药生物-医疗器械-医疗设备,33,301087
002077.SZ,电子-半导体-集成电路封测,33,002077
300606.SZ,机械设备-通用设备-磨具磨料,33,300606
688125.SH,机械设备-自动化设备-工控设备,17,688125
300648.SZ,电力设备-电池-锂电专用设备,33,300648
603929.SH,建筑装饰-建筑装饰-专业工程,17,603929
300891.SZ,基础化工-化学原料-钛白粉,33,300891
300326.SZ,医药生物-医疗器械-医疗耗材,33,300326
688253.SH,医药生物-医疗器械-体外诊断,17,688253
601328.SH,银行-银行-国有大型银行,17,601328
600302.SH,机械设备-专用设备-纺织服装设备,22,600302
002563.SZ,纺织服饰-服装家纺-服装,33,002563
000777.SZ,机械设备-通用设备-金属制品,33,000777
300320.SZ,基础化工-橡胶制品-其他橡胶制品,33,300320
002273.SZ,电子-光学光电子-光学元件,33,002273
603082.SH,机械设备-通用设备-其他通用设备,17,603082
301092.SZ,基础化工-塑料制品-合成树脂,33,301092
002082.SZ,医药生物-中药-中药Ⅲ,33,002082
688106.SH,电子-电子化学品-电子化学品Ⅲ,17,688106
601886.SH,建筑装饰-建筑装饰-装饰园林,17,601886
688213.SH,电子-半导体-数字芯片设计,17,688213
301070.SZ,机械设备-通用设备-制冷空调设备,33,301070
300235.SZ,计算机-软件开发-垂直应用软件,33,300235
688018.SH,电子-半导体-数字芯片设计,17,688018
688689.SH,电子-半导体-分立器件,17,688689
688683.SH,电子-电子化学品-电子化学品Ⅲ,17,688683
300826.SZ,建筑装饰-建筑装饰-工程咨询服务,33,300826
688768.SH,机械设备-通用设备-仪器仪表,17,688768
603986.SH,电子-半导体-数字芯片设计,17,603986
301311.SZ,机械设备-通用设备-其他通用设备,33,301311
603228.SH,电子-元件-印制电路板,17,603228
603091.SH,轻工制造-家居用品-其他家居用品,17,603091
603283.SH,机械设备-自动化设备-工控设备,17,603283
300686.SZ,电子-消费电子-消费电子零部件及组装,33,300686
300517.SZ,建筑装饰-建筑装饰-专业工程,33,300517
688601.SH,电子-半导体-模拟芯片设计,17,688601
000520.SZ,交通运输-港口航运-航运,33,000520
601288.SH,银行-银行-国有大型银行,17,601288
300581.SZ,国防军工-军工装备-航空装备,33,300581
002828.SZ,石油石化-油气开采及服务-油服工程,33,002828
603790.SH,基础化工-化学制品-纺织化学用品,17,603790
301297.SZ,电子-半导体-半导体设备,33,301297
688403.SH,电子-半导体-集成电路封测,17,688403
300976.SZ,电子-消费电子-消费电子零部件及组装,33,300976
002674.SZ,纺织服饰-纺织制造-辅料,33,002674
300710.SZ,通信-通信设备-通信网络设备及器件,33,300710
603285.SH,基础化工-化学制品-其他化学制品,17,603285
688605.SH,电子-半导体-半导体设备,17,688605
300692.SZ,环保-环境治理-水务及水治理,33,300692
603183.SH,社会服务-其他社会服务-专业服务,17,603183
601598.SH,交通运输-物流-物流Ⅲ,17,601598
002579.SZ,电子-元件-印制电路板,33,002579
601901.SH,非银金融-证券-证券Ⅲ,17,601901
002571.SZ,轻工制造-家居用品-其他家居用品,33,002571
002832.SZ,纺织服饰-服装家纺-服装,33,002832
688033.SH,电力设备-光伏设备-光伏辅材,22,688033
603078.SH,电子-电子化学品-电子化学品Ⅲ,17,603078
300916.SZ,电子-消费电子-消费电子零部件及组装,33,300916
300717.SZ,基础化工-塑料制品-其他塑料制品,33,300717
688802.SH,电子-半导体-数字芯片设计,17,688802
601133.SH,建筑装饰-建筑装饰-专业工程,17,601133
688592.SH,通信-通信设备-通信终端及配件,17,688592
002708.SZ,汽车-汽车零部件-底盘与发动机系统,33,002708
000811.SZ,机械设备-通用设备-制冷空调设备,33,000811
301043.SZ,机械设备-通用设备-制冷空调设备,33,301043
601398.SH,银行-银行-国有大型银行,17,601398
603889.SH,纺织服饰-纺织制造-其他纺织,17,603889
001301.SZ,电力设备-电池-电池化学品,33,001301
601211.SH,非银金融-证券-证券Ⅲ,17,601211
002938.SZ,电子-元件-印制电路板,33,002938
688808.SH,机械设备-通用设备-仪器仪表,17,688808
600741.SH,汽车-汽车零部件-车身附件及饰件,17,600741
605228.SH,汽车-汽车零部件-车身附件及饰件,17,605228
301339.SZ,计算机-计算机设备-其他计算机设备,33,301339
002625.SZ,国防军工-军工装备-航空装备,33,002625
601088.SH,煤炭-煤炭开采加工-煤炭开采,17,601088
603375.SH,电子-半导体-模拟芯片设计,17,603375
000838.SZ,房地产-房地产-住宅开发,33,000838
300260.SZ,轻工制造-包装印刷-包装,33,300260
002876.SZ,电子-光学光电子-面板,33,002876
600491.SH,建筑装饰-建筑装饰-房屋建设,22,600491
002191.SZ,轻工制造-包装印刷-包装,33,002191
002602.SZ,传媒-游戏-游戏Ⅲ,33,002602
920885.BJ,机械设备-自动化设备-工控设备,151,920885
603031.SH,电力设备-电池-其他电池,17,603031
002241.SZ,电子-消费电子-消费电子零部件及组装,33,002241
601998.SH,银行-银行-股份制银行,17,601998
688230.SH,电子-半导体-分立器件,17,688230
688267.SH,基础化工-化学制品-其他化学制品,17,688267
300469.SZ,计算机-软件开发-垂直应用软件,33,300469
688291.SH,计算机-软件开发-垂直应用软件,17,688291
000519.SZ,国防军工-军工装备-地面兵装,33,000519
688328.SH,机械设备-专用设备-其他专用设备,17,688328
300304.SZ,汽车-汽车零部件-汽车电子电气系统,33,300304
603130.SH,纺织服饰-纺织制造-其他纺织,17,603130
001314.SZ,电子-消费电子-消费电子零部件及组装,33,001314
000007.SZ,商贸零售-零售-商业物业经营,33,000007
605007.SH,轻工制造-造纸-造纸Ⅲ,17,605007
600036.SH,银行-银行-股份制银行,17,600036
300666.SZ,电子-半导体-半导体材料,33,300666
688041.SH,电子-半导体-数字芯片设计,17,688041
002067.SZ,轻工制造-造纸-造纸Ⅲ,33,002067
002389.SZ,国防军工-军工装备-航空装备,33,002389
300815.SZ,环保-环境治理-固废治理,33,300815
301112.SZ,机械设备-自动化设备-机器人,33,301112
920765.BJ,轻工制造-家居用品-成品家居,151,920765
300860.SZ,社会服务-其他社会服务-专业服务,33,300860
603685.SH,电子-光学光电子-LED,17,603685
605303.SH,建筑装饰-建筑装饰-装饰园林,17,605303
688061.SH,电子-半导体-模拟芯片设计,17,688061
300212.SZ,计算机-IT服务-IT服务Ⅲ,33,300212
603048.SH,汽车-汽车零部件-车身附件及饰件,17,603048
688179.SH,基础化工-化学制品-其他化学制品,17,688179
920857.BJ,电子-消费电子-消费电子零部件及组装,151,920857
300491.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,300491
300419.SZ,计算机-IT服务-IT服务Ⅲ,33,300419
601988.SH,银行-银行-国有大型银行,17,601988
300540.SZ,机械设备-专用设备-其他专用设备,33,300540
300184.SZ,电子-其他电子-其他电子Ⅲ,33,300184
002725.SZ,汽车-汽车零部件-轮胎轮毂,33,002725
605389.SH,机械设备-工程机械-工程机械Ⅲ,17,605389
605018.SH,汽车-汽车零部件-其他汽车零部件,17,605018
601002.SH,机械设备-通用设备-金属制品,17,601002
300833.SZ,机械设备-专用设备-其他专用设备,33,300833
603679.SH,电子-光学光电子-LED,17,603679
688697.SH,机械设备-通用设备-机床工具,17,688697
002306.SZ,社会服务-旅游及酒店-餐饮,33,002306
603327.SH,电子-消费电子-消费电子零部件及组装,17,603327
600191.SH,农林牧渔-农产品加工-其他农产品加工,17,600191
601326.SH,交通运输-港口航运-港口,17,601326
605298.SH,机械设备-轨交设备-轨交设备Ⅲ,17,605298
600562.SH,国防军工-军工电子-军工电子Ⅲ,17,600562
601208.SH,基础化工-塑料制品-膜材料,17,601208
301302.SZ,国防军工-军工电子-军工电子Ⅲ,33,301302
300538.SZ,基础化工-塑料制品-改性塑料,33,300538
000859.SZ,基础化工-塑料制品-膜材料,33,000859
300879.SZ,机械设备-专用设备-农用机械,33,300879
301316.SZ,计算机-IT服务-IT服务Ⅲ,33,301316
600333.SH,公用事业-燃气-燃气Ⅲ,17,600333
002650.SZ,食品饮料-食品加工制造-调味发酵品,33,002650
301629.SZ,电子-半导体-半导体设备,33,301629
688206.SH,计算机-软件开发-垂直应用软件,17,688206
300939.SZ,电子-光学光电子-面板,33,300939
603869.SH,计算机-IT服务-IT服务Ⅲ,22,603869
688727.SH,电子-半导体-半导体材料,17,688727
002142.SZ,银行-银行-城商行,33,002142
605050.SH,交通运输-物流-物流Ⅲ,17,605050
600743.SH,房地产-房地产-房地产服务,17,600743
603359.SH,环保-环境治理-综合环境治理,22,603359
002119.SZ,电子-半导体-半导体材料,33,002119
688310.SH,机械设备-自动化设备-其他自动化设备,17,688310
002812.SZ,电力设备-电池-电池化学品,33,002812
603213.SH,基础化工-化学原料-氯碱,17,603213
600015.SH,银行-银行-股份制银行,17,600015
600784.SH,基础化工-化学原料-无机盐,17,600784
600519.SH,食品饮料-白酒-白酒Ⅲ,17,600519
300091.SZ,机械设备-通用设备-其他通用设备,33,300091
688545.SH,电子-电子化学品-电子化学品Ⅲ,17,688545
601019.SH,传媒-文化传媒-出版,17,601019
300709.SZ,电子-消费电子-消费电子零部件及组装,33,300709
300236.SZ,电子-电子化学品-电子化学品Ⅲ,33,300236
002175.SZ,机械设备-通用设备-仪器仪表,33,002175
300557.SZ,机械设备-通用设备-仪器仪表,33,300557
002971.SZ,基础化工-化学制品-其他化学制品,33,002971
002003.SZ,纺织服饰-纺织制造-辅料,33,002003
003023.SZ,家用电器-小家电-小家电Ⅲ,33,003023
600107.SH,纺织服饰-服装家纺-服装,22,600107
601166.SH,银行-银行-股份制银行,17,601166
605180.SH,纺织服饰-纺织制造-其他纺织,17,605180
600667.SH,建筑装饰-建筑装饰-工程咨询服务,17,600667
300687.SZ,计算机-IT服务-IT服务Ⅲ,33,300687
603766.SH,汽车-汽车服务及其他-其他运输设备,17,603766
301319.SZ,电子-电子化学品-电子化学品Ⅲ,33,301319
688591.SH,电子-半导体-数字芯片设计,17,688591
601919.SH,交通运输-港口航运-航运,17,601919
920489.BJ,基础化工-化学原料-其他化学原料,151,920489
002214.SZ,国防军工-军工电子-军工电子Ⅲ,33,002214
603558.SH,纺织服饰-服装家纺-鞋帽及其他,17,603558
002331.SZ,计算机-IT服务-IT服务Ⅲ,33,002331
300035.SZ,电力设备-电池-电池化学品,33,300035
688325.SH,电子-半导体-模拟芯片设计,17,688325
