股票代码,所属同花顺行业,market_code,code
300201.SZ,机械设备-工程机械-工程机械Ⅲ,33,300201
300474.SZ,国防军工-军工电子-军工电子Ⅲ,33,300474
301095.SZ,计算机-软件开发-垂直应用软件,33,301095
300077.SZ,电子-半导体-数字芯片设计,33,300077
688484.SH,电子-半导体-模拟芯片设计,17,688484
301248.SZ,计算机-IT服务-IT服务Ⅲ,33,301248
688518.SH,机械设备-自动化设备-激光设备,17,688518
688362.SH,电子-半导体-集成电路封测,17,688362
688010.SH,电子-光学光电子-光学元件,17,688010
301018.SZ,机械设备-通用设备-制冷空调设备,33,301018
688693.SH,电子-半导体-分立器件,17,688693
300687.SZ,计算机-IT服务-IT服务Ⅲ,33,300687
688729.SH,电子-半导体-半导体设备,17,688729
688173.SH,电子-半导体-模拟芯片设计,17,688173
301396.SZ,计算机-IT服务-IT服务Ⅲ,33,301396
688272.SH,国防军工-军工电子-军工电子Ⅲ,17,688272
688181.SH,电子-光学光电子-面板,17,688181
301588.SZ,基础化工-塑料制品-其他塑料制品,33,301588
301696.SZ,国防军工-军工装备-航空装备,33,301696
300566.SZ,电子-光学光电子-光学元件,33,300566
688020.SH,电子-电子化学品-电子化学品Ⅲ,17,688020
301043.SZ,机械设备-通用设备-制冷空调设备,33,301043
688619.SH,计算机-计算机设备-安防设备,17,688619
301115.SZ,社会服务-其他社会服务-专业服务,33,301115
920725.BJ,机械设备-通用设备-磨具磨料,151,920725
301189.SZ,电子-消费电子-品牌消费电子,33,301189
688670.SH,医药生物-生物制品-疫苗,17,688670
301297.SZ,电子-半导体-半导体设备,33,301297
301226.SZ,机械设备-通用设备-其他通用设备,33,301226
301321.SZ,电子-光学光电子-面板,33,301321
688550.SH,电子-电子化学品-电子化学品Ⅲ,17,688550
688508.SH,电子-半导体-模拟芯片设计,17,688508
688548.SH,电子-电子化学品-电子化学品Ⅲ,17,688548
300083.SZ,机械设备-通用设备-机床工具,33,300083
688165.SH,机械设备-自动化设备-机器人,17,688165
301016.SZ,机械设备-轨交设备-轨交设备Ⅲ,33,301016
300456.SZ,电子-半导体-集成电路制造,33,300456
300354.SZ,机械设备-通用设备-仪器仪表,33,300354
300852.SZ,电子-元件-印制电路板,33,300852
301051.SZ,电子-消费电子-消费电子零部件及组装,33,301051
300752.SZ,电子-光学光电子-LED,33,300752
300508.SZ,计算机-计算机设备-其他计算机设备,33,300508
300572.SZ,机械设备-通用设备-仪器仪表,33,300572
300128.SZ,电力设备-电池-锂电专用设备,33,300128
688499.SH,电力设备-电池-锂电专用设备,17,688499
301183.SZ,电子-光学光电子-光学元件,33,301183
688345.SH,电力设备-电池-锂电池,17,688345
688279.SH,电子-半导体-数字芯片设计,17,688279
688702.SH,电子-半导体-数字芯片设计,17,688702
688259.SH,电子-半导体-数字芯片设计,17,688259
688084.SH,国防军工-军工电子-军工电子Ⅲ,17,688084
301123.SZ,电子-消费电子-消费电子零部件及组装,33,301123
688019.SH,电子-电子化学品-电子化学品Ⅲ,17,688019
301205.SZ,通信-通信设备-通信网络设备及器件,33,301205
688158.SH,计算机-IT服务-IT服务Ⅲ,17,688158
300670.SZ,电力设备-电网设备-输变电设备,33,300670
301107.SZ,机械设备-通用设备-其他通用设备,33,301107
300863.SZ,汽车-汽车零部件-汽车电子电气系统,33,300863
688601.SH,电子-半导体-模拟芯片设计,17,688601
688103.SH,电子-其他电子-其他电子Ⅲ,17,688103
688011.SH,国防军工-军工电子-军工电子Ⅲ,17,688011
688655.SH,电子-元件-印制电路板,17,688655
300007.SZ,机械设备-通用设备-仪器仪表,33,300007
688150.SH,电子-电子化学品-电子化学品Ⅲ,17,688150
688191.SH,计算机-IT服务-IT服务Ⅲ,17,688191
688057.SH,环保-环境治理-水务及水治理,17,688057
688322.SH,电子-光学光电子-光学元件,17,688322
688648.SH,机械设备-通用设备-其他通用设备,17,688648
300843.SZ,电子-消费电子-消费电子零部件及组装,33,300843
300162.SZ,电子-光学光电子-LED,33,300162
688306.SH,机械设备-自动化设备-其他自动化设备,17,688306
300586.SZ,基础化工-塑料制品-改性塑料,33,300586
688301.SH,医药生物-医疗器械-医疗设备,17,688301
300596.SZ,基础化工-化学制品-其他化学制品,33,300596
301479.SZ,电子-光学光电子-光学元件,33,301479
301392.SZ,机械设备-专用设备-其他专用设备,33,301392
002808.SZ,电子-光学光电子-光学元件,37,002808
688486.SH,电子-半导体-数字芯片设计,17,688486
300037.SZ,电力设备-电池-电池化学品,33,300037
301626.SZ,电子-消费电子-消费电子零部件及组装,33,301626
300951.SZ,电子-消费电子-消费电子零部件及组装,33,300951
300053.SZ,电子-半导体-数字芯片设计,33,300053
301312.SZ,机械设备-自动化设备-工控设备,33,301312
300568.SZ,电力设备-电池-电池化学品,33,300568
688790.SH,电子-半导体-模拟芯片设计,17,688790
688559.SH,机械设备-自动化设备-激光设备,17,688559
688213.SH,电子-半导体-数字芯片设计,17,688213
688018.SH,电子-半导体-数字芯片设计,17,688018
300101.SZ,国防军工-军工电子-军工电子Ⅲ,33,300101
300984.SZ,机械设备-通用设备-其他通用设备,33,300984
688233.SH,电子-半导体-半导体材料,17,688233
300259.SZ,机械设备-通用设备-仪器仪表,33,300259
300655.SZ,电子-电子化学品-电子化学品Ⅲ,33,300655
688187.SH,机械设备-轨交设备-轨交设备Ⅲ,17,688187
001399.SZ,电子-光学光电子-面板,33,001399
002310.SZ,公用事业-电力-新能源发电,33,002310
300179.SZ,机械设备-通用设备-磨具磨料,33,300179
688107.SH,电子-半导体-数字芯片设计,17,688107
002628.SZ,建筑装饰-建筑装饰-基础建设,33,002628
301528.SZ,机械设备-通用设备-仪器仪表,33,301528
000017.SZ,纺织服饰-服装家纺-饰品,33,000017
000620.SZ,房地产-房地产-住宅开发,33,000620
002615.SZ,轻工制造-家居用品-其他家居用品,33,002615
603577.SH,电力设备-电网设备-线缆部件及其他,17,603577
002446.SZ,国防军工-军工电子-军工电子Ⅲ,33,002446
002631.SZ,轻工制造-家居用品-瓷砖地板,33,002631
603928.SH,基础化工-塑料制品-合成树脂,17,603928
605018.SH,汽车-汽车零部件-其他汽车零部件,17,605018
002182.SZ,有色金属-小金属-其他小金属,33,002182
000801.SZ,家用电器-黑色家电-其他黑色家电,33,000801
600707.SH,电子-光学光电子-面板,17,600707
000967.SZ,环保-环保设备-环保设备Ⅲ,33,000967
002036.SZ,电子-光学光电子-光学元件,33,002036
603222.SH,医药生物-医疗器械-医疗耗材,17,603222
002600.SZ,电子-消费电子-消费电子零部件及组装,33,002600
000012.SZ,建筑材料-建筑材料-玻璃玻纤,33,000012
603657.SH,家用电器-白色家电-家电零部件,17,603657
002921.SZ,汽车-汽车零部件-其他汽车零部件,33,002921
301281.SZ,医药生物-化学制药-化学制剂,33,301281
002167.SZ,有色金属-小金属-其他小金属,33,002167
000100.SZ,电子-光学光电子-面板,33,000100
603607.SH,轻工制造-包装印刷-包装,17,603607
600601.SH,电子-元件-印制电路板,17,600601
002273.SZ,电子-光学光电子-光学元件,33,002273
002902.SZ,通信-通信设备-通信网络设备及器件,33,002902
000829.SZ,商贸零售-零售-专业连锁,33,000829
603125.SH,基础化工-化学制品-其他化学制品,17,603125
600113.SH,商贸零售-零售-商业物业经营,17,600113
603130.SH,纺织服饰-纺织制造-其他纺织,17,603130
002849.SZ,机械设备-通用设备-仪器仪表,33,002849
600846.SH,建筑装饰-建筑装饰-工程咨询服务,17,600846
002208.SZ,房地产-房地产-住宅开发,33,002208
000026.SZ,纺织服饰-服装家纺-饰品,33,000026
001331.SZ,公用事业-燃气-燃气Ⅲ,33,001331
002407.SZ,基础化工-化学制品-氟化工,33,002407
002402.SZ,家用电器-白色家电-家电零部件,33,002402
603983.SH,美容护理-美容护理-化妆品,17,603983
603950.SH,汽车-汽车零部件-底盘与发动机系统,17,603950
603211.SH,汽车-汽车零部件-其他汽车零部件,17,603211
603226.SH,轻工制造-家居用品-瓷砖地板,17,603226
603005.SH,电子-半导体-集成电路封测,17,603005
003043.SZ,电子-半导体-半导体设备,33,003043
601882.SH,机械设备-通用设备-机床工具,17,601882
603067.SH,基础化工-化学原料-无机盐,17,603067
001358.SZ,基础化工-化学制品-其他化学制品,33,001358
002805.SZ,电力设备-电池-电池化学品,33,002805
603728.SH,电力设备-电机-电机Ⅲ,17,603728
001314.SZ,电子-消费电子-消费电子零部件及组装,33,001314
605133.SH,汽车-汽车零部件-底盘与发动机系统,17,605133
002119.SZ,电子-半导体-半导体材料,33,002119
002897.SZ,通信-通信设备-通信网络设备及器件,33,002897
002903.SZ,机械设备-通用设备-机床工具,33,002903
603019.SH,计算机-计算机设备-其他计算机设备,17,603019
603379.SH,基础化工-化学制品-氟化工,17,603379
603061.SH,电子-半导体-半导体设备,17,603061
600379.SH,电力设备-电网设备-输变电设备,17,600379
000603.SZ,有色金属-工业金属-铅锌,33,000603
000818.SZ,基础化工-化学原料-氯碱,33,000818
600819.SH,建筑材料-建筑材料-玻璃玻纤,17,600819
603120.SH,基础化工-化学制品-其他化学制品,17,603120
002955.SZ,电子-光学光电子-面板,33,002955
002587.SZ,电子-光学光电子-LED,33,002587
603662.SH,机械设备-通用设备-仪器仪表,17,603662
002929.SZ,通信-通信服务-通信工程及服务,33,002929
605208.SH,有色金属-工业金属-铝,17,605208
603322.SH,计算机-IT服务-IT服务Ⅲ,17,603322
001237.SZ,机械设备-通用设备-制冷空调设备,33,001237
002009.SZ,机械设备-专用设备-其他专用设备,33,002009
600184.SH,国防军工-军工装备-地面兵装,17,600184
603459.SH,电子-元件-印制电路板,17,603459
603991.SH,电子-半导体-半导体材料,17,603991
002931.SZ,机械设备-通用设备-金属制品,33,002931
600367.SH,基础化工-化学原料-无机盐,17,600367
003009.SZ,国防军工-军工装备-航天装备,33,003009
000811.SZ,机械设备-通用设备-制冷空调设备,33,000811
603823.SH,基础化工-化学制品-涂料油墨,17,603823
002290.SZ,家用电器-白色家电-家电零部件,33,002290
002779.SZ,机械设备-专用设备-农用机械,33,002779
603290.SH,电子-半导体-分立器件,17,603290
600391.SH,国防军工-军工装备-航空装备,17,600391
605111.SH,电子-半导体-分立器件,17,605111
002518.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,002518
603236.SH,通信-通信设备-通信终端及配件,17,603236
600378.SH,基础化工-化学制品-氟化工,17,600378
600783.SH,非银金融-多元金融-多元金融Ⅲ,17,600783
002738.SZ,有色金属-小金属-其他小金属,33,002738
001229.SZ,计算机-计算机设备-其他计算机设备,33,001229
603078.SH,电子-电子化学品-电子化学品Ⅲ,17,603078
000970.SZ,有色金属-金属新材料-磁性材料,33,000970
600737.SH,农林牧渔-农产品加工-其他农产品加工,17,600737
603118.SH,通信-通信设备-通信终端及配件,17,603118
600363.SH,电子-消费电子-消费电子零部件及组装,17,600363
002472.SZ,汽车-汽车零部件-底盘与发动机系统,33,002472
600641.SH,电子-半导体-半导体材料,17,600641
002747.SZ,机械设备-自动化设备-机器人,33,002747
002830.SZ,建筑装饰-建筑装饰-装饰园林,33,002830
002202.SZ,电力设备-风电设备-风电整机,33,002202
603366.SH,家用电器-厨卫电器-厨卫电器Ⅲ,17,603366
000938.SZ,计算机-IT服务-IT服务Ⅲ,33,000938
002396.SZ,通信-通信设备-通信网络设备及器件,33,002396
603985.SH,电力设备-风电设备-风电零部件,17,603985
002106.SZ,电子-光学光电子-面板,33,002106
002654.SZ,电子-光学光电子-LED,33,002654
000859.SZ,基础化工-塑料制品-膜材料,33,000859
002833.SZ,机械设备-专用设备-其他专用设备,33,002833
600405.SH,电力设备-其他电源设备-其他电源设备Ⅲ,17,600405
301067.SZ,电子-消费电子-消费电子零部件及组装,33,301067
603212.SH,电力设备-光伏设备-光伏辅材,17,603212
301210.SZ,电力设备-电池-锂电池,33,301210
603033.SH,基础化工-橡胶制品-其他橡胶制品,17,603033
600076.SH,轻工制造-包装印刷-包装,17,600076
603335.SH,汽车-汽车零部件-轮胎轮毂,17,603335
002053.SZ,公用事业-电力-新能源发电,33,002053
002638.SZ,电子-光学光电子-LED,33,002638
688798.SH,电子-半导体-模拟芯片设计,17,688798
000566.SZ,医药生物-化学制药-化学制剂,33,000566
688218.SH,机械设备-自动化设备-机器人,17,688218
688037.SH,电子-半导体-半导体设备,17,688037
300476.SZ,电子-元件-印制电路板,33,300476
300739.SZ,电子-元件-印制电路板,33,300739
688512.SH,电子-半导体-模拟芯片设计,17,688512
688372.SH,电子-半导体-集成电路封测,17,688372
688159.SH,通信-通信设备-通信终端及配件,17,688159
300548.SZ,通信-通信设备-通信网络设备及器件,33,300548
002845.SZ,电子-光学光电子-面板,33,002845
000004.SZ,计算机-软件开发-横向通用软件,37,000004
688629.SH,国防军工-军工电子-军工电子Ⅲ,17,688629
301592.SZ,国防军工-军工电子-军工电子Ⅲ,33,301592
300342.SZ,家用电器-白色家电-家电零部件,33,300342
300257.SZ,机械设备-通用设备-其他通用设备,33,300257
688416.SH,电子-半导体-数字芯片设计,17,688416
688811.SH,有色金属-金属新材料-其他金属新材料,17,688811
688400.SH,机械设备-自动化设备-其他自动化设备,17,688400
002898.SZ,医药生物-化学制药-化学制剂,37,002898
688216.SH,电子-半导体-集成电路封测,17,688216
688033.SH,电力设备-光伏设备-光伏辅材,22,688033
688498.SH,电子-半导体-分立器件,17,688498
300570.SZ,通信-通信设备-通信网络设备及器件,33,300570
688239.SH,国防军工-军工装备-航空装备,17,688239
688170.SH,机械设备-自动化设备-激光设备,17,688170
688571.SH,基础化工-化学制品-涂料油墨,17,688571
688669.SH,基础化工-塑料制品-改性塑料,17,688669
300241.SZ,电子-光学光电子-LED,33,300241
000021.SZ,电子-消费电子-消费电子零部件及组装,33,000021
300166.SZ,计算机-IT服务-IT服务Ⅲ,33,300166
688381.SH,电子-半导体-模拟芯片设计,17,688381
000725.SZ,电子-光学光电子-面板,33,000725
688585.SH,基础化工-塑料制品-合成树脂,17,688585
920045.BJ,通信-通信设备-通信网络设备及器件,151,920045
301041.SZ,电子-元件-印制电路板,33,301041
300936.SZ,电子-元件-印制电路板,33,300936
300442.SZ,通信-通信服务-通信应用增值服务,33,300442
688155.SH,电力设备-电池-锂电池,17,688155
300502.SZ,通信-通信设备-通信网络设备及器件,33,300502
300401.SZ,医药生物-化学制药-原料药,33,300401
002222.SZ,电子-光学光电子-光学元件,33,002222
688305.SH,机械设备-通用设备-机床工具,17,688305
688371.SH,电子-电子化学品-电子化学品Ⅲ,17,688371
688357.SH,基础化工-化学制品-其他化学制品,17,688357
002281.SZ,通信-通信设备-通信网络设备及器件,33,002281
301678.SZ,电子-半导体-半导体材料,33,301678
301683.SZ,基础化工-化学制品-涂料油墨,33,301683
688127.SH,电子-光学光电子-光学元件,17,688127
300684.SZ,电子-电子化学品-电子化学品Ⅲ,33,300684
688603.SH,电子-电子化学品-电子化学品Ⅲ,17,688603
603407.SH,有色金属-小金属-其他小金属,17,603407
301228.SZ,社会服务-其他社会服务-专业服务,33,301228
300102.SZ,电子-光学光电子-LED,33,300102
300782.SZ,电子-半导体-模拟芯片设计,33,300782
688388.SH,电力设备-电池-锂电池,17,688388
300263.SZ,机械设备-通用设备-其他通用设备,33,300263
002653.SZ,医药生物-化学制药-化学制剂,33,002653
688160.SH,机械设备-自动化设备-工控设备,17,688160
300667.SZ,机械设备-通用设备-仪器仪表,33,300667
688332.SH,电子-半导体-数字芯片设计,17,688332
688049.SH,电子-半导体-数字芯片设计,17,688049
300895.SZ,通信-通信服务-通信应用增值服务,33,300895
688130.SH,电子-半导体-模拟芯片设计,17,688130
688261.SH,电子-半导体-分立器件,17,688261
603296.SH,电子-消费电子-消费电子零部件及组装,17,603296
688661.SH,电子-消费电子-消费电子零部件及组装,17,688661
688097.SH,机械设备-自动化设备-其他自动化设备,17,688097
300006.SZ,医药生物-化学制药-化学制剂,33,300006
688450.SH,电力设备-电网设备-电气自控设备,17,688450
000536.SZ,电子-光学光电子-面板,33,000536
688252.SH,电子-半导体-数字芯片设计,17,688252
688262.SH,电子-半导体-数字芯片设计,17,688262
300382.SZ,机械设备-专用设备-其他专用设备,33,300382
920493.BJ,计算机-IT服务-IT服务Ⅲ,151,920493
301307.SZ,通信-通信设备-通信网络设备及器件,33,301307
300118.SZ,电力设备-光伏设备-光伏电池组件,33,300118
002463.SZ,电子-元件-印制电路板,33,002463
920476.BJ,机械设备-通用设备-仪器仪表,151,920476
300990.SZ,机械设备-通用设备-制冷空调设备,33,300990
002409.SZ,电子-半导体-半导体材料,33,002409
688291.SH,计算机-软件开发-垂直应用软件,17,688291
688439.SH,国防军工-军工电子-军工电子Ⅲ,17,688439
003015.SZ,电子-光学光电子-光学元件,33,003015
688610.SH,机械设备-通用设备-仪器仪表,17,688610
688788.SH,国防军工-军工电子-军工电子Ⅲ,17,688788
300420.SZ,机械设备-通用设备-其他通用设备,33,300420
603683.SH,基础化工-化学制品-其他化学制品,17,603683
002130.SZ,电子-其他电子-其他电子Ⅲ,33,002130
688270.SH,电子-半导体-模拟芯片设计,22,688270
300735.SZ,电子-消费电子-消费电子零部件及组装,33,300735
002972.SZ,机械设备-轨交设备-轨交设备Ⅲ,33,002972
688028.SH,机械设备-通用设备-磨具磨料,17,688028
301280.SZ,家用电器-白色家电-家电零部件,33,301280
300776.SZ,电力设备-光伏设备-光伏加工设备,33,300776
603311.SH,家用电器-白色家电-家电零部件,17,603311
600539.SH,商贸零售-互联网电商-互联网电商Ⅲ,17,600539
300506.SZ,建筑装饰-建筑装饰-装饰园林,33,300506
688582.SH,电子-半导体-模拟芯片设计,17,688582
002319.SZ,基础化工-化学制品-涂料油墨,33,002319
002796.SZ,通信-通信设备-通信网络设备及器件,33,002796
000727.SZ,电子-光学光电子-面板,33,000727
002338.SZ,国防军工-军工电子-军工电子Ⅲ,33,002338
600589.SH,计算机-IT服务-IT服务Ⅲ,17,600589
002843.SZ,机械设备-通用设备-金属制品,33,002843
688153.SH,电子-半导体-模拟芯片设计,17,688153
688726.SH,电力设备-光伏设备-光伏加工设备,17,688726
688733.SH,电力设备-电池-电池化学品,17,688733
688609.SH,家用电器-黑色家电-其他黑色家电,17,688609
920699.BJ,家用电器-白色家电-家电零部件,151,920699
300607.SZ,机械设备-自动化设备-机器人,33,300607
002475.SZ,电子-消费电子-消费电子零部件及组装,33,002475
301413.SZ,机械设备-通用设备-仪器仪表,33,301413
688432.SH,电子-半导体-半导体材料,17,688432
688391.SH,电子-半导体-模拟芯片设计,17,688391
300480.SZ,机械设备-专用设备-能源及重型设备,33,300480
601689.SH,汽车-汽车零部件-底盘与发动机系统,17,601689
688558.SH,机械设备-通用设备-机床工具,17,688558
688653.SH,电子-半导体-模拟芯片设计,17,688653
688458.SH,电子-半导体-模拟芯片设计,17,688458
688511.SH,国防军工-军工电子-军工电子Ⅲ,17,688511
688662.SH,电子-其他电子-其他电子Ⅲ,17,688662
300657.SZ,电子-元件-印制电路板,33,300657
920578.BJ,机械设备-自动化设备-机器人,151,920578
688141.SH,电子-半导体-模拟芯片设计,17,688141
688591.SH,电子-半导体-数字芯片设计,17,688591
300115.SZ,电子-消费电子-消费电子零部件及组装,33,300115
688256.SH,电子-半导体-数字芯片设计,17,688256
300567.SZ,机械设备-通用设备-仪器仪表,33,300567
300807.SZ,计算机-计算机设备-其他计算机设备,33,300807
301093.SZ,医药生物-医疗器械-医疗耗材,33,301093
301606.SZ,电子-消费电子-品牌消费电子,33,301606
688125.SH,机械设备-自动化设备-工控设备,17,688125
603757.SH,机械设备-通用设备-其他通用设备,17,603757
920510.BJ,机械设备-通用设备-金属制品,151,920510
603333.SH,电力设备-电网设备-线缆部件及其他,17,603333
600288.SH,计算机-软件开发-横向通用软件,17,600288
001389.SZ,电子-元件-印制电路板,33,001389
300905.SZ,基础化工-化学纤维-其他纤维,33,300905
300390.SZ,电力设备-电池-电池化学品,33,300390
600879.SH,国防军工-军工装备-航天装备,17,600879
000034.SZ,计算机-IT服务-IT服务Ⅲ,33,000034
603038.SH,建筑材料-建筑材料-其他建材,17,603038
600545.SH,机械设备-专用设备-纺织服装设备,17,600545
300316.SZ,电力设备-光伏设备-光伏加工设备,33,300316
688055.SH,电子-光学光电子-面板,17,688055
688052.SH,电子-半导体-模拟芯片设计,17,688052
600259.SH,有色金属-小金属-稀土,17,600259
688378.SH,电子-电子化学品-电子化学品Ⅲ,17,688378
688539.SH,机械设备-通用设备-仪器仪表,17,688539
688002.SH,国防军工-军工电子-军工电子Ⅲ,17,688002
000593.SZ,公用事业-燃气-燃气Ⅲ,33,000593
300331.SZ,电子-光学光电子-光学元件,33,300331
603501.SH,电子-半导体-数字芯片设计,17,603501
688636.SH,国防军工-军工电子-军工电子Ⅲ,17,688636
688231.SH,国防军工-军工装备-航空装备,17,688231
300661.SZ,电子-半导体-模拟芯片设计,33,300661
000519.SZ,国防军工-军工装备-地面兵装,33,000519
300708.SZ,电子-光学光电子-LED,33,300708
300861.SZ,机械设备-通用设备-磨具磨料,33,300861
688698.SH,机械设备-自动化设备-工控设备,17,688698
301282.SZ,电子-元件-印制电路板,33,301282
001283.SZ,电力设备-电池-锂电池,33,001283
688210.SH,电子-消费电子-消费电子零部件及组装,17,688210
300985.SZ,机械设备-通用设备-金属制品,33,300985
688618.SH,通信-通信设备-通信网络设备及器件,17,688618
300301.SZ,电子-光学光电子-LED,33,300301
600237.SH,电子-元件-被动元件,17,600237
301397.SZ,汽车-汽车零部件-底盘与发动机系统,33,301397
605488.SH,基础化工-塑料制品-膜材料,17,605488
603901.SH,机械设备-专用设备-印刷包装机械,17,603901
301112.SZ,机械设备-自动化设备-机器人,33,301112
688258.SH,计算机-IT服务-IT服务Ⅲ,17,688258
300991.SZ,电子-其他电子-其他电子Ⅲ,33,300991
002935.SZ,国防军工-军工电子-军工电子Ⅲ,33,002935
688379.SH,机械设备-通用设备-金属制品,17,688379
603666.SH,机械设备-自动化设备-机器人,17,603666
002212.SZ,计算机-软件开发-横向通用软件,33,002212
300894.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,33,300894
002057.SZ,社会服务-其他社会服务-专业服务,33,002057
300751.SZ,电力设备-光伏设备-光伏加工设备,33,300751
002979.SZ,机械设备-自动化设备-机器人,33,002979
000062.SZ,电子-其他电子-其他电子Ⅲ,33,000062
002857.SZ,电力设备-电网设备-电气自控设备,33,002857
002134.SZ,电子-元件-印制电路板,33,002134
300738.SZ,通信-通信服务-通信应用增值服务,33,300738
300602.SZ,电子-消费电子-消费电子零部件及组装,33,300602
001287.SZ,电子-其他电子-其他电子Ⅲ,33,001287
300802.SZ,机械设备-自动化设备-其他自动化设备,33,300802
300679.SZ,电子-消费电子-消费电子零部件及组装,33,300679
003017.SZ,基础化工-化学原料-无机盐,33,003017
920179.BJ,电子-半导体-半导体材料,151,920179
300814.SZ,电子-元件-印制电路板,33,300814
603667.SH,机械设备-通用设备-金属制品,17,603667
600877.SH,电子-半导体-模拟芯片设计,17,600877
300623.SZ,电子-半导体-分立器件,33,300623
688563.SH,国防军工-军工装备-航空装备,17,688563
600105.SH,通信-通信设备-通信线缆及配套,17,600105
920035.BJ,机械设备-通用设备-仪器仪表,151,920035
301487.SZ,电力设备-电池-电池化学品,33,301487
605167.SH,建筑装饰-建筑装饰-专业工程,17,605167
300694.SZ,汽车-汽车零部件-底盘与发动机系统,33,300694
002683.SZ,基础化工-化学制品-民爆用品,33,002683
300121.SZ,基础化工-橡胶制品-其他橡胶制品,33,300121
002126.SZ,汽车-汽车零部件-底盘与发动机系统,33,002126
603219.SH,家用电器-小家电-小家电Ⅲ,17,603219
301369.SZ,电子-半导体-半导体设备,33,301369
301256.SZ,基础化工-化学原料-无机盐,33,301256
920394.BJ,轻工制造-造纸-造纸Ⅲ,151,920394
688179.SH,基础化工-化学制品-其他化学制品,17,688179
300578.SZ,通信-通信服务-通信应用增值服务,33,300578
300415.SZ,机械设备-专用设备-其他专用设备,33,300415
002841.SZ,电子-消费电子-品牌消费电子,33,002841
688800.SH,电子-其他电子-其他电子Ⅲ,17,688800
300024.SZ,机械设备-自动化设备-机器人,33,300024
300790.SZ,计算机-计算机设备-安防设备,33,300790
688168.SH,计算机-软件开发-横向通用软件,17,688168
002643.SZ,电子-电子化学品-电子化学品Ⅲ,33,002643
688188.SH,机械设备-自动化设备-工控设备,17,688188
301589.SZ,计算机-计算机设备-其他计算机设备,33,301589
301128.SZ,机械设备-专用设备-其他专用设备,33,301128
603100.SH,机械设备-通用设备-仪器仪表,17,603100
688336.SH,医药生物-生物制品-其他生物制品,17,688336
