code,market_code,股票代码,所属同花顺行业
600307,17,600307.SH,钢铁-钢铁-普钢
002218,33,002218.SZ,公用事业-电力-新能源发电
601118,17,601118.SH,农林牧渔-种植业与林业-其他种植业
002721,33,002721.SZ,纺织服饰-服装家纺-饰品
002323,33,002323.SZ,建筑装饰-建筑装饰-专业工程
000591,33,000591.SZ,公用事业-电力-新能源发电
600586,17,600586.SH,基础化工-化学原料-纯碱
603878,17,603878.SH,钢铁-钢铁-普钢
600986,17,600986.SH,传媒-文化传媒-广告营销
000607,33,000607.SZ,传媒-文化传媒-广告营销
000561,33,000561.SZ,国防军工-军工装备-航空装备
002679,33,002679.SZ,农林牧渔-种植业与林业-林业
002658,33,002658.SZ,环保-环保设备-环保设备Ⅲ
000990,33,000990.SZ,基础化工-化学原料-煤化工
003042,33,003042.SZ,基础化工-农化制品-农药
603212,17,603212.SH,电力设备-光伏设备-光伏辅材
002471,33,002471.SZ,电力设备-电网设备-线缆部件及其他
600916,17,600916.SH,纺织服饰-服装家纺-饰品
603939,17,603939.SH,医药生物-医药商业-药店
300450,33,300450.SZ,电力设备-电池-锂电专用设备
603051,17,603051.SH,基础化工-化学制品-其他化学制品
000159,33,000159.SZ,电力设备-光伏设备-光伏辅材
601615,17,601615.SH,电力设备-风电设备-风电整机
002112,33,002112.SZ,电力设备-电网设备-输变电设备
605016,17,605016.SH,基础化工-化学制品-食品及饲料添加剂
001337,33,001337.SZ,有色金属-贵金属-贵金属Ⅲ
600552,17,600552.SH,电子-光学光电子-面板
601012,17,601012.SH,电力设备-光伏设备-光伏电池组件
603773,17,603773.SH,电子-光学光电子-面板
601702,17,601702.SH,有色金属-工业金属-铝
001316,33,001316.SZ,石油石化-石油加工贸易-油品石化贸易
002993,33,002993.SZ,电子-消费电子-消费电子零部件及组装
002202,33,002202.SZ,电力设备-风电设备-风电整机
002943,33,002943.SZ,机械设备-通用设备-机床工具
603396,17,603396.SH,电力设备-光伏设备-光伏加工设备
002931,33,002931.SZ,机械设备-通用设备-金属制品
603200,17,603200.SH,环保-环境治理-水务及水治理
000565,33,000565.SZ,基础化工-化学制品-涂料油墨
002667,33,002667.SZ,有色金属-能源金属-锂
600774,17,600774.SH,医药生物-化学制药-化学制剂
002810,33,002810.SZ,基础化工-化学制品-其他化学制品
600531,17,600531.SH,有色金属-工业金属-铅锌
600118,17,600118.SH,国防军工-军工装备-航天装备
600959,17,600959.SH,传媒-文化传媒-电视广播
600293,17,600293.SH,建筑材料-建筑材料-玻璃玻纤
002149,33,002149.SZ,有色金属-小金属-其他小金属
002088,33,002088.SZ,建筑材料-建筑材料-耐火材料
002150,33,002150.SZ,电力设备-光伏设备-逆变器
600732,17,600732.SH,电力设备-光伏设备-光伏电池组件
600879,17,600879.SH,国防军工-军工装备-航天装备
603612,17,603612.SH,基础化工-非金属材料-非金属材料Ⅲ
002780,33,002780.SZ,纺织服饰-服装家纺-服装
300088,33,300088.SZ,电子-光学光电子-面板
002636,33,002636.SZ,电子-元件-印制电路板
000751,33,000751.SZ,有色金属-工业金属-铅锌
002865,33,002865.SZ,电力设备-光伏设备-光伏电池组件
000592,33,000592.SZ,农林牧渔-种植业与林业-林业
003038,33,003038.SZ,有色金属-工业金属-铝
003041,33,003041.SZ,纺织服饰-服装家纺-家纺
001400,33,001400.SZ,机械设备-专用设备-其他专用设备
605598,17,605598.SH,建筑装饰-建筑装饰-专业工程
603130,17,603130.SH,纺织服饰-纺织制造-其他纺织
603078,17,603078.SH,电子-电子化学品-电子化学品Ⅲ
000603,33,000603.SZ,有色金属-工业金属-铅锌
600498,17,600498.SH,通信-通信设备-通信网络设备及器件
603138,17,603138.SH,计算机-软件开发-横向通用软件
002792,33,002792.SZ,通信-通信设备-通信网络设备及器件
603920,17,603920.SH,电子-元件-印制电路板
001223,33,001223.SZ,机械设备-自动化设备-其他自动化设备
002342,33,002342.SZ,机械设备-通用设备-金属制品
002492,33,002492.SZ,交通运输-物流-物流Ⅲ
001203,33,001203.SZ,钢铁-钢铁-冶钢原料
002623,33,002623.SZ,电力设备-光伏设备-光伏辅材
002405,33,002405.SZ,计算机-软件开发-垂直应用软件
603095,17,603095.SH,机械设备-专用设备-纺织服装设备
603806,17,603806.SH,电力设备-光伏设备-光伏辅材
000593,33,000593.SZ,公用事业-燃气-燃气Ⅲ
601212,17,601212.SH,有色金属-工业金属-铜
300864,33,300864.SZ,环保-环境治理-综合环境治理
002339,33,002339.SZ,电力设备-电网设备-电气自控设备
600481,17,600481.SH,电力设备-光伏设备-硅料硅片
600340,17,600340.SH,房地产-房地产-产业地产
000630,33,000630.SZ,有色金属-工业金属-铜
000426,33,000426.SZ,有色金属-小金属-其他小金属
600076,17,600076.SH,轻工制造-包装印刷-包装
600537,17,600537.SH,电力设备-光伏设备-光伏电池组件
688378,17,688378.SH,电子-电子化学品-电子化学品Ⅲ
301125,33,301125.SZ,机械设备-通用设备-其他通用设备
688636,17,688636.SH,国防军工-军工电子-军工电子Ⅲ
688102,17,688102.SH,有色金属-金属新材料-其他金属新材料
601698,17,601698.SH,国防军工-军工装备-航天装备
002716,33,002716.SZ,有色金属-贵金属-贵金属Ⅲ
301218,33,301218.SZ,计算机-IT服务-IT服务Ⅲ
688429,17,688429.SH,电力设备-光伏设备-光伏电池组件
920227,151,920227.BJ,计算机-IT服务-IT服务Ⅲ
300758,33,300758.SZ,基础化工-化学制品-涂料油墨
920167,151,920167.BJ,电力设备-光伏设备-光伏辅材
300938,33,300938.SZ,社会服务-其他社会服务-专业服务
300342,33,300342.SZ,家用电器-白色家电-家电零部件
600343,17,600343.SH,机械设备-通用设备-其他通用设备
301171,33,301171.SZ,传媒-文化传媒-广告营销
688333,17,688333.SH,机械设备-通用设备-其他通用设备
000155,33,000155.SZ,公用事业-电力-新能源发电
000631,33,000631.SZ,综合-综合-综合Ⅲ
688011,17,688011.SH,国防军工-军工电子-军工电子Ⅲ
002459,33,002459.SZ,电力设备-光伏设备-光伏电池组件
688258,17,688258.SH,计算机-IT服务-IT服务Ⅲ
603285,17,603285.SH,基础化工-化学制品-其他化学制品
300044,33,300044.SZ,计算机-IT服务-IT服务Ⅲ
300762,33,300762.SZ,国防军工-军工电子-军工电子Ⅲ
688559,17,688559.SH,机械设备-自动化设备-激光设备
300516,33,300516.SZ,电子-其他电子-其他电子Ⅲ
688280,17,688280.SH,汽车-汽车零部件-底盘与发动机系统
002428,33,002428.SZ,有色金属-小金属-其他小金属
603185,17,603185.SH,电力设备-光伏设备-硅料硅片
688170,17,688170.SH,机械设备-自动化设备-激光设备
002969,33,002969.SZ,轻工制造-包装印刷-包装
920021,151,920021.BJ,传媒-文化传媒-电视广播
688518,17,688518.SH,机械设备-自动化设备-激光设备
300919,33,300919.SZ,电力设备-电池-电池化学品
600961,17,600961.SH,有色金属-工业金属-铅锌
301348,33,301348.SZ,电子-半导体-集成电路封测
300903,33,300903.SZ,电子-元件-印制电路板
002125,33,002125.SZ,电力设备-电池-电池化学品
688607,17,688607.SH,医药生物-医疗器械-医疗设备
300221,33,300221.SZ,基础化工-塑料制品-改性塑料
300300,33,300300.SZ,计算机-IT服务-IT服务Ⅲ
688303,17,688303.SH,电力设备-光伏设备-硅料硅片
688680,17,688680.SH,电力设备-光伏设备-光伏辅材
002853,33,002853.SZ,轻工制造-家居用品-定制家居
000833,33,000833.SZ,综合-综合-综合Ⅲ
688610,17,688610.SH,机械设备-通用设备-仪器仪表
000688,33,000688.SZ,有色金属-工业金属-铅锌
688499,17,688499.SH,电力设备-电池-锂电专用设备
301138,33,301138.SZ,机械设备-专用设备-印刷包装机械
600078,17,600078.SH,基础化工-农化制品-磷肥及磷化工
301378,33,301378.SZ,计算机-软件开发-垂直应用软件
301303,33,301303.SZ,机械设备-通用设备-仪器仪表
600641,17,600641.SH,电子-半导体-半导体材料
002036,33,002036.SZ,电子-光学光电子-光学元件
300455,33,300455.SZ,计算机-计算机设备-其他计算机设备
000547,33,000547.SZ,国防军工-军工电子-军工电子Ⅲ
600497,17,600497.SH,有色金属-工业金属-铅锌
601865,17,601865.SH,电力设备-光伏设备-光伏辅材
002860,33,002860.SZ,家用电器-白色家电-家电零部件
002129,33,002129.SZ,电力设备-光伏设备-硅料硅片
002115,33,002115.SZ,通信-通信服务-通信工程及服务
002259,33,002259.SZ,公用事业-燃气-燃气Ⅲ
688562,17,688562.SH,计算机-IT服务-IT服务Ⅲ
002992,33,002992.SZ,电子-光学光电子-LED
600438,17,600438.SH,电力设备-光伏设备-硅料硅片
600338,17,600338.SH,有色金属-工业金属-铅锌
601106,17,601106.SH,机械设备-专用设备-能源及重型设备
300058,33,300058.SZ,传媒-文化传媒-广告营销
300955,33,300955.SZ,美容护理-美容护理-化妆品
300683,33,300683.SZ,医药生物-医疗服务-医疗研发外包
688066,17,688066.SH,国防军工-军工装备-航天装备
920570,151,920570.BJ,机械设备-通用设备-其他通用设备
600302,17,600302.SH,机械设备-专用设备-纺织服装设备
920092,151,920092.BJ,计算机-IT服务-IT服务Ⅲ
300444,33,300444.SZ,电力设备-电网设备-输变电设备
300263,33,300263.SZ,机械设备-通用设备-其他通用设备
301168,33,301168.SZ,电力设备-光伏设备-光伏电池组件
603163,17,603163.SH,建筑装饰-建筑装饰-专业工程
688777,17,688777.SH,机械设备-自动化设备-工控设备
688576,17,688576.SH,医药生物-医疗器械-医疗耗材
002345,33,002345.SZ,纺织服饰-服装家纺-饰品
688006,17,688006.SH,电力设备-电池-锂电专用设备
301382,33,301382.SZ,通信-通信服务-通信应用增值服务
688200,17,688200.SH,电子-半导体-半导体设备
002182,33,002182.SZ,有色金属-小金属-其他小金属
688651,17,688651.SH,计算机-软件开发-横向通用软件
688348,17,688348.SH,电力设备-光伏设备-逆变器
301306,33,301306.SZ,社会服务-其他社会服务-专业服务
002245,33,002245.SZ,电力设备-电池-锂电池
300242,33,300242.SZ,传媒-文化传媒-广告营销
605222,17,605222.SH,电力设备-电网设备-线缆部件及其他
688598,17,688598.SH,电力设备-光伏设备-光伏辅材
600459,17,600459.SH,有色金属-小金属-其他小金属
688709,17,688709.SH,电子-半导体-模拟芯片设计
300076,33,300076.SZ,电子-光学光电子-面板
301398,33,301398.SZ,汽车-汽车零部件-车身附件及饰件
000156,33,000156.SZ,传媒-文化传媒-电视广播
600388,17,600388.SH,环保-环保设备-环保设备Ⅲ
301117,33,301117.SZ,计算机-计算机设备-安防设备
300093,33,300093.SZ,电力设备-光伏设备-光伏电池组件
000060,33,000060.SZ,有色金属-工业金属-铅锌
600651,17,600651.SH,汽车-汽车零部件-汽车电子电气系统
920207,151,920207.BJ,计算机-软件开发-垂直应用软件
300857,33,300857.SZ,电子-消费电子-消费电子零部件及组装
300099,33,300099.SZ,机械设备-专用设备-能源及重型设备
920640,151,920640.BJ,通信-通信设备-通信网络设备及器件
301338,33,301338.SZ,机械设备-专用设备-其他专用设备
301191,33,301191.SZ,通信-通信设备-通信终端及配件
688682,17,688682.SH,国防军工-军工电子-军工电子Ⅲ
002408,33,002408.SZ,石油石化-石油加工贸易-石油加工
002240,33,002240.SZ,有色金属-能源金属-锂
002465,33,002465.SZ,国防军工-军工电子-军工电子Ⅲ
002718,33,002718.SZ,建筑材料-建筑材料-其他建材
301517,33,301517.SZ,国防军工-军工电子-军工电子Ⅲ
688385,17,688385.SH,电子-半导体-数字芯片设计
002361,33,002361.SZ,基础化工-塑料制品-合成树脂
300324,33,300324.SZ,计算机-计算机设备-其他计算机设备
002756,33,002756.SZ,有色金属-能源金属-锂
605155,17,605155.SH,轻工制造-家居用品-其他家居用品
603233,17,603233.SH,医药生物-医药商业-药店
301050,33,301050.SZ,国防军工-军工电子-军工电子Ⅲ
688237,17,688237.SH,国防军工-军工装备-航空装备
603916,17,603916.SH,基础化工-化学制品-其他化学制品
920169,151,920169.BJ,机械设备-通用设备-金属制品
603538,17,603538.SH,医药生物-化学制药-原料药
688819,17,688819.SH,电力设备-电池-其他电池
300654,33,300654.SZ,传媒-文化传媒-出版
002201,33,002201.SZ,建筑材料-建筑材料-玻璃玻纤
002859,33,002859.SZ,电子-其他电子-其他电子Ⅲ
301237,33,301237.SZ,基础化工-塑料制品-膜材料
601908,17,601908.SH,公用事业-电力-新能源发电
002544,33,002544.SZ,通信-通信服务-通信工程及服务
301079,33,301079.SZ,机械设备-工程机械-工程机械Ⅲ
002426,33,002426.SZ,电子-消费电子-消费电子零部件及组装
300769,33,300769.SZ,电力设备-电池-电池化学品
300080,33,300080.SZ,电力设备-光伏设备-光伏辅材
301230,33,301230.SZ,医药生物-医疗服务-医疗研发外包
300041,33,300041.SZ,基础化工-化学制品-有机硅
002703,33,002703.SZ,汽车-汽车零部件-底盘与发动机系统
688119,17,688119.SH,建筑材料-建筑材料-耐火材料
300063,33,300063.SZ,传媒-文化传媒-广告营销
600452,17,600452.SH,公用事业-电力-电能综合服务
002340,33,002340.SZ,电力设备-电池-电池化学品
600133,17,600133.SH,环保-环境治理-综合环境治理
002545,33,002545.SZ,基础化工-农化制品-钾肥
300304,33,300304.SZ,汽车-汽车零部件-汽车电子电气系统
301658,33,301658.SZ,电力设备-光伏设备-逆变器
002546,33,002546.SZ,电力设备-电网设备-电气自控设备
300552,33,300552.SZ,计算机-计算机设备-其他计算机设备
600876,17,600876.SH,电力设备-光伏设备-光伏辅材
920971,151,920971.BJ,基础化工-非金属材料-非金属材料Ⅲ
688053,22,688053.SH,国防军工-军工电子-军工电子Ⅲ
300503,33,300503.SZ,机械设备-通用设备-其他通用设备
605488,17,605488.SH,基础化工-塑料制品-膜材料
000059,33,000059.SZ,石油石化-石油加工贸易-石油加工
300416,33,300416.SZ,社会服务-其他社会服务-专业服务
688127,17,688127.SH,电子-光学光电子-光学元件
600490,17,600490.SH,有色金属-工业金属-铜
688133,17,688133.SH,基础化工-化学制品-其他化学制品
001208,33,001208.SZ,电力设备-电网设备-线缆部件及其他
300457,33,300457.SZ,电力设备-电池-锂电专用设备
000301,33,000301.SZ,石油石化-石油加工贸易-石油加工
300747,33,300747.SZ,机械设备-自动化设备-激光设备
300045,33,300045.SZ,国防军工-军工电子-军工电子Ⅲ
300619,33,300619.SZ,电力设备-电池-锂电专用设备
002312,33,002312.SZ,基础化工-农化制品-磷肥及磷化工
600151,17,600151.SH,电力设备-光伏设备-光伏电池组件
688515,17,688515.SH,电子-半导体-模拟芯片设计
301045,33,301045.SZ,电子-光学光电子-面板
301030,33,301030.SZ,环保-环保设备-环保设备Ⅲ
300142,33,300142.SZ,医药生物-生物制品-疫苗
600783,17,600783.SH,非银金融-多元金融-多元金融Ⅲ
603037,17,603037.SH,汽车-汽车零部件-底盘与发动机系统
300900,33,300900.SZ,国防军工-军工装备-航空装备
688711,17,688711.SH,电子-半导体-分立器件
600590,17,600590.SH,国防军工-军工电子-军工电子Ⅲ
300265,33,300265.SZ,电力设备-电网设备-线缆部件及其他
688308,17,688308.SH,机械设备-通用设备-金属制品
300582,33,300582.SZ,电子-光学光电子-LED
688085,17,688085.SH,医药生物-医疗器械-医疗耗材
002921,33,002921.SZ,汽车-汽车零部件-其他汽车零部件
688365,17,688365.SH,计算机-IT服务-IT服务Ⅲ
301278,33,301278.SZ,电力设备-光伏设备-光伏电池组件
301325,33,301325.SZ,电力设备-电池-锂电专用设备
002056,33,002056.SZ,电力设备-光伏设备-光伏电池组件
002195,33,002195.SZ,计算机-IT服务-IT服务Ⅲ
002783,33,002783.SZ,基础化工-化学制品-民爆用品
688480,17,688480.SH,环保-环境治理-综合环境治理
300056,33,300056.SZ,环保-环保设备-环保设备Ⅲ
600829,17,600829.SH,医药生物-医药商业-医药流通
300036,33,300036.SZ,计算机-软件开发-垂直应用软件
688418,17,688418.SH,通信-通信设备-其他通信设备
300909,33,300909.SZ,电子-光学光电子-面板
300129,33,300129.SZ,电力设备-风电设备-风电零部件
300101,33,300101.SZ,国防军工-军工电子-军工电子Ⅲ
920564,151,920564.BJ,计算机-IT服务-IT服务Ⅲ
688567,17,688567.SH,电力设备-电池-锂电池
920046,151,920046.BJ,电力设备-电网设备-输变电设备
002582,33,002582.SZ,食品饮料-食品加工制造-休闲食品
603305,17,603305.SH,汽车-汽车零部件-底盘与发动机系统
600094,17,600094.SH,房地产-房地产-住宅开发
003009,33,003009.SZ,国防军工-军工装备-航天装备
300545,33,300545.SZ,电子-光学光电子-面板
300550,33,300550.SZ,计算机-软件开发-垂直应用软件
002565,33,002565.SZ,轻工制造-包装印刷-包装
688339,17,688339.SH,电力设备-电池-其他电池
603678,17,603678.SH,国防军工-军工电子-军工电子Ⅲ
603883,17,603883.SH,医药生物-医药商业-药店
301067,33,301067.SZ,电子-消费电子-消费电子零部件及组装
002446,33,002446.SZ,国防军工-军工电子-军工电子Ⅲ
300818,33,300818.SZ,机械设备-专用设备-能源及重型设备
002174,33,002174.SZ,传媒-游戏-游戏Ⅲ
300680,33,300680.SZ,汽车-汽车零部件-底盘与发动机系统
002585,33,002585.SZ,基础化工-塑料制品-膜材料
300445,33,300445.SZ,机械设备-通用设备-仪器仪表
300062,33,300062.SZ,电力设备-电网设备-输变电设备
605123,17,605123.SH,国防军工-军工装备-航空装备
002009,33,002009.SZ,机械设备-专用设备-其他专用设备
000657,33,000657.SZ,有色金属-小金属-钨
600198,17,600198.SH,通信-通信设备-通信终端及配件
002460,33,002460.SZ,有色金属-能源金属-锂
600703,17,600703.SH,电子-光学光电子-LED
002851,33,002851.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
300438,33,300438.SZ,电力设备-电池-锂电池
688648,17,688648.SH,机械设备-通用设备-其他通用设备
002309,33,002309.SZ,电力设备-电网设备-线缆部件及其他
603628,17,603628.SH,电力设备-光伏设备-光伏辅材
920179,151,920179.BJ,电子-半导体-半导体材料
688299,17,688299.SH,电子-光学光电子-面板
688114,17,688114.SH,医药生物-医疗器械-医疗设备
603159,17,603159.SH,机械设备-专用设备-其他专用设备
603312,17,603312.SH,电力设备-电网设备-输变电设备
920091,151,920091.BJ,机械设备-专用设备-其他专用设备
002634,33,002634.SZ,纺织服饰-服装家纺-服装
600650,17,600650.SH,交通运输-公路铁路运输-公交
300706,33,300706.SZ,电子-半导体-半导体材料
600399,17,600399.SH,钢铁-钢铁-特钢
600185,17,600185.SH,商贸零售-零售-旅游零售
301043,33,301043.SZ,机械设备-通用设备-制冷空调设备
600207,17,600207.SH,电力设备-光伏设备-光伏辅材
920943,151,920943.BJ,机械设备-通用设备-金属制品
300836,33,300836.SZ,机械设备-专用设备-其他专用设备
300349,33,300349.SZ,机械设备-通用设备-仪器仪表
688778,17,688778.SH,电力设备-电池-电池化学品
600860,17,600860.SH,机械设备-通用设备-金属制品
300322,33,300322.SZ,电子-消费电子-消费电子零部件及组装
605358,17,605358.SH,电子-半导体-半导体材料
000875,33,000875.SZ,公用事业-电力-电能综合服务
688796,17,688796.SH,医药生物-医疗服务-医疗研发外包
000878,33,000878.SZ,有色金属-工业金属-铜
300409,33,300409.SZ,电力设备-电池-电池化学品
002079,33,002079.SZ,电力设备-光伏设备-光伏辅材
600191,17,600191.SH,农林牧渔-农产品加工-其他农产品加工
300328,33,300328.SZ,有色金属-小金属-其他小金属
301611,33,301611.SZ,电子-半导体-半导体材料
300296,33,300296.SZ,电子-光学光电子-LED
600345,17,600345.SH,通信-通信设备-其他通信设备
301213,33,301213.SZ,国防军工-军工电子-军工电子Ⅲ
603799,17,603799.SH,有色金属-能源金属-钴
603061,17,603061.SH,电子-半导体-半导体设备
600172,17,600172.SH,机械设备-通用设备-磨具磨料
301040,33,301040.SZ,电力设备-风电设备-风电零部件
300149,33,300149.SZ,医药生物-医疗服务-医疗研发外包
600063,17,600063.SH,基础化工-化学纤维-其他纤维
301295,33,301295.SZ,电力设备-电网设备-输变电设备
920076,151,920076.BJ,建筑材料-建筑材料-耐火材料
002413,33,002413.SZ,国防军工-军工电子-军工电子Ⅲ
301136,33,301136.SZ,建筑装饰-建筑装饰-工程咨询服务
002677,33,002677.SZ,家用电器-厨卫电器-厨卫电器Ⅲ
300785,33,300785.SZ,传媒-文化传媒-数字媒体
688210,17,688210.SH,电子-消费电子-消费电子零部件及组装
603108,17,603108.SH,医药生物-医药商业-医药流通
688503,17,688503.SH,电力设备-光伏设备-光伏辅材
600212,17,600212.SH,电力设备-其他电源设备-其他电源设备Ⅲ
002995,33,002995.SZ,传媒-文化传媒-广告营销
001269,33,001269.SZ,电力设备-光伏设备-光伏辅材
002501,33,002501.SZ,有色金属-工业金属-铝
301580,33,301580.SZ,医药生物-医疗器械-医疗耗材
603507,17,603507.SH,电力设备-风电设备-风电零部件
603601,17,603601.SH,建筑材料-建筑材料-玻璃玻纤
603260,17,603260.SH,基础化工-化学制品-有机硅
688033,17,688033.SH,电力设备-光伏设备-光伏辅材
600363,17,600363.SH,电子-消费电子-消费电子零部件及组装
002176,33,002176.SZ,电力设备-电机-电机Ⅲ
301327,33,301327.SZ,电力设备-电池-锂电池
301266,33,301266.SZ,电力设备-光伏设备-光伏辅材
002373,33,002373.SZ,计算机-IT服务-IT服务Ⅲ
688307,17,688307.SH,电子-光学光电子-光学元件
002846,33,002846.SZ,轻工制造-包装印刷-包装
300763,33,300763.SZ,电力设备-光伏设备-逆变器
000546,33,000546.SZ,环保-环境治理-固废治理
002169,33,002169.SZ,电力设备-电网设备-电气自控设备
002738,33,002738.SZ,有色金属-小金属-其他小金属
301487,33,301487.SZ,电力设备-电池-电池化学品
002519,33,002519.SZ,国防军工-军工电子-军工电子Ⅲ
688125,17,688125.SH,机械设备-自动化设备-工控设备
920026,151,920026.BJ,机械设备-专用设备-其他专用设备
920471,151,920471.BJ,基础化工-化学制品-其他化学制品
603688,17,603688.SH,基础化工-非金属材料-非金属材料Ⅲ
002590,33,002590.SZ,汽车-汽车零部件-底盘与发动机系统
688228,17,688228.SH,计算机-IT服务-IT服务Ⅲ
002497,33,002497.SZ,基础化工-化学制品-民爆用品
300285,33,300285.SZ,电子-电子化学品-电子化学品Ⅲ
300390,33,300390.SZ,电力设备-电池-电池化学品
300213,33,300213.SZ,通信-通信设备-其他通信设备
300073,33,300073.SZ,电力设备-电池-电池化学品
301128,33,301128.SZ,机械设备-专用设备-其他专用设备
600487,17,600487.SH,通信-通信设备-通信线缆及配套
300317,33,300317.SZ,公用事业-电力-新能源发电
000078,33,000078.SZ,医药生物-医药商业-医药流通
300887,33,300887.SZ,社会服务-其他社会服务-专业服务
600301,17,600301.SH,有色金属-小金属-其他小金属
300310,33,300310.SZ,通信-通信服务-通信工程及服务
000923,33,000923.SZ,钢铁-钢铁-冶钢原料
300437,33,300437.SZ,基础化工-化学制品-其他化学制品
603015,17,603015.SH,机械设备-自动化设备-工控设备
002192,33,002192.SZ,有色金属-能源金属-锂
920284,151,920284.BJ,机械设备-专用设备-其他专用设备
603045,17,603045.SH,电力设备-电网设备-输变电设备
002374,33,002374.SZ,轻工制造-包装印刷-包装
600331,17,600331.SH,基础化工-农化制品-磷肥及磷化工
000048,33,000048.SZ,农林牧渔-养殖业-生猪养殖
300927,33,300927.SZ,基础化工-化学原料-其他化学原料
300427,33,300427.SZ,电力设备-电网设备-电气自控设备
