股票代码,所属同花顺行业,market_code,code
600320.SH,机械设备-专用设备-能源及重型设备,17,600320
600496.SH,建筑装饰-建筑装饰-专业工程,17,600496
002081.SZ,建筑装饰-建筑装饰-装饰园林,33,002081
601789.SH,建筑装饰-建筑装饰-房屋建设,17,601789
002175.SZ,机械设备-通用设备-仪器仪表,33,002175
002210.SZ,环保-环境治理-固废治理,33,002210
301012.SZ,电力设备-电网设备-输变电设备,33,301012
300191.SZ,石油石化-油气开采及服务-油气开采,33,300191
301045.SZ,电子-光学光电子-面板,33,301045
301237.SZ,基础化工-塑料制品-膜材料,33,301237
688101.SH,环保-环境治理-水务及水治理,17,688101
920957.BJ,基础化工-化学制品-其他化学制品,151,920957
300808.SZ,电子-光学光电子-LED,33,300808
300408.SZ,电子-元件-被动元件,33,300408
601100.SH,机械设备-工程机械-工程机械Ⅲ,17,601100
002655.SZ,电子-消费电子-消费电子零部件及组装,33,002655
688472.SH,电力设备-光伏设备-光伏电池组件,17,688472
002377.SZ,石油石化-石油加工贸易-石油加工,33,002377
300823.SZ,机械设备-专用设备-其他专用设备,33,300823
600150.SH,国防军工-军工装备-航海装备,17,600150
300142.SZ,医药生物-生物制品-疫苗,33,300142
300209.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33,300209
301321.SZ,电子-光学光电子-面板,33,301321
601058.SH,汽车-汽车零部件-轮胎轮毂,17,601058
301239.SZ,医药生物-医疗服务-医院,33,301239
603110.SH,基础化工-化学制品-涂料油墨,17,603110
603127.SH,医药生物-医疗服务-医疗研发外包,17,603127
301396.SZ,计算机-IT服务-IT服务Ⅲ,33,301396
688051.SH,计算机-IT服务-IT服务Ⅲ,17,688051
688707.SH,电力设备-电池-电池化学品,17,688707
688813.SH,机械设备-专用设备-其他专用设备,17,688813
300435.SZ,机械设备-专用设备-能源及重型设备,33,300435
300911.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,33,300911
688205.SH,通信-通信设备-通信网络设备及器件,17,688205
301297.SZ,电子-半导体-半导体设备,33,301297
300666.SZ,电子-半导体-半导体材料,33,300666
688260.SH,电子-消费电子-消费电子零部件及组装,17,688260
300165.SZ,机械设备-通用设备-仪器仪表,33,300165
301630.SZ,电子-电子化学品-电子化学品Ⅲ,33,301630
688669.SH,基础化工-塑料制品-改性塑料,17,688669
002541.SZ,建筑装饰-建筑装饰-专业工程,33,002541
603682.SH,商贸零售-零售-商业物业经营,17,603682
600396.SH,公用事业-电力-火电,17,600396
300832.SZ,医药生物-医疗器械-体外诊断,33,300832
600236.SH,公用事业-电力-水电,17,600236
603538.SH,医药生物-化学制药-原料药,17,603538
605268.SH,轻工制造-家居用品-定制家居,17,605268
603353.SH,石油石化-石油加工贸易-油品石化贸易,17,603353
001339.SZ,计算机-计算机设备-其他计算机设备,33,001339
603335.SH,汽车-汽车零部件-轮胎轮毂,17,603335
002963.SZ,建筑装饰-建筑装饰-装饰园林,33,002963
688106.SH,电子-电子化学品-电子化学品Ⅲ,17,688106
601001.SH,煤炭-煤炭开采加工-煤炭开采,17,601001
000066.SZ,计算机-计算机设备-其他计算机设备,33,000066
300903.SZ,电子-元件-印制电路板,33,300903
000753.SZ,综合-综合-综合Ⅲ,33,000753
688376.SH,环保-环保设备-环保设备Ⅲ,17,688376
300302.SZ,计算机-计算机设备-其他计算机设备,33,300302
920809.BJ,电力设备-电池-电池化学品,151,920809
601898.SH,煤炭-煤炭开采加工-煤炭开采,17,601898
301158.SZ,机械设备-专用设备-能源及重型设备,33,301158
002430.SZ,基础化工-化学制品-其他化学制品,33,002430
000776.SZ,非银金融-证券-证券Ⅲ,33,000776
601218.SH,电力设备-风电设备-风电零部件,17,601218
002745.SZ,电子-光学光电子-LED,33,002745
605305.SH,机械设备-工程机械-工程机械Ⅲ,17,605305
300529.SZ,医药生物-医疗器械-医疗耗材,33,300529
601699.SH,煤炭-煤炭开采加工-煤炭开采,17,601699
688633.SH,机械设备-专用设备-能源及重型设备,17,688633
002981.SZ,电子-消费电子-消费电子零部件及组装,33,002981
300745.SZ,汽车-汽车零部件-汽车电子电气系统,33,300745
301176.SZ,电子-元件-印制电路板,33,301176
688002.SH,国防军工-军工电子-军工电子Ⅲ,17,688002
300285.SZ,电子-电子化学品-电子化学品Ⅲ,33,300285
688113.SH,机械设备-专用设备-其他专用设备,17,688113
301081.SZ,环保-环保设备-环保设备Ⅲ,33,301081
301275.SZ,电子-其他电子-其他电子Ⅲ,33,301275
002970.SZ,计算机-计算机设备-其他计算机设备,33,002970
002274.SZ,基础化工-化学原料-煤化工,33,002274
301248.SZ,计算机-IT服务-IT服务Ⅲ,33,301248
002319.SZ,基础化工-化学制品-涂料油墨,33,002319
002191.SZ,轻工制造-包装印刷-包装,33,002191
002311.SZ,农林牧渔-农产品加工-水产饲料,33,002311
600153.SH,交通运输-物流-物流Ⅲ,17,600153
688581.SH,医药生物-医疗器械-医疗耗材,17,688581
688603.SH,电子-电子化学品-电子化学品Ⅲ,17,688603
601330.SH,环保-环境治理-固废治理,17,601330
000539.SZ,公用事业-电力-火电,33,000539
688184.SH,电力设备-电池-电池化学品,22,688184
000421.SZ,综合-综合-综合Ⅲ,33,000421
000848.SZ,食品饮料-饮料制造-软饮料,33,000848
300804.SZ,基础化工-农化制品-农药,33,300804
301666.SZ,电子-半导体-数字芯片设计,33,301666
600486.SH,基础化工-农化制品-农药,17,600486
600500.SH,基础化工-化学制品-其他化学制品,17,600500
300759.SZ,医药生物-医疗服务-医疗研发外包,33,300759
002900.SZ,医药生物-化学制药-化学制剂,33,002900
000811.SZ,机械设备-通用设备-制冷空调设备,33,000811
600186.SH,食品饮料-食品加工制造-调味发酵品,17,600186
603173.SH,机械设备-专用设备-能源及重型设备,17,603173
001211.SZ,轻工制造-家居用品-其他家居用品,33,001211
603178.SH,汽车-汽车零部件-底盘与发动机系统,17,603178
600285.SH,医药生物-中药-中药Ⅲ,17,600285
600381.SH,食品饮料-食品加工制造-其他食品,22,600381
002980.SZ,电力设备-电网设备-电气自控设备,33,002980
300054.SZ,电子-电子化学品-电子化学品Ⅲ,33,300054
688766.SH,电子-半导体-数字芯片设计,17,688766
600546.SH,煤炭-煤炭开采加工-煤炭开采,17,600546
300725.SZ,医药生物-医疗服务-医疗研发外包,33,300725
000990.SZ,基础化工-化学原料-煤化工,33,000990
300783.SZ,食品饮料-食品加工制造-休闲食品,33,300783
000908.SZ,医药生物-化学制药-化学制剂,33,000908
605090.SH,公用事业-燃气-燃气Ⅲ,17,605090
600289.SH,通信-通信服务-通信工程及服务,22,600289
002592.SZ,汽车-汽车零部件-底盘与发动机系统,33,002592
603843.SH,建筑装饰-建筑装饰-基础建设,22,603843
000711.SZ,环保-环境治理-综合环境治理,33,000711
000422.SZ,基础化工-农化制品-磷肥及磷化工,33,000422
000752.SZ,食品饮料-饮料制造-啤酒,33,000752
001267.SZ,通信-通信设备-通信网络设备及器件,33,001267
002115.SZ,通信-通信服务-通信工程及服务,33,002115
002569.SZ,纺织服饰-服装家纺-服装,33,002569
301291.SZ,电力设备-电网设备-输变电设备,33,301291
600265.SH,农林牧渔-种植业与林业-林业,22,600265
002289.SZ,通信-通信服务-通信应用增值服务,33,002289
603813.SH,交通运输-物流-物流Ⅲ,22,603813
603398.SH,电力设备-光伏设备-硅料硅片,22,603398
000838.SZ,房地产-房地产-住宅开发,33,000838
000609.SZ,房地产-房地产-住宅开发,33,000609
600238.SH,食品饮料-饮料制造-其他酒类,22,600238
600735.SH,纺织服饰-服装家纺-饰品,22,600735
600243.SH,机械设备-通用设备-其他通用设备,22,600243
603706.SH,公用事业-燃气-燃气Ⅲ,17,603706
002636.SZ,电子-元件-印制电路板,33,002636
000636.SZ,电子-元件-被动元件,33,000636
600830.SH,非银金融-多元金融-多元金融Ⅲ,17,600830
688046.SH,医药生物-医疗服务-医疗研发外包,17,688046
000912.SZ,基础化工-农化制品-氮肥,33,000912
600506.SH,石油石化-石油加工贸易-石油加工,17,600506
603557.SH,纺织服饰-服装家纺-服装,22,603557
002624.SZ,传媒-游戏-游戏Ⅲ,33,002624
688536.SH,电子-半导体-模拟芯片设计,17,688536
688227.SH,计算机-IT服务-IT服务Ⅲ,17,688227
600180.SH,交通运输-物流-物流Ⅲ,17,600180
300737.SZ,建筑材料-建筑材料-其他建材,33,300737
300667.SZ,机械设备-通用设备-仪器仪表,33,300667
002842.SZ,有色金属-小金属-钨,33,002842
300848.SZ,基础化工-化学制品-聚氨酯,33,300848
603125.SH,基础化工-化学制品-其他化学制品,17,603125
002493.SZ,石油石化-石油加工贸易-石油加工,33,002493
600985.SH,煤炭-煤炭开采加工-煤炭开采,17,600985
002685.SZ,机械设备-工程机械-工程机械Ⅲ,33,002685
002833.SZ,机械设备-专用设备-其他专用设备,33,002833
300483.SZ,石油石化-油气开采及服务-油气开采,33,300483
601890.SH,国防军工-军工装备-航海装备,17,601890
000669.SZ,公用事业-燃气-燃气Ⅲ,33,000669
605199.SH,医药生物-中药-中药Ⅲ,22,605199
688073.SH,医药生物-医疗服务-医疗研发外包,17,688073
603061.SH,电子-半导体-半导体设备,17,603061
003013.SZ,建筑装饰-建筑装饰-工程咨询服务,33,003013
600558.SH,机械设备-通用设备-金属制品,17,600558
002124.SZ,农林牧渔-养殖业-生猪养殖,33,002124
000639.SZ,食品饮料-食品加工制造-其他食品,33,000639
600989.SH,基础化工-化学原料-煤化工,17,600989
603565.SH,交通运输-港口航运-航运,17,603565
300921.SZ,通信-通信服务-通信应用增值服务,33,300921
001299.SZ,公用事业-燃气-燃气Ⅲ,33,001299
600048.SH,房地产-房地产-住宅开发,17,600048
600491.SH,建筑装饰-建筑装饰-房屋建设,17,600491
600777.SH,石油石化-油气开采及服务-油气开采,22,600777
000922.SZ,电力设备-电机-电机Ⅲ,33,000922
000523.SZ,食品饮料-饮料制造-软饮料,33,000523
300040.SZ,公用事业-电力-电能综合服务,33,300040
000055.SZ,建筑材料-建筑材料-其他建材,33,000055
603985.SH,电力设备-风电设备-风电零部件,17,603985
603303.SH,电子-光学光电子-LED,17,603303
000623.SZ,医药生物-中药-中药Ⅲ,33,000623
002227.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,002227
600348.SH,煤炭-煤炭开采加工-煤炭开采,17,600348
301035.SZ,基础化工-农化制品-农药,33,301035
600773.SH,房地产-房地产-住宅开发,17,600773
600256.SH,煤炭-煤炭开采加工-煤炭开采,17,600256
603507.SH,电力设备-风电设备-风电零部件,17,603507
300964.SZ,电子-元件-印制电路板,33,300964
600769.SH,环保-环境治理-水务及水治理,17,600769
300853.SZ,机械设备-自动化设备-机器人,33,300853
001207.SZ,基础化工-橡胶制品-炭黑,33,001207
000415.SZ,非银金融-多元金融-多元金融Ⅲ,33,000415
605389.SH,机械设备-工程机械-工程机械Ⅲ,17,605389
002309.SZ,电力设备-电网设备-线缆部件及其他,33,002309
688571.SH,基础化工-化学制品-涂料油墨,17,688571
000809.SZ,电力设备-风电设备-风电零部件,33,000809
920475.BJ,机械设备-专用设备-其他专用设备,151,920475
601878.SH,非银金融-证券-证券Ⅲ,17,601878
688323.SH,基础化工-塑料制品-膜材料,17,688323
300679.SZ,电子-消费电子-消费电子零部件及组装,33,300679
000007.SZ,商贸零售-零售-商业物业经营,33,000007
603890.SH,电子-消费电子-消费电子零部件及组装,17,603890
600690.SH,家用电器-白色家电-冰洗,17,600690
300293.SZ,机械设备-专用设备-其他专用设备,33,300293
603693.SH,公用事业-电力-新能源发电,17,603693
002041.SZ,农林牧渔-种植业与林业-种子生产,33,002041
688293.SH,医药生物-医疗服务-医疗研发外包,17,688293
688125.SH,机械设备-自动化设备-工控设备,17,688125
603389.SH,轻工制造-家居用品-成品家居,22,603389
603681.SH,基础化工-化学制品-其他化学制品,17,603681
603221.SH,轻工制造-家居用品-瓷砖地板,17,603221
300298.SZ,医药生物-医疗器械-医疗设备,33,300298
300585.SZ,汽车-汽车零部件-底盘与发动机系统,33,300585
002650.SZ,食品饮料-食品加工制造-调味发酵品,33,002650
300617.SZ,电力设备-电网设备-输变电设备,33,300617
605336.SH,家用电器-厨卫电器-厨卫电器Ⅲ,22,605336
001212.SZ,建筑材料-建筑材料-其他建材,33,001212
002866.SZ,电子-消费电子-消费电子零部件及组装,33,002866
603991.SH,电子-半导体-半导体材料,17,603991
300228.SZ,机械设备-通用设备-金属制品,33,300228
688358.SH,医药生物-医疗器械-医疗设备,17,688358
603688.SH,基础化工-非金属材料-非金属材料Ⅲ,17,603688
002691.SZ,机械设备-专用设备-能源及重型设备,33,002691
300159.SZ,机械设备-专用设备-农用机械,33,300159
003022.SZ,电力设备-光伏设备-光伏辅材,33,003022
002397.SZ,纺织服饰-服装家纺-家纺,33,002397
605266.SH,医药生物-医药商业-药店,17,605266
002648.SZ,基础化工-化学制品-其他化学制品,33,002648
300643.SZ,汽车-汽车零部件-其他汽车零部件,33,300643
002058.SZ,电力设备-电池-电池化学品,33,002058
301281.SZ,医药生物-化学制药-化学制剂,33,301281
603189.SH,计算机-软件开发-垂直应用软件,17,603189
300649.SZ,建筑装饰-建筑装饰-装饰园林,33,300649
603721.SH,传媒-影视院线-影视院线Ⅲ,22,603721
688146.SH,电子-电子化学品-电子化学品Ⅲ,17,688146
601900.SH,传媒-文化传媒-出版,17,601900
688411.SH,电力设备-其他电源设备-其他电源设备Ⅲ,17,688411
002946.SZ,食品饮料-饮料制造-乳品,33,002946
000820.SZ,环保-环保设备-环保设备Ⅲ,33,000820
000552.SZ,煤炭-煤炭开采加工-煤炭开采,33,000552
001359.SZ,基础化工-非金属材料-非金属材料Ⅲ,33,001359
603444.SH,传媒-游戏-游戏Ⅲ,17,603444
605118.SH,计算机-计算机设备-安防设备,17,605118
603768.SH,汽车-汽车零部件-其他汽车零部件,17,603768
600057.SH,交通运输-物流-物流Ⅲ,17,600057
688329.SH,机械设备-自动化设备-其他自动化设备,17,688329
688661.SH,电子-消费电子-消费电子零部件及组装,17,688661
920230.BJ,医药生物-化学制药-原料药,151,920230
002233.SZ,建筑材料-建筑材料-水泥,33,002233
301387.SZ,电子-消费电子-消费电子零部件及组装,33,301387
603518.SH,纺织服饰-服装家纺-服装,17,603518
603255.SH,基础化工-化学制品-其他化学制品,17,603255
688231.SH,国防军工-军工装备-航空装备,17,688231
603117.SH,交通运输-物流-物流Ⅲ,17,603117
301042.SZ,计算机-计算机设备-安防设备,33,301042
300467.SZ,传媒-游戏-游戏Ⅲ,33,300467
603137.SH,建筑装饰-建筑装饰-装饰园林,17,603137
605138.SH,纺织服饰-服装家纺-服装,17,605138
002581.SZ,医药生物-生物制品-其他生物制品,33,002581
601512.SH,房地产-房地产-产业地产,17,601512
002822.SZ,房地产-房地产-房地产服务,33,002822
002444.SZ,机械设备-通用设备-其他通用设备,33,002444
600739.SH,医药生物-生物制品-疫苗,17,600739
600094.SH,房地产-房地产-住宅开发,17,600094
002551.SZ,医药生物-医疗器械-医疗耗材,33,002551
688781.SH,电子-光学光电子-面板,17,688781
300778.SZ,建筑装饰-建筑装饰-工程咨询服务,33,300778
300107.SZ,基础化工-化学制品-纺织化学用品,33,300107
002913.SZ,电子-元件-印制电路板,33,002913
000425.SZ,机械设备-工程机械-工程机械Ⅲ,33,000425
603709.SH,轻工制造-家居用品-成品家居,17,603709
301061.SZ,轻工制造-家居用品-成品家居,33,301061
300008.SZ,国防军工-军工装备-航海装备,33,300008
002457.SZ,建筑材料-建筑材料-管材,33,002457
603619.SH,石油石化-油气开采及服务-油气开采,17,603619
000652.SZ,综合-综合-综合Ⅲ,33,000652
002255.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33,002255
300687.SZ,计算机-IT服务-IT服务Ⅲ,33,300687
300864.SZ,环保-环境治理-综合环境治理,33,300864
300547.SZ,汽车-汽车零部件-底盘与发动机系统,33,300547
300763.SZ,电力设备-光伏设备-逆变器,33,300763
300503.SZ,机械设备-通用设备-其他通用设备,33,300503
688390.SH,电力设备-光伏设备-逆变器,17,688390
688677.SH,医药生物-医疗器械-医疗设备,17,688677
300672.SZ,电子-半导体-数字芯片设计,33,300672
600031.SH,机械设备-工程机械-工程机械Ⅲ,17,600031
301118.SZ,基础化工-化学原料-其他化学原料,33,301118
688479.SH,计算机-软件开发-垂直应用软件,17,688479
300606.SZ,机械设备-通用设备-磨具磨料,33,300606
300577.SZ,纺织服饰-服装家纺-鞋帽及其他,33,300577
688197.SH,医药生物-化学制药-化学制剂,17,688197
300042.SZ,计算机-计算机设备-其他计算机设备,33,300042
688102.SH,有色金属-金属新材料-其他金属新材料,17,688102
000663.SZ,农林牧渔-种植业与林业-林业,33,000663
002602.SZ,传媒-游戏-游戏Ⅲ,33,002602
601717.SH,机械设备-专用设备-能源及重型设备,17,601717
002895.SZ,基础化工-农化制品-磷肥及磷化工,33,002895
301372.SZ,环保-环境治理-水务及水治理,33,301372
002596.SZ,建筑材料-建筑材料-水泥,33,002596
301526.SZ,建筑材料-建筑材料-玻璃玻纤,33,301526
600188.SH,煤炭-煤炭开采加工-煤炭开采,17,600188
600176.SH,建筑材料-建筑材料-玻璃玻纤,17,600176
002549.SZ,环保-环境治理-大气治理,33,002549
002574.SZ,纺织服饰-服装家纺-饰品,33,002574
600668.SH,建筑材料-建筑材料-水泥,17,600668
000626.SZ,商贸零售-贸易-贸易Ⅲ,33,000626
000703.SZ,基础化工-化学纤维-涤纶,33,000703
603393.SH,石油石化-油气开采及服务-油气开采,17,603393
600685.SH,国防军工-军工装备-航海装备,17,600685
002677.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,33,002677
002092.SZ,基础化工-化学原料-氯碱,33,002092
002730.SZ,机械设备-专用设备-能源及重型设备,33,002730
301358.SZ,电力设备-电池-电池化学品,33,301358
601233.SH,基础化工-化学纤维-涤纶,17,601233
301067.SZ,电子-消费电子-消费电子零部件及组装,33,301067
000034.SZ,计算机-IT服务-IT服务Ⅲ,33,000034
600075.SH,基础化工-化学原料-氯碱,17,600075
002441.SZ,电力设备-电网设备-输变电设备,33,002441
002859.SZ,电子-其他电子-其他电子Ⅲ,33,002859
601918.SH,煤炭-煤炭开采加工-煤炭开采,17,601918
002693.SZ,医药生物-生物制品-其他生物制品,33,002693
300284.SZ,建筑装饰-建筑装饰-工程咨询服务,33,300284
002015.SZ,公用事业-电力-新能源发电,33,002015
605196.SH,电力设备-电网设备-线缆部件及其他,17,605196
300706.SZ,电子-半导体-半导体材料,33,300706
603256.SH,电子-电子化学品-电子化学品Ⅲ,17,603256
605376.SH,有色金属-能源金属-镍,17,605376
002774.SZ,机械设备-专用设备-楼宇设备,33,002774
920974.BJ,基础化工-化学制品-其他化学制品,151,920974
600332.SH,医药生物-中药-中药Ⅲ,17,600332
600831.SH,传媒-文化传媒-电视广播,17,600831
002221.SZ,石油石化-石油加工贸易-石油加工,33,002221
001259.SZ,家用电器-小家电-小家电Ⅲ,33,001259
601088.SH,煤炭-煤炭开采加工-煤炭开采,17,601088
688012.SH,电子-半导体-半导体设备,17,688012
688379.SH,机械设备-通用设备-金属制品,17,688379
300780.SZ,机械设备-通用设备-金属制品,33,300780
001378.SZ,基础化工-塑料制品-膜材料,33,001378
605011.SH,公用事业-电力-热力,17,605011
002737.SZ,医药生物-中药-中药Ⅲ,33,002737
000650.SZ,医药生物-中药-中药Ⅲ,33,000650
001366.SZ,农林牧渔-农产品加工-畜禽饲料,33,001366
300270.SZ,计算机-计算机设备-安防设备,33,300270
300670.SZ,电力设备-电网设备-输变电设备,33,300670
600123.SH,煤炭-煤炭开采加工-煤炭开采,17,600123
001368.SZ,轻工制造-家居用品-文娱用品,33,001368
301428.SZ,通信-通信服务-通信应用增值服务,33,301428
000722.SZ,公用事业-电力-水电,33,000722
688016.SH,医药生物-医疗器械-医疗耗材,17,688016
603097.SH,电力设备-电网设备-输变电设备,17,603097
002805.SZ,电力设备-电池-电池化学品,33,002805
001286.SZ,公用事业-电力-火电,33,001286
603630.SH,美容护理-美容护理-化妆品,17,603630
603679.SH,电子-光学光电子-LED,17,603679
300283.SZ,电力设备-电网设备-输变电设备,33,300283
603225.SH,基础化工-化学纤维-涤纶,17,603225
002100.SZ,农林牧渔-农产品加工-畜禽饲料,33,002100
002043.SZ,建筑材料-建筑材料-其他建材,33,002043
920402.BJ,电子-电子化学品-电子化学品Ⅲ,151,920402
600197.SH,食品饮料-白酒-白酒Ⅲ,17,600197
600892.SH,传媒-游戏-游戏Ⅲ,22,600892
002984.SZ,汽车-汽车零部件-轮胎轮毂,33,002984
600426.SH,基础化工-农化制品-氮肥,17,600426
000582.SZ,交通运输-港口航运-港口,33,000582
002761.SZ,建筑装饰-建筑装饰-房屋建设,33,002761
688795.SH,电子-半导体-数字芯片设计,17,688795
301560.SZ,汽车-汽车零部件-底盘与发动机系统,33,301560
002876.SZ,电子-光学光电子-面板,33,002876
600433.SH,轻工制造-造纸-造纸Ⅲ,17,600433
001210.SZ,公用事业-电力-热力,33,001210
300230.SZ,基础化工-塑料制品-其他塑料制品,33,300230
301126.SZ,医药生物-医药商业-医药流通,33,301126
601688.SH,非银金融-证券-证券Ⅲ,17,601688
603124.SH,有色金属-金属新材料-其他金属新材料,17,603124
600641.SH,电子-半导体-半导体材料,17,600641
601456.SH,非银金融-证券-证券Ⅲ,17,601456
603268.SH,国防军工-军工装备-航海装备,17,603268
300347.SZ,医药生物-医疗服务-医疗研发外包,33,300347
600282.SH,钢铁-钢铁-普钢,17,600282
603916.SH,基础化工-化学制品-其他化学制品,17,603916
002943.SZ,机械设备-通用设备-机床工具,33,002943
600903.SH,公用事业-燃气-燃气Ⅲ,17,600903
688089.SH,基础化工-化学制品-食品及饲料添加剂,17,688089
301179.SZ,电力设备-电网设备-电气自控设备,33,301179
002394.SZ,纺织服饰-纺织制造-棉纺,33,002394
000716.SZ,食品饮料-食品加工制造-休闲食品,33,000716
688072.SH,电子-半导体-半导体设备,17,688072
002793.SZ,医药生物-化学制药-化学制剂,33,002793
603915.SH,机械设备-通用设备-金属制品,17,603915
300819.SZ,纺织服饰-纺织制造-其他纺织,33,300819
920035.BJ,机械设备-通用设备-仪器仪表,151,920035
601778.SH,公用事业-电力-新能源发电,17,601778
605599.SH,纺织服饰-服装家纺-饰品,17,605599
603798.SH,石油石化-石油加工贸易-石油加工,17,603798
300035.SZ,电力设备-电池-电池化学品,33,300035
301408.SZ,医药生物-医药商业-药店,33,301408
300608.SZ,计算机-软件开发-垂直应用软件,33,300608
002080.SZ,建筑材料-建筑材料-玻璃玻纤,33,002080
605222.SH,电力设备-电网设备-线缆部件及其他,17,605222
688785.SH,电子-半导体-半导体设备,17,688785
600322.SH,房地产-房地产-住宅开发,17,600322
000078.SZ,医药生物-医药商业-医药流通,33,000078
300069.SZ,电力设备-电网设备-线缆部件及其他,33,300069
601117.SH,建筑装饰-建筑装饰-专业工程,17,601117
300398.SZ,电子-电子化学品-电子化学品Ⅲ,33,300398
301150.SZ,电力设备-电池-锂电池,33,301150
920174.BJ,机械设备-工程机械-工程机械Ⅲ,151,920174
002890.SZ,机械设备-专用设备-农用机械,33,002890
688653.SH,电子-半导体-模拟芯片设计,17,688653
002001.SZ,医药生物-化学制药-原料药,33,002001
600132.SH,食品饮料-饮料制造-啤酒,17,600132
601225.SH,煤炭-煤炭开采加工-煤炭开采,17,601225
300211.SZ,机械设备-通用设备-仪器仪表,33,300211
688005.SH,电力设备-电池-电池化学品,17,688005
000651.SZ,家用电器-白色家电-空调,33,000651
002375.SZ,建筑装饰-建筑装饰-装饰园林,33,002375
601006.SH,交通运输-公路铁路运输-铁路运输,17,601006
688367.SH,机械设备-轨交设备-轨交设备Ⅲ,17,688367
300657.SZ,电子-元件-印制电路板,33,300657
