code,股票代码,market_code,所属同花顺行业
603897,603897.SH,17,电力设备-电网设备-线缆部件及其他
002158,002158.SZ,33,机械设备-通用设备-制冷空调设备
600433,600433.SH,17,轻工制造-造纸-造纸Ⅲ
603119,603119.SH,17,汽车-汽车零部件-其他汽车零部件
605376,605376.SH,17,有色金属-能源金属-镍
002785,002785.SZ,33,建筑材料-建筑材料-其他建材
605099,605099.SH,17,轻工制造-家居用品-其他家居用品
002240,002240.SZ,33,有色金属-能源金属-锂
001268,001268.SZ,33,家用电器-白色家电-家电零部件
603629,603629.SH,17,计算机-IT服务-IT服务Ⅲ
002149,002149.SZ,33,有色金属-小金属-其他小金属
001218,001218.SZ,33,基础化工-化学制品-其他化学制品
002990,002990.SZ,33,计算机-计算机设备-其他计算机设备
605299,605299.SH,17,轻工制造-家居用品-文娱用品
603045,603045.SH,17,电力设备-电网设备-输变电设备
603375,603375.SH,17,电子-半导体-模拟芯片设计
000066,000066.SZ,33,计算机-计算机设备-其他计算机设备
603687,603687.SH,17,轻工制造-包装印刷-包装
002645,002645.SZ,33,环保-环境治理-综合环境治理
000833,000833.SZ,33,基础化工-非金属材料-非金属材料Ⅲ
603399,603399.SH,17,有色金属-能源金属-锂
002685,002685.SZ,33,机械设备-工程机械-工程机械Ⅲ
601086,601086.SH,17,商贸零售-零售-百货零售
688123,688123.SH,17,电子-半导体-数字芯片设计
600400,600400.SH,17,纺织服饰-服装家纺-服装
603030,603030.SH,17,建筑装饰-建筑装饰-装饰园林
002640,002640.SZ,33,商贸零售-互联网电商-互联网电商Ⅲ
920156,920156.BJ,151,机械设备-专用设备-其他专用设备
601106,601106.SH,17,机械设备-专用设备-能源及重型设备
600208,600208.SH,17,房地产-房地产-住宅开发
600052,600052.SH,17,公用事业-电力-热力
688159,688159.SH,17,通信-通信设备-通信终端及配件
601588,601588.SH,17,社会服务-其他社会服务-专业服务
688025,688025.SH,17,机械设备-自动化设备-激光设备
605389,605389.SH,17,机械设备-工程机械-工程机械Ⅲ
301193,301193.SZ,33,轻工制造-家居用品-其他家居用品
688339,688339.SH,17,电力设备-电池-其他电池
920078,920078.BJ,151,有色金属-金属新材料-其他金属新材料
920108,920108.BJ,151,家用电器-白色家电-家电零部件
600330,600330.SH,17,电子-电子化学品-电子化学品Ⅲ
688147,688147.SH,17,电子-半导体-半导体设备
002281,002281.SZ,33,通信-通信设备-通信网络设备及器件
000042,000042.SZ,33,房地产-房地产-住宅开发
301310,301310.SZ,33,汽车-汽车零部件-汽车电子电气系统
603195,603195.SH,17,轻工制造-家居用品-其他家居用品
002943,002943.SZ,33,机械设备-通用设备-机床工具
301198,301198.SZ,33,轻工制造-包装印刷-包装
688115,688115.SH,17,机械设备-通用设备-仪器仪表
688173,688173.SH,17,电子-半导体-模拟芯片设计
301362,301362.SZ,33,电子-光学光电子-LED
688127,688127.SH,17,电子-光学光电子-光学元件
002025,002025.SZ,33,国防军工-军工电子-军工电子Ⅲ
000880,000880.SZ,33,机械设备-通用设备-其他通用设备
301092,301092.SZ,33,基础化工-塑料制品-合成树脂
002135,002135.SZ,33,建筑装饰-建筑装饰-专业工程
688387,688387.SH,17,通信-通信设备-通信网络设备及器件
300835,300835.SZ,33,有色金属-金属新材料-磁性材料
688302,688302.SH,17,医药生物-化学制药-化学制剂
300751,300751.SZ,33,电力设备-光伏设备-光伏加工设备
301322,301322.SZ,33,汽车-汽车服务及其他-其他运输设备
688757,688757.SH,17,社会服务-其他社会服务-专业服务
920181,920181.BJ,151,电子-其他电子-其他电子Ⅲ
688090,688090.SH,17,机械设备-自动化设备-机器人
688508,688508.SH,17,电子-半导体-模拟芯片设计
688253,688253.SH,17,医药生物-医疗器械-体外诊断
603657,603657.SH,17,家用电器-白色家电-家电零部件
300558,300558.SZ,33,医药生物-化学制药-化学制剂
301049,301049.SZ,33,环保-环境治理-固废治理
301232,301232.SZ,33,电力设备-风电设备-风电零部件
688270,688270.SH,22,电子-半导体-模拟芯片设计
603050,603050.SH,17,电力设备-电网设备-电气自控设备
301356,301356.SZ,33,轻工制造-家居用品-瓷砖地板
002353,002353.SZ,33,机械设备-专用设备-能源及重型设备
688069,688069.SH,17,环保-环境治理-水务及水治理
688516,688516.SH,17,电力设备-光伏设备-光伏加工设备
688693,688693.SH,17,电子-半导体-分立器件
301316,301316.SZ,33,计算机-IT服务-IT服务Ⅲ
300385,300385.SZ,33,环保-环保设备-环保设备Ⅲ
300870,300870.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
301666,301666.SZ,33,电子-半导体-数字芯片设计
688599,688599.SH,17,电力设备-光伏设备-光伏电池组件
300165,300165.SZ,33,机械设备-通用设备-仪器仪表
600885,600885.SH,17,电力设备-电网设备-输变电设备
301225,301225.SZ,33,汽车-汽车零部件-底盘与发动机系统
688130,688130.SH,17,电子-半导体-模拟芯片设计
301286,301286.SZ,33,基础化工-化学制品-其他化学制品
603779,603779.SH,17,食品饮料-饮料制造-其他酒类
688020,688020.SH,17,电子-电子化学品-电子化学品Ⅲ
688629,688629.SH,17,国防军工-军工电子-军工电子Ⅲ
002202,002202.SZ,33,电力设备-风电设备-风电整机
688530,688530.SH,17,电子-半导体-半导体材料
603179,603179.SH,17,汽车-汽车零部件-汽车电子电气系统
300069,300069.SZ,33,电力设备-电网设备-线缆部件及其他
300469,300469.SZ,33,计算机-软件开发-垂直应用软件
605598,605598.SH,17,建筑装饰-建筑装饰-专业工程
688249,688249.SH,17,电子-半导体-集成电路制造
002269,002269.SZ,33,纺织服饰-服装家纺-服装
688165,688165.SH,17,机械设备-自动化设备-机器人
300474,300474.SZ,33,国防军工-军工电子-军工电子Ⅲ
300609,300609.SZ,33,计算机-IT服务-IT服务Ⅲ
600688,600688.SH,17,石油石化-石油加工贸易-石油加工
688813,688813.SH,17,机械设备-专用设备-其他专用设备
300811,300811.SZ,33,有色金属-金属新材料-磁性材料
601101,601101.SH,17,煤炭-煤炭开采加工-煤炭开采
301446,301446.SZ,33,机械设备-工程机械-工程机械Ⅲ
688107,688107.SH,17,电子-半导体-数字芯片设计
688518,688518.SH,17,机械设备-自动化设备-激光设备
600673,600673.SH,17,综合-综合-综合Ⅲ
600606,600606.SH,17,房地产-房地产-住宅开发
002329,002329.SZ,33,食品饮料-饮料制造-乳品
301268,301268.SZ,33,机械设备-通用设备-金属制品
300136,300136.SZ,33,电子-消费电子-消费电子零部件及组装
688166,688166.SH,17,医药生物-化学制药-原料药
688102,688102.SH,17,有色金属-金属新材料-其他金属新材料
300053,300053.SZ,33,电子-半导体-数字芯片设计
688347,688347.SH,17,电子-半导体-集成电路制造
300567,300567.SZ,33,机械设备-通用设备-仪器仪表
688047,688047.SH,17,电子-半导体-数字芯片设计
300966,300966.SZ,33,医药生物-化学制药-原料药
688110,688110.SH,17,电子-半导体-数字芯片设计
603286,603286.SH,17,汽车-汽车零部件-底盘与发动机系统
600816,600816.SH,17,非银金融-多元金融-多元金融Ⅲ
605122,605122.SH,17,建筑材料-建筑材料-水泥
300147,300147.SZ,33,医药生物-中药-中药Ⅲ
603800,603800.SH,17,机械设备-专用设备-其他专用设备
603660,603660.SH,17,计算机-计算机设备-其他计算机设备
688390,688390.SH,17,电力设备-光伏设备-逆变器
688172,688172.SH,17,电子-半导体-分立器件
688216,688216.SH,17,电子-半导体-集成电路封测
300153,300153.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
920035,920035.BJ,151,机械设备-通用设备-仪器仪表
603188,603188.SH,17,基础化工-化学制品-纺织化学用品
601500,601500.SH,17,汽车-汽车零部件-轮胎轮毂
000863,000863.SZ,33,房地产-房地产-住宅开发
920592,920592.BJ,151,计算机-软件开发-垂直应用软件
603153,603153.SH,17,建筑装饰-建筑装饰-工程咨询服务
688073,688073.SH,17,医药生物-医疗服务-医疗研发外包
301326,301326.SZ,33,电子-消费电子-消费电子零部件及组装
300438,300438.SZ,33,电力设备-电池-锂电池
688041,688041.SH,17,电子-半导体-数字芯片设计
688802,688802.SH,17,电子-半导体-数字芯片设计
688218,688218.SH,17,机械设备-自动化设备-机器人
688310,688310.SH,17,机械设备-自动化设备-其他自动化设备
002052,002052.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
300816,300816.SZ,33,汽车-汽车零部件-其他汽车零部件
688227,688227.SH,17,计算机-IT服务-IT服务Ⅲ
000700,000700.SZ,33,汽车-汽车零部件-车身附件及饰件
603567,603567.SH,17,医药生物-中药-中药Ⅲ
000672,000672.SZ,33,建筑材料-建筑材料-水泥
920186,920186.BJ,151,电子-半导体-半导体设备
002068,002068.SZ,33,基础化工-橡胶制品-炭黑
002548,002548.SZ,33,农林牧渔-农产品加工-畜禽饲料
301479,301479.SZ,33,电子-光学光电子-光学元件
600072,600072.SH,17,电力设备-风电设备-风电整机
603926,603926.SH,17,汽车-汽车零部件-底盘与发动机系统
603048,603048.SH,17,汽车-汽车零部件-车身附件及饰件
920012,920012.BJ,151,电子-半导体-半导体材料
002021,002021.SZ,33,机械设备-专用设备-纺织服装设备
300935,300935.SZ,33,计算机-软件开发-垂直应用软件
688593,688593.SH,17,电子-半导体-数字芯片设计
002466,002466.SZ,33,有色金属-能源金属-锂
002737,002737.SZ,33,医药生物-中药-中药Ⅲ
002730,002730.SZ,33,机械设备-专用设备-能源及重型设备
002054,002054.SZ,33,基础化工-化学制品-纺织化学用品
603175,603175.SH,17,电子-元件-印制电路板
002208,002208.SZ,33,房地产-房地产-住宅开发
688783,688783.SH,17,电子-半导体-半导体材料
920027,920027.BJ,151,机械设备-轨交设备-轨交设备Ⅲ
688577,688577.SH,17,机械设备-通用设备-机床工具
002779,002779.SZ,33,机械设备-专用设备-农用机械
920021,920021.BJ,151,传媒-文化传媒-电视广播
688432,688432.SH,17,电子-半导体-半导体材料
603076,603076.SH,17,机械设备-专用设备-其他专用设备
002759,002759.SZ,33,电力设备-电池-电池化学品
600906,600906.SH,17,非银金融-证券-证券Ⅲ
600683,600683.SH,17,房地产-房地产-住宅开发
300054,300054.SZ,33,电子-电子化学品-电子化学品Ⅲ
688083,688083.SH,17,计算机-软件开发-垂直应用软件
301468,301468.SZ,33,机械设备-专用设备-其他专用设备
600215,600215.SH,17,机械设备-自动化设备-机器人
300380,300380.SZ,33,计算机-软件开发-垂直应用软件
601339,601339.SH,17,纺织服饰-纺织制造-棉纺
301045,301045.SZ,33,电子-光学光电子-面板
002654,002654.SZ,33,电子-光学光电子-LED
688512,688512.SH,17,电子-半导体-模拟芯片设计
002400,002400.SZ,33,传媒-文化传媒-广告营销
002277,002277.SZ,33,商贸零售-零售-百货零售
300854,300854.SZ,33,环保-环境治理-固废治理
002290,002290.SZ,33,家用电器-白色家电-家电零部件
300572,300572.SZ,33,机械设备-通用设备-仪器仪表
605016,605016.SH,17,基础化工-化学制品-食品及饲料添加剂
688146,688146.SH,17,电子-电子化学品-电子化学品Ⅲ
688981,688981.SH,17,电子-半导体-集成电路制造
002297,002297.SZ,33,国防军工-军工装备-航空装备
301489,301489.SZ,33,电子-电子化学品-电子化学品Ⅲ
600266,600266.SH,17,房地产-房地产-住宅开发
301577,301577.SZ,33,通信-通信设备-通信网络设备及器件
688368,688368.SH,17,电子-半导体-模拟芯片设计
600020,600020.SH,17,交通运输-公路铁路运输-高速公路
603387,603387.SH,17,医药生物-医疗器械-体外诊断
688545,688545.SH,17,电子-电子化学品-电子化学品Ⅲ
688209,688209.SH,17,电子-半导体-模拟芯片设计
688615,688615.SH,17,计算机-软件开发-垂直应用软件
003026,003026.SZ,33,电子-半导体-半导体材料
002638,002638.SZ,33,电子-光学光电子-LED
002653,002653.SZ,33,医药生物-化学制药-化学制剂
600769,600769.SH,17,环保-环境治理-水务及水治理
300254,300254.SZ,33,医药生物-化学制药-化学制剂
300106,300106.SZ,33,食品饮料-饮料制造-乳品
301369,301369.SZ,33,电子-半导体-半导体设备
600300,600300.SH,17,食品饮料-饮料制造-软饮料
688321,688321.SH,17,医药生物-化学制药-化学制剂
920033,920033.BJ,151,基础化工-化学制品-其他化学制品
300547,300547.SZ,33,汽车-汽车零部件-底盘与发动机系统
688362,688362.SH,17,电子-半导体-集成电路封测
688283,688283.SH,17,通信-通信设备-其他通信设备
001337,001337.SZ,33,有色金属-贵金属-贵金属Ⅲ
300264,300264.SZ,33,计算机-IT服务-IT服务Ⅲ
688410,688410.SH,17,医药生物-医疗器械-医疗设备
603333,603333.SH,17,电力设备-电网设备-线缆部件及其他
601333,601333.SH,17,交通运输-公路铁路运输-铁路运输
605358,605358.SH,17,电子-半导体-半导体材料
920118,920118.BJ,151,电力设备-电网设备-线缆部件及其他
000681,000681.SZ,33,传媒-文化传媒-数字媒体
002725,002725.SZ,33,汽车-汽车零部件-轮胎轮毂
300656,300656.SZ,33,电子-其他电子-其他电子Ⅲ
002157,002157.SZ,33,农林牧渔-养殖业-生猪养殖
002371,002371.SZ,33,电子-半导体-半导体设备
002747,002747.SZ,33,机械设备-自动化设备-机器人
002394,002394.SZ,33,纺织服饰-纺织制造-棉纺
300323,300323.SZ,33,电子-光学光电子-LED
002348,002348.SZ,33,轻工制造-家居用品-文娱用品
603135,603135.SH,17,机械设备-专用设备-能源及重型设备
688607,688607.SH,17,医药生物-医疗器械-医疗设备
001359,001359.SZ,33,基础化工-非金属材料-非金属材料Ⅲ
688343,688343.SH,17,计算机-IT服务-IT服务Ⅲ
002605,002605.SZ,33,传媒-游戏-游戏Ⅲ
300814,300814.SZ,33,电子-元件-印制电路板
301662,301662.SZ,33,电力设备-电池-锂电专用设备
600619,600619.SH,17,家用电器-白色家电-家电零部件
002207,002207.SZ,33,石油石化-油气开采及服务-油服工程
603828,603828.SH,22,建筑装饰-建筑装饰-装饰园林
603637,603637.SH,17,建筑装饰-建筑装饰-专业工程
603699,603699.SH,17,机械设备-通用设备-金属制品
603843,603843.SH,22,建筑装饰-建筑装饰-基础建设
600730,600730.SH,22,社会服务-教育-教育Ⅲ
688072,688072.SH,17,电子-半导体-半导体设备
002856,002856.SZ,33,建筑装饰-建筑装饰-装饰园林
600530,600530.SH,17,食品饮料-食品加工制造-其他食品
601700,601700.SH,17,电力设备-电网设备-线缆部件及其他
603933,603933.SH,17,机械设备-自动化设备-工控设备
000609,000609.SZ,33,房地产-房地产-住宅开发
300984,300984.SZ,33,机械设备-通用设备-其他通用设备
002465,002465.SZ,33,国防军工-军工电子-军工电子Ⅲ
603272,603272.SH,22,轻工制造-家居用品-其他家居用品
920693,920693.BJ,151,机械设备-通用设备-金属制品
603626,603626.SH,17,电子-消费电子-消费电子零部件及组装
301196,301196.SZ,33,基础化工-塑料制品-其他塑料制品
603580,603580.SH,22,基础化工-塑料制品-其他塑料制品
600624,600624.SH,22,医药生物-化学制药-化学制剂
600162,600162.SH,17,商贸零售-零售-商业物业经营
001270,001270.SZ,33,国防军工-军工电子-军工电子Ⅲ
002289,002289.SZ,33,通信-通信服务-通信应用增值服务
002977,002977.SZ,33,国防军工-军工电子-军工电子Ⅲ
600476,600476.SH,22,计算机-IT服务-IT服务Ⅲ
603389,603389.SH,22,轻工制造-家居用品-成品家居
601233,601233.SH,17,基础化工-化学纤维-涤纶
002723,002723.SZ,33,电子-光学光电子-LED
688088,688088.SH,17,计算机-IT服务-IT服务Ⅲ
603990,603990.SH,17,计算机-软件开发-垂直应用软件
603398,603398.SH,22,电力设备-光伏设备-硅料硅片
600118,600118.SH,17,国防军工-军工装备-航天装备
600381,600381.SH,22,食品饮料-食品加工制造-其他食品
300094,300094.SZ,33,农林牧渔-养殖业-水产养殖
688382,688382.SH,17,医药生物-化学制药-化学制剂
688409,688409.SH,17,电子-半导体-半导体设备
603559,603559.SH,22,通信-通信服务-通信工程及服务
002188,002188.SZ,33,房地产-房地产-房地产服务
002634,002634.SZ,33,纺织服饰-服装家纺-服装
002865,002865.SZ,33,电力设备-光伏设备-光伏电池组件
301269,301269.SZ,33,计算机-软件开发-垂直应用软件
603808,603808.SH,17,纺织服饰-服装家纺-服装
300161,300161.SZ,33,机械设备-通用设备-机床工具
300840,300840.SZ,33,纺织服饰-服装家纺-服装
002512,002512.SZ,33,计算机-计算机设备-其他计算机设备
600221,600221.SH,17,交通运输-机场航运-航空运输
000838,000838.SZ,33,房地产-房地产-住宅开发
688571,688571.SH,17,基础化工-化学制品-涂料油墨
301280,301280.SZ,33,家用电器-白色家电-家电零部件
603818,603818.SH,17,轻工制造-家居用品-成品家居
002342,002342.SZ,33,机械设备-通用设备-金属制品
300928,300928.SZ,33,汽车-汽车零部件-汽车电子电气系统
688403,688403.SH,17,电子-半导体-集成电路封测
688361,688361.SH,17,电子-半导体-半导体设备
300948,300948.SZ,33,环保-环境治理-综合环境治理
603880,603880.SH,17,医药生物-医疗器械-医疗耗材
603156,603156.SH,17,食品饮料-饮料制造-软饮料
688052,688052.SH,17,电子-半导体-模拟芯片设计
002266,002266.SZ,33,环保-环境治理-固废治理
000526,000526.SZ,33,社会服务-教育-教育Ⅲ
000546,000546.SZ,33,环保-环境治理-固废治理
920177,920177.BJ,151,机械设备-专用设备-其他专用设备
002663,002663.SZ,33,建筑装饰-建筑装饰-装饰园林
603058,603058.SH,17,轻工制造-包装印刷-包装
300953,300953.SZ,33,电力设备-电池-锂电池
600783,600783.SH,17,非银金融-多元金融-多元金融Ⅲ
301160,301160.SZ,33,机械设备-通用设备-金属制品
002494,002494.SZ,33,纺织服饰-服装家纺-服装
300128,300128.SZ,33,电力设备-电池-锂电专用设备
688682,688682.SH,17,国防军工-军工电子-军工电子Ⅲ
688160,688160.SH,17,机械设备-自动化设备-工控设备
300938,300938.SZ,33,社会服务-其他社会服务-专业服务
300872,300872.SZ,33,计算机-IT服务-IT服务Ⅲ
688510,688510.SH,17,国防军工-军工装备-航空装备
002050,002050.SZ,33,家用电器-白色家电-家电零部件
605003,605003.SH,17,纺织服饰-服装家纺-家纺
688333,688333.SH,17,机械设备-通用设备-其他通用设备
600359,600359.SH,17,农林牧渔-种植业与林业-其他种植业
301338,301338.SZ,33,机械设备-专用设备-其他专用设备
301096,301096.SZ,33,医药生物-医疗服务-医疗研发外包
300455,300455.SZ,33,计算机-计算机设备-其他计算机设备
603051,603051.SH,17,基础化工-化学制品-其他化学制品
920526,920526.BJ,151,电子-半导体-半导体材料
688395,688395.SH,17,机械设备-自动化设备-工控设备
600151,600151.SH,17,汽车-汽车零部件-底盘与发动机系统
600527,600527.SH,17,基础化工-化学纤维-其他纤维
002878,002878.SZ,33,传媒-文化传媒-广告营销
300027,300027.SZ,33,传媒-影视院线-影视院线Ⅲ
688012,688012.SH,17,电子-半导体-半导体设备
003043,003043.SZ,33,电子-半导体-半导体设备
002156,002156.SZ,33,电子-半导体-集成电路封测
002755,002755.SZ,33,医药生物-化学制药-化学制剂
002111,002111.SZ,33,国防军工-军工装备-航空装备
605066,605066.SH,17,电力设备-电网设备-输变电设备
920116,920116.BJ,151,计算机-IT服务-IT服务Ⅲ
300866,300866.SZ,33,电子-消费电子-品牌消费电子
300408,300408.SZ,33,电子-元件-被动元件
600577,600577.SH,17,电力设备-电网设备-线缆部件及其他
600732,600732.SH,17,电力设备-光伏设备-光伏电池组件
300661,300661.SZ,33,电子-半导体-模拟芯片设计
301188,301188.SZ,33,医药生物-医疗器械-医疗耗材
600429,600429.SH,17,食品饮料-饮料制造-乳品
300123,300123.SZ,33,国防军工-军工电子-军工电子Ⅲ
688479,688479.SH,17,计算机-软件开发-垂直应用软件
603303,603303.SH,17,电子-光学光电子-LED
601689,601689.SH,17,汽车-汽车零部件-底盘与发动机系统
301511,301511.SZ,33,电力设备-电池-锂电池
688132,688132.SH,17,国防军工-军工电子-军工电子Ⅲ
688620,688620.SH,17,电子-半导体-数字芯片设计
002721,002721.SZ,33,纺织服饰-服装家纺-饰品
600895,600895.SH,17,房地产-房地产-产业地产
002568,002568.SZ,33,食品饮料-饮料制造-其他酒类
688729,688729.SH,17,电子-半导体-半导体设备
301005,301005.SZ,33,汽车-汽车零部件-其他汽车零部件
300571,300571.SZ,33,通信-通信服务-通信应用增值服务
688277,688277.SH,17,医药生物-医疗器械-医疗设备
603527,603527.SH,17,有色金属-工业金属-铜
688601,688601.SH,17,电子-半导体-模拟芯片设计
300838,300838.SZ,33,机械设备-通用设备-金属制品
002528,002528.SZ,33,计算机-计算机设备-安防设备
000688,000688.SZ,33,有色金属-小金属-钼
300154,300154.SZ,33,机械设备-通用设备-其他通用设备
688200,688200.SH,17,电子-半导体-半导体设备
688380,688380.SH,17,电子-半导体-数字芯片设计
688613,688613.SH,17,医药生物-医疗器械-医疗耗材
600883,600883.SH,17,农林牧渔-种植业与林业-其他种植业
603601,603601.SH,17,建筑材料-建筑材料-玻璃玻纤
920199,920199.BJ,151,家用电器-小家电-小家电Ⅲ
603081,603081.SH,17,机械设备-专用设备-其他专用设备
300861,300861.SZ,33,机械设备-通用设备-磨具磨料
688309,688309.SH,17,环保-环保设备-环保设备Ⅲ
002415,002415.SZ,33,计算机-计算机设备-安防设备
603823,603823.SH,17,基础化工-化学制品-涂料油墨
001338,001338.SZ,33,农林牧渔-农产品加工-其他农产品加工
688017,688017.SH,17,机械设备-自动化设备-机器人
600651,600651.SH,17,汽车-汽车零部件-汽车电子电气系统
301550,301550.SZ,33,汽车-汽车零部件-底盘与发动机系统
300115,300115.SZ,33,电子-消费电子-消费电子零部件及组装
688230,688230.SH,17,电子-半导体-分立器件
600833,600833.SH,17,医药生物-医药商业-药店
301115,301115.SZ,33,社会服务-其他社会服务-专业服务
603876,603876.SH,17,有色金属-工业金属-铝
002354,002354.SZ,33,传媒-文化传媒-广告营销
603356,603356.SH,17,机械设备-专用设备-楼宇设备
301040,301040.SZ,33,电力设备-风电设备-风电零部件
600844,600844.SH,17,基础化工-化学原料-煤化工
600114,600114.SH,17,机械设备-通用设备-金属制品
603063,603063.SH,17,电力设备-风电设备-风电零部件
300778,300778.SZ,33,建筑装饰-建筑装饰-工程咨询服务
300900,300900.SZ,33,国防军工-军工装备-航空装备
601615,601615.SH,17,电力设备-风电设备-风电整机
002046,002046.SZ,33,机械设备-通用设备-磨具磨料
688450,688450.SH,17,电力设备-电网设备-电气自控设备
002756,002756.SZ,33,有色金属-能源金属-锂
600111,600111.SH,17,有色金属-小金属-稀土
600135,600135.SH,17,基础化工-塑料制品-膜材料
002184,002184.SZ,33,机械设备-自动化设备-工控设备
300723,300723.SZ,33,医药生物-化学制药-化学制剂
920378,920378.BJ,151,汽车-汽车零部件-底盘与发动机系统
920075,920075.BJ,151,轻工制造-包装印刷-包装
920976,920976.BJ,151,计算机-计算机设备-安防设备
601066,601066.SH,17,非银金融-证券-证券Ⅲ
920047,920047.BJ,151,医药生物-生物制品-其他生物制品
600513,600513.SH,17,医药生物-化学制药-化学制剂
002947,002947.SZ,33,电子-消费电子-消费电子零部件及组装
300246,300246.SZ,33,医药生物-医疗器械-医疗设备
